TimeStamp,ECR,FCR,ECU,FCU,time_index
312792.3437,-62.28129183380747,-53.88044075649173,-24.35596256779597,-37.2104264296078,36.0
312792.3447,-56.41883288369494,-47.52669321333871,-6.780123371571588,-27.74429270537204,36.00099999998929
312792.3457,-48.81217344956315,-39.89254642255361,12.33738538189707,-16.79627073199456,36.00199999997858
312792.3467,-39.698761756019614,-31.239807628789045,32.42576531583883,-4.707253024689757,36.00299999996787
312792.3477,-29.362598408213685,-21.86444496509331,52.86367242674097,8.140250592005644,36.00399999995716
312792.3487,-18.122577194191464,-12.084326916723999,73.00236071647663,21.337295031620634,36.00499999994645
312792.3497,-6.32028215460821,-2.226790970900541,92.18954926942209,34.46407054353275,36.005999999993946
312792.3507,5.692155463211085,7.383343932423816,109.79297525507715,47.1051240835987,36.006999999983236
312792.3517,17.56363494278597,16.43481360526386,125.22269617459857,58.863595587937844,36.007999999972526
312792.3527,28.954714696455614,24.639617139883967,137.951345254979,69.3739651658297,36.008999999961816
312792.3537,39.54703809607427,31.741162100802807,147.53170861972058,78.31295443382334,36.009999999951106
312792.3547,49.05142750899164,37.520746564923435,153.61116624222663,85.4083731433481,36.0109999999986
312792.3557,57.21462428193841,41.80239669548787,155.94270678551965,90.44583776763658,36.01199999998789
312792.3567,63.82473223003941,44.456170072440926,154.39237800129746,93.27340128478369,36.01299999997718
312792.3577,68.71546975959332,45.40009361914654,148.94316159386645,93.804215945399,36.01399999996647
312792.3587,71.76934994481714,44.600928751165306,139.69536033900937,92.01740017370683,36.01499999995576
312792.3597,72.9198915956199,42.07394742872524,126.86365554683061,87.95729771358216,36.01599999994505
312792.3607,72.15292404410657,37.881866823915416,110.77103783676864,81.73130613293488,36.01699999999255
312792.3617,69.50699320659407,32.133035876521184,91.8398395556481,73.50642025878356,36.01799999998184
312792.3627,65.07281725263249,24.978904521158572,70.58011075823256,63.504593490272484,36.01899999997113
312792.3637,58.991688160501496,16.610746915541217,47.57559100743806,51.996976598142844,36.01999999996042
312792.3647,51.45268094749341,7.255564124359611,23.467544511824705,39.29705963182397,36.02099999994971
312792.3657,42.6885237973967,-2.828931780154152,-1.0632469770554072,25.752726491501345,36.021999999997206
312792.3667,32.97000501595437,-13.360345295232877,-25.315996231542574,11.737239622101812,36.022999999986496
312792.3677,22.598848361576337,-24.038693888483095,-48.59053033811845,-2.360793123381302,36.023999999975786
312792.3687,11.899074413574796,-34.554564732653496,-70.20854625746848,-16.148357137559746,36.024999999965075
312792.3697,1.2069758894954457,-44.59823313898435,-89.53494661560062,-29.239681753794986,36.025999999954365
312792.3707,-9.14004059863214,-53.86953801285257,-105.99861666979423,-41.268315592003034,36.02700000000186
312792.3717,-18.81536729667197,-62.088198948205026,-119.11193109010516,-51.89924319943256,36.02799999999115
312792.3727,-27.515368639781226,-69.00415691841887,-128.4882302584904,-60.84057375630745,36.02899999998044
312792.3737,-34.97123162364879,-74.40743877182086,-133.85649193492281,-67.85426906939402,36.02999999996973
312792.3747,-40.959857356439514,-78.13699649629764,-135.0724551615273,-72.76534777920364,36.03099999995902
312792.3757,-45.31315198687249,-80.08796447477604,-132.12553562743315,-75.46901393485044,36.03199999994831
312792.3767,-47.92512065175592,-80.21681699428382,-125.14100740596909,-75.93521537923935,36.03299999999581
312792.3777,-48.75626513367239,-78.54399490556992,-114.37711188264944,-74.21024080049885,36.0339999999851
312792.3787,-47.83492969338391,-75.1537005840274,-100.21698243558168,-70.41510916956925,36.03499999997439
312792.3797,-45.25542035162625,-70.19072564550723,-83.15552981455947,-64.7406824247296,36.03599999996368
312792.3807,-41.17292701423418,-63.85436373611726,-63.781701187231384,-57.43962873901332,36.03699999995297
312792.3817,-35.795488730526905,-56.38965585615911,-42.756786131802876,-48.81556396149085,36.038000000000466
312792.3827,-29.373442271708253,-48.07640144928737,-20.789675536395528,-39.209886158206146,36.038999999989755
312792.3837,-22.1869658259277,-39.21652850659225,1.38983418069634,-28.986976370729224,36.039999999979045
312792.3847,-14.5324578456816,-30.120535713513227,23.058474353340564,-18.518553622930988,36.040999999968335
312792.3857,-6.708564582471851,-21.093788073143525,43.526405419004526,-8.168033206654341,36.041999999957625
312792.3867,0.9973179126474616,-12.423457828025903,62.162342250771864,1.724261690460727,36.042999999946915
312792.3877,8.321291577601313,-4.3668533946266415,78.4157612146147,10.854244747942792,36.04399999999441
312792.3887,15.033285930933115,2.8582257391791512,91.83521781627744,18.96489359506095,36.0449999999837
312792.3897,20.944957316703466,9.080621837400763,102.08203162450937,25.85424843837173,36.04599999997299
312792.3907,25.914835787437166,14.180138768103518,108.9388629053849,31.380268567543016,36.04699999996228
312792.3917,29.85060547376367,18.088952058198647,112.3129936274893,35.46244794773806,36.04799999995157
312792.3927,32.70861208789,20.7902172819585,112.23441376347601,38.08030640879504,36.04899999999907
312792.3937,34.4908815549776,22.314173976978307,108.84908237546477,39.26907157464298,36.04999999998836
312792.3947,35.240091233874466,22.73220014037171,102.40796431173617,39.11303327072303,36.05099999997765
312792.3957,35.033047639478006,22.149386716202383,93.25262344986761,37.737174355732165,36.05199999996694
312792.3967,33.97328417700568,20.696264100640335,81.79827274934256,35.2977514349722,36.05299999995623
312792.3977,32.183396220293,18.52032005026462,68.5152354213319,31.97251209982161,36.05399999994552
312792.3987,29.79768107452725,15.77790194605187,53.90976100708511,27.951193503068925,36.054999999993015
312792.3997,26.955553932425932,12.627002394027059,38.50507080127986,23.4268562690733,36.055999999982305
312792.4007,23.79607894886981,9.22129605882372,22.823388963462158,18.588478145204125,36.056999999971595
312792.4017,20.453801158035684,5.705641033278969,7.369562329138765,13.615076805780873,36.057999999960884
312792.4027,17.055905979384534,2.213095441347591,-7.383301009975886,8.671466131744776,36.058999999950174
312792.4037,13.720584540338685,-1.13665473246678,-21.005920546971755,3.9055909116266085,36.05999999999767
312792.4047,10.556359675841831,-4.2376925849866565,-33.12256995950629,-0.5527539540956092,36.06099999998696
312792.4057,7.662041168988958,-6.997425001919675,-43.41849071173688,-4.592119612730628,36.06199999997625
312792.4067,5.126937549331479,-9.33568156545105,-51.64514594064991,-8.11887886801555,36.06299999996554
312792.4077,3.0309588031530073,-11.183749964884548,-57.62353177916771,-11.056363396549733,36.06399999995483
312792.4087,1.4442978420972317,-12.483699419015899,-61.24578633886504,-13.34401704143682,36.06500000000233
312792.4097,0.4264718111789049,-13.188261869548171,-62.47532271490707,-14.936851264301405,36.06599999999162
312792.4107,0.02462639517532633,-13.261427891511534,-61.34566929379917,-15.805388911095498,36.06699999998091
312792.4117,0.2711432521322676,-12.679783414387426,-57.95813883075951,-15.936163231727683,36.0679999999702
312792.4127,1.1807270190210295,-11.434479244157245,-52.47837917416727,-15.332714602460102,36.06899999995949
312792.4137,2.7472684829903784,-9.53360302666878,-45.13179516961501,-14.016911928997692,36.06999999994878
312792.4147,4.940870621164505,-7.0046263666139605,-36.19778393805942,-12.030332350837556,36.070999999996275
312792.4157,7.705473482240343,-3.8965392567970314,-26.002702796942938,-9.435372190488037,36.071999999985565
312792.4167,10.957515678267184,-0.28126690555142053,-14.911495847392775,-6.3157411037554985,36.072999999974854
312792.4177,14.586022757709314,3.7460068939690507,-3.3179433966298326,-2.7760128997004383,36.073999999964144
312792.4187,18.454419104063103,8.067912609959967,8.366433974151866,1.0600310808783076,36.074999999953434
312792.4197,22.4042280590247,12.547556177768094,19.724692975783807,5.052432570317741,36.07600000000093
312792.4207,26.260666388083603,17.03282286807274,30.34777490488207,9.049504079804983,36.07699999999022
312792.4217,29.839968409571203,21.36222605132885,39.84845628189449,12.89359942051823,36.07799999997951
312792.4227,32.95810787766299,25.37205123025752,47.87548672673519,16.427974660672994,36.0789999999688
312792.4237,35.440437704659,28.90440853221487,54.12736411207884,19.504381773626672,36.07999999995809
312792.4247,37.13165290808148,31.815697503059706,58.36512926254236,21.990936884093774,36.08099999994738
312792.4257,37.9054119812801,33.98491712627967,60.42352921213547,23.77973971065755,36.08199999999488
312792.4267,37.672933534634964,35.32122860958624,60.21990525158888,24.793697386379794,36.08299999998417
312792.4277,36.38992133501303,35.77020163636112,57.760212699745445,24.992027411076222,36.08399999997346
312792.4287,34.06125984346442,35.31824516172571,53.14167334804491,24.373980161059112,36.08499999996275
312792.4297,30.743057565916164,33.99483602386659,46.55169551794811,22.98042643241712,36.08599999995204
312792.4307,26.541786665048313,31.87230368602525,38.26286436638812,20.893091858858345,36.086999999999534
312792.4317,21.61046109900198,29.063095706226964,28.623997671650315,18.23137709420788,36.087999999988824
312792.4327,16.141997092509637,25.714622843119468,18.047469032119324,15.14686814724017,36.088999999978114
312792.4337,10.360093599498743,22.001951406501064,6.9932090415466925,11.815802410456477,36.089999999967404
312792.4347,4.5081419799693006,18.118760606162013,-4.050007286629603,8.429900422433006,36.09099999995669
312792.4357,-1.163189286833038,14.26710300412891,-14.585204581028206,5.186090356003938,36.09199999994598
312792.4367,-6.408957227233014,10.646588019138663,-24.128862073780383,2.275732954572702,36.09299999999348
312792.4377,-11.002756029423576,7.443646163474678,-32.2325665410938,-0.12600672129675602,36.09399999998277
312792.4387,-14.748572310647832,4.82152314711121,-38.503611857291894,-1.8700005000937523,36.09499999997206
312792.4397,-17.490983494143734,2.911599512007038,-42.62351403353925,-2.841621237813968,36.09599999996135
312792.4407,-19.123110424946237,1.8065377456961274,-44.36349067225133,-2.9673302283177803,36.09699999995064
312792.4417,-19.59188503262757,1.555632477455516,-43.596090823235755,-2.219011814253137,36.09799999999814
312792.4427,-18.900370259509362,2.1625902981289813,-40.302348448541764,-0.6158265838989692,36.09899999998743
312792.4437,-17.107059514439428,3.5858054051540713,-34.5740595454624,1.7764852326104985,36.09999999997672
312792.4447,-14.322272702297388,5.741037724365762,-26.611035793025092,4.848757531412414,36.10099999996601
312792.4457,-10.701941810227114,8.506253151870379,-16.713450532311523,8.453766731854731,36.1019999999553
312792.4467,-6.43922880477776,11.728261610958771,-5.26964906975319,12.413444398780277,36.102999999944586
312792.4477,-1.7545321548012969,15.230696189848851,7.2599719429095595,16.527466857617558,36.103999999992084
312792.4487,3.115491403786495,18.822821448704573,20.362217002029503,20.582695132134457,36.10499999998137
312792.4497,7.929239704613524,22.30864360853932,33.49253342417737,24.362919633001727,36.10599999997066
312792.4507,12.451185339887585,25.4958189221806,46.09761474321699,27.658385300103067,36.10699999995995
312792.4517,16.462041216781042,28.203914927554383,57.638116034981955,30.274630494695355,36.10799999994924
312792.4527,19.76760959302388,30.271665399903945,67.61046995132078,32.040259822913974,36.10899999999674
312792.4537,22.205977343971906,31.56296426292842,75.56688542167038,32.81337771000979,36.10999999998603
312792.4547,23.652857287865736,31.971455708535398,81.13274831052561,32.48652482241012,36.11099999997532
312792.4557,24.025012137786792,31.423686220038864,84.02081142050265,30.990071814185654,36.11199999996461
312792.4567,23.281821906034317,29.880878849550378,84.04174528887103,28.294123628635205,36.1129999999539
312792.4577,21.425157066493917,27.33946267053628,81.11080663680187,24.409063977875064,36.1140000000014
312792.4587,18.49779111571601,23.830535372292857,75.25055525763645,19.384917879846412,36.11499999999069
312792.4597,14.580623671607157,19.41845249771671,66.58970276114684,13.309728075947188,36.11599999997998
312792.4607,9.788989222224089,14.198724507416777,55.35830193902622,6.30713040860754,36.116999999969266
312792.4617,4.2683012627165695,8.295367741831521,41.87958167386144,-1.4667210219174829,36.117999999958556
312792.4627,-1.810765722292378,1.8578052537678023,26.558801140444924,-9.826777849277173,36.118999999947846
312792.4637,-8.257413440605522,-4.942642045890576,9.869543378183415,-18.563224893985883,36.11999999999534
312792.4647,-14.86609405754885,-11.916684347201045,-7.66210119965036,-27.446116003801357,36.12099999998463
312792.4657,-21.422091415100958,-18.86145925428142,-25.474989008769583,-36.23055940711145,36.12199999997392
312792.4667,-27.707313331321092,-25.565458081210767,-42.991523464589974,-44.66250784961016,36.12299999996321
312792.4677,-33.50630968936827,-31.814034170828453,-59.63688801870291,-52.485196231154326,36.1239999999525
312792.4687,-38.61251548027086,-37.39550773742657,-74.85837400408923,-59.446229200183524,36.125
312792.4697,-42.83467767513792,-42.107820000562434,-88.14423809553415,-65.30525603116287,36.12599999998929
312792.4707,-46.00336484343079,-45.76560970307812,-99.04149917675214,-69.84208653336074,36.12699999997858
312792.4717,-47.977386960614076,-48.207496585563284,-107.17206809133215,-72.86500906466303,36.12799999996787
312792.4727,-48.64988012123151,-49.303269953221836,-112.2466040220063,-74.21898120119411,36.12899999995716
312792.4737,-47.953748020948616,-48.96060765867471,-114.07551607448923,-73.79328714337387,36.12999999994645
312792.4747,-45.866109746954805,-47.130902464463844,-112.5765848517216,-71.52820473413324,36.130999999993946
312792.4757,-42.41139050209421,-43.81375769906984,-107.77877085727894,-67.42020826245022,36.131999999983236
312792.4767,-37.66271438854422,-39.05973819762357,-99.82190563856926,-61.52525718964472,36.132999999972526
312792.4777,-31.741318621063673,-32.97102773777341,-88.95212496783155,-53.959787863209215,36.133999999961816
312792.4787,-24.81380477188797,-25.699748372657933,-75.51309431906672,-44.89913318724368,36.134999999951106
312792.4797,-17.087169043557193,-17.443833911187536,-59.933284947552984,-34.5732378413883,36.1359999999986
312792.4807,-8.801700664908502,-8.440509296854819,-42.70977052663095,-23.259703888618407,36.13699999998789
312792.4817,-0.22199304082238325,1.0424030650100073,-24.389214161156264,-11.274380390461303,36.13799999997718
312792.4827,8.373537690250357,10.716964445108887,-5.546887780924186,1.0401139874997618,36.13899999996647
312792.4837,16.70410181341595,20.28685794221925,13.23530447773029,13.327389859776318,36.13999999995576
312792.4847,24.498330808733332,29.45974182547001,31.39075266908833,25.231138673081468,36.14099999994505
312792.4857,31.505742152512823,37.95950970288368,48.38895991206218,36.40909001383867,36.14199999999255
312792.4867,37.50719591168299,45.537735113828255,63.754252662805946,46.54630318360831,36.14299999998184
312792.4877,42.32371566184315,51.983619730267094,77.08150313712883,55.36705421911124,36.14399999997113
312792.4887,45.823148101105915,57.13185969716232,88.04816488483132,62.644668096204555,36.14499999996042
312792.4897,47.92428142869931,60.86798692641216,96.42214896768442,68.20878392430267,36.14599999994971
312792.4907,48.59822058062936,63.13092014309019,102.06532453980482,71.94971757309705,36.146999999997206
312792.4917,47.86701294102337,63.91265949283621,104.93269486363283,73.81978686445446,36.147999999986496
312792.4927,45.799714428160236,63.25526177846968,105.06755784102843,73.83167244491277,36.148999999975786
312792.4937,42.506265798155546,61.2454235780304,102.59318960859311,72.05408526361492,36.149999999965075
312792.4947,38.12969682305467,58.00716035347829,97.70177362812142,68.60518267612291,36.150999999954365
312792.4957,32.8372787153954,53.69318753662182,90.64142283239919,63.64430549961255,36.15200000000186
312792.4967,26.811293912984798,48.47567471049747,81.70220056028181,57.362687554986124,36.15299999999115
312792.4977,20.240083205473898,42.537051434597984,71.20203465947905,49.97381176616962,36.15399999998044
312792.4987,13.309964661476574,36.06149331680903,59.47334147826527,41.70405239508111,36.15499999996973
312792.4997,6.1985036610109185,29.227615193934103,46.85104120862701,32.78415635950044,36.15599999995902
312792.5007,-0.9305400268768277,22.20275505640939,33.6624665642484,23.4419874473658,36.15699999994831
312792.5017,-7.930438745923452,15.139061706929756,20.21945995482268,13.89679905207867,36.15799999999581
312792.5027,-14.672930244579815,8.171417565234231,6.812739048454372,4.355129764251943,36.1589999999851
312792.5037,-21.04806187844479,1.4170528657182555,-6.291593846068071,-4.991751312263708,36.15999999997439
312792.5047,-26.96279257143625,-5.023444712425812,-18.85369887174007,-13.969070043068728,36.16099999996368
312792.5057,-32.338800230631726,-11.064136021616868,-30.660234483504073,-22.41877736252817,36.16199999995297
312792.5067,-37.10999173934307,-16.63123058317805,-41.52369192953573,-30.199186579017894,36.163000000000466
312792.5077,-41.22020625833144,-21.660573693012516,-51.281355892948056,-37.184438897455756,36.163999999989755
