TimeStamp,ECR,FCR,ECU,FCU,time_index
312782.3437,163.16942832229677,208.429477646299,166.08133018613253,299.28298984207777,26.0
312782.3447,142.25847694193772,189.71595316717037,145.12010554352156,259.7718067503471,26.00099999998929
312782.3457,120.24054926694092,169.4264505933146,122.8373565702305,219.13827878065732,26.00199999997858
312782.3467,97.5991540731026,148.09376967606576,99.76589163293164,178.31032547666248,26.00299999996787
312782.3477,74.81234755349358,126.23893704441434,76.4386932266247,138.14784650100418,26.00399999995716
312782.3487,52.343200462599555,104.35887399715418,53.376440959357936,99.42339865978433,26.00499999994645
312782.3497,30.63044431990576,82.91519581873088,31.075209472289348,62.806636811097235,26.005999999993946
312782.3507,10.079288001220705,62.32424764452434,9.994470508547668,28.852707668592494,26.006999999983236
312782.3517,-8.947500154044938,42.948513049673736,-9.454378551617587,-2.00527373084158,26.007999999972526
312782.3527,-26.138031655882532,25.089572907824863,-26.91863590579791,-29.459588117973166,26.008999999961816
312782.3537,-41.23893233426319,8.982830319950795,-42.11365064530355,-53.327098479533085,26.009999999951106
312782.3547,-54.0617560129617,-5.205760729911222,-54.83043190778345,-73.54431561519638,26.010999999998603
312782.3557,-64.48771162895602,-17.380731263525227,-64.94100933785995,-90.15849790848041,26.011999999987893
312782.3567,-72.47024009518105,-27.515707621108305,-72.40107299845374,-103.31506539284072,26.012999999977183
312782.3577,-78.03503715579107,-35.6494865716897,-77.2495090929141,-113.24175699796486,26.013999999966472
312782.3587,-81.27723558391489,-41.8795828583581,-79.6045914716907,-120.23012444570213,26.014999999955762
312782.3597,-82.35562671353091,-46.35340339752016,-79.65677898665355,-124.61512371979276,26.015999999945052
312782.3607,-81.48400371185745,-49.25736611115674,-77.65829040066873,-126.75371896229002,26.01699999999255
312782.3617,-78.91992866388007,-50.804446698711374,-73.90986230538208,-127.003536015865,26.01799999998184
312782.3627,-74.95144112202279,-51.22078614070185,-68.74531935435573,-125.7026760912443,26.01899999997113
312782.3637,-69.88241538610794,-50.732108089404186,-62.51477785051827,-123.15180930921946,26.01999999996042
312782.3647,-64.01741730850524,-49.5507633629956,-55.56744320919474,-119.59960287398347,26.02099999994971
