TimeStamp,ECR,FCR,ECU,FCU
312756.4297,-10498.38,-224.4,-941.42,-3602.36
312756.4307,-10502.63,-235.03,-948.05,-3614.24
312756.4317,-10537.91,-276.99,-991.2,-3659.06
312756.4327,-10612.87,-355.29,-1069.83,-3738.26
312756.4337,-10718.54,-456.0,-1173.88,-3847.07
312756.4347,-10845.09,-565.58,-1294.33,-3965.0
312756.4357,-10978.8,-680.02,-1420.21,-4085.45
312756.4367,-11093.9,-781.58,-1533.27,-4190.02
312756.4377,-11188.94,-858.88,-1626.44,-4266.93
312756.4387,-11256.12,-906.18,-1675.84,-4304.98
312756.4397,-11292.08,-931.07,-1692.49,-4321.77
312756.4407,-11289.93,-929.59,-1695.49,-4315.66
312756.4417,-11230.85,-873.71,-1654.34,-4259.06
312756.4427,-11144.93,-792.36,-1572.66,-4176.71
312756.4437,-11040.07,-697.66,-1463.99,-4078.1
312756.4447,-10927.54,-594.19,-1353.5,-3971.29
312756.4457,-10819.53,-494.86,-1252.94,-3868.87
312756.4467,-10706.81,-392.91,-1140.45,-3767.87
312756.4477,-10613.49,-306.94,-1045.56,-3681.76
312756.4487,-10560.94,-260.21,-999.07,-3638.46
312756.4497,-10543.49,-247.43,-979.95,-3627.16
312756.4507,-10540.34,-248.72,-966.41,-3626.78
312756.4517,-10576.96,-287.25,-1002.03,-3670.17
312756.4527,-10663.08,-370.12,-1087.28,-3759.1
312756.4537,-10767.18,-473.17,-1186.66,-3867.1
312756.4547,-10888.72,-593.85,-1302.62,-3989.55
312756.4557,-11006.07,-706.24,-1429.84,-4109.76
312756.4567,-11108.69,-797.7,-1535.18,-4207.33
312756.4577,-11201.81,-878.52,-1609.13,-4286.29
312756.4587,-11264.42,-925.59,-1662.78,-4328.97
312756.4597,-11282.97,-936.51,-1687.53,-4334.93
312756.4607,-11258.51,-920.44,-1665.69,-4312.52
312756.4617,-11191.23,-857.07,-1578.81,-4239.66
312756.4627,-11100.15,-764.42,-1480.15,-4144.57
312756.4637,-11007.93,-675.39,-1404.62,-4052.88
312756.4647,-10900.93,-579.79,-1333.48,-3954.6
312756.4657,-10792.02,-484.09,-1244.35,-3857.71
312756.4667,-10687.02,-392.01,-1146.03,-3765.3
312756.4677,-10587.79,-308.51,-1051.95,-3681.47
312756.4687,-10521.6,-254.15,-985.0,-3626.87
312756.4697,-10505.87,-235.27,-947.9,-3610.61
312756.4707,-10518.98,-245.62,-948.72,-3622.58
312756.4717,-10579.4,-295.59,-1010.37,-3677.85
312756.4727,-10676.43,-377.51,-1103.31,-3764.34
312756.4737,-10794.26,-489.52,-1220.32,-3878.98
312756.4747,-10923.1,-609.02,-1346.06,-4006.2
312756.4757,-11022.38,-701.9,-1433.42,-4099.23
312756.4767,-11108.64,-778.25,-1507.0,-4175.66
312756.4777,-11195.99,-848.82,-1581.24,-4248.24
312756.4787,-11246.68,-897.12,-1646.33,-4293.3
312756.4797,-11274.15,-930.79,-1700.31,-4323.44
312756.4807,-11256.79,-921.92,-1699.11,-4311.23
312756.4817,-11194.61,-869.08,-1654.86,-4255.49
312756.4827,-11121.08,-796.03,-1573.71,-4183.44
312756.4837,-11029.29,-706.48,-1479.2,-4095.6
312756.4847,-10925.25,-613.07,-1385.26,-3998.71
312756.4857,-10814.52,-505.78,-1265.38,-3888.46
312756.4867,-10695.03,-390.53,-1116.32,-3769.54
312756.4877,-10588.74,-291.16,-1016.9,-3667.78
312756.4887,-10529.85,-242.42,-980.42,-3622.39
312756.4897,-10491.37,-220.87,-964.93,-3601.79
312756.4907,-10494.81,-225.93,-984.1,-3613.09
312756.4917,-10562.75,-278.52,-1053.05,-3675.75
312756.4927,-10671.47,-365.83,-1140.69,-3767.2
312756.4937,-10790.44,-469.3,-1232.1,-3870.15
312756.4947,-10895.87,-568.01,-1294.66,-3971.39
312756.4957,-10980.27,-657.65,-1337.48,-4062.46
312756.4967,-11067.34,-748.83,-1444.2,-4156.21
312756.4977,-11176.68,-848.15,-1578.66,-4252.1
312756.4987,-11255.17,-907.8,-1658.54,-4305.79
312756.4997,-11262.08,-909.57,-1667.6,-4300.88
312756.5007,-11220.74,-882.43,-1639.8,-4267.26
312756.5017,-11152.08,-827.12,-1588.39,-4208.18
312756.5027,-11078.69,-756.17,-1521.21,-4138.18
312756.5037,-10995.15,-674.1,-1428.94,-4055.93
312756.5047,-10886.91,-574.06,-1313.07,-3952.69
312756.5057,-10770.61,-468.4,-1196.48,-3848.46
312756.5067,-10642.2,-350.05,-1075.7,-3728.2
312756.5077,-10523.51,-242.81,-955.92,-3620.67
312756.5087,-10464.29,-190.54,-892.54,-3576.8
312756.5097,-10440.97,-181.06,-884.91,-3565.22
312756.5107,-10468.53,-217.49,-924.49,-3598.4
312756.5117,-10544.87,-285.67,-1000.36,-3674.17
312756.5127,-10639.81,-369.07,-1086.52,-3763.29
312756.5137,-10752.58,-466.49,-1191.81,-3865.91
312756.5147,-10871.22,-571.82,-1310.63,-3973.77
312756.5157,-10990.0,-679.25,-1421.17,-4078.91
312756.5167,-11102.92,-779.77,-1519.73,-4181.81
312756.5177,-11211.16,-873.42,-1608.47,-4271.46
312756.5187,-11283.3,-932.17,-1671.03,-4329.16
312756.5197,-11304.71,-949.34,-1688.43,-4343.37
312756.5207,-11278.25,-924.4,-1659.16,-4317.43
312756.5217,-11218.41,-864.46,-1602.98,-4255.58
312756.5227,-11138.11,-784.64,-1531.79,-4170.99
312756.5237,-11044.41,-696.52,-1427.89,-4074.76
312756.5247,-10916.52,-582.6,-1316.74,-3951.84
312756.5257,-10793.4,-467.11,-1234.1,-3836.49
312756.5267,-10692.88,-373.79,-1140.69,-3745.51
312756.5277,-10614.92,-296.69,-1055.29,-3672.89
312756.5287,-10574.44,-258.3,-1003.98,-3636.17
312756.5297,-10563.47,-252.53,-993.01,-3635.93
312756.5307,-10574.68,-277.61,-1015.81,-3669.64
312756.5317,-10599.81,-322.44,-1048.09,-3716.28
312756.5327,-10653.97,-386.14,-1103.12,-3781.37
312756.5337,-10737.94,-471.88,-1179.65,-3866.05
312756.5347,-10854.53,-581.31,-1285.7,-3973.15
312756.5357,-10971.31,-685.26,-1406.05,-4080.82
312756.5367,-11059.57,-771.62,-1521.78,-4167.89
312756.5377,-11140.3,-839.81,-1608.42,-4243.57
312756.5387,-11197.04,-880.62,-1659.87,-4287.43
312756.5397,-11219.6,-895.07,-1665.88,-4299.59
312756.5407,-11217.93,-888.63,-1636.31,-4291.82
312756.5417,-11176.11,-845.15,-1593.64,-4243.71
312756.5427,-11109.07,-770.33,-1532.13,-4163.22
312756.5437,-11009.27,-671.72,-1431.18,-4059.32
312756.5447,-10896.11,-564.19,-1321.41,-3948.88
312756.5457,-10783.53,-458.91,-1223.04,-3844.02
312756.5467,-10681.15,-366.07,-1142.36,-3754.95
312756.5477,-10595.75,-289.01,-1067.97,-3680.28
312756.5487,-10550.31,-250.24,-1019.57,-3642.03
312756.5497,-10542.3,-245.19,-1005.51,-3637.03
312756.5507,-10555.65,-259.07,-1006.7,-3651.57
312756.5517,-10612.63,-309.32,-1044.04,-3701.07
312756.5527,-10691.69,-388.24,-1102.16,-3782.27
312756.5537,-10780.96,-489.14,-1184.8,-3882.12
312756.5547,-10891.96,-606.54,-1299.57,-4000.52
312756.5557,-10994.96,-710.54,-1409.72,-4104.19
312756.5567,-11086.13,-800.47,-1512.34,-4196.98
312756.5577,-11184.5,-877.48,-1605.22,-4277.8
312756.5587,-11245.82,-923.11,-1653.77,-4314.76
312756.5597,-11243.11,-913.57,-1648.71,-4306.41
312756.5607,-11207.06,-878.0,-1617.38,-4266.98
312756.5617,-11145.83,-822.59,-1570.51,-4208.76
312756.5627,-11069.25,-748.35,-1506.04,-4131.27
312756.5637,-10987.95,-669.34,-1451.64,-4053.21
312756.5647,-10882.24,-566.15,-1369.71,-3953.41
312756.5657,-10769.75,-458.67,-1259.57,-3840.64
312756.5667,-10650.21,-348.19,-1138.31,-3727.2
312756.5677,-10557.84,-268.84,-1054.0,-3647.71
312756.5687,-10527.95,-240.42,-1002.74,-3623.15
312756.5697,-10514.74,-225.26,-944.28,-3610.37
312756.5707,-10515.74,-231.08,-943.85,-3617.14
312756.5717,-10573.15,-290.39,-1018.0,-3682.23
312756.5727,-10669.85,-382.19,-1129.1,-3778.79
312756.5737,-10780.57,-478.22,-1227.33,-3880.69
312756.5747,-10898.93,-582.55,-1321.84,-3988.03
312756.5757,-10992.0,-662.18,-1388.98,-4070.85
312756.5767,-11078.41,-733.52,-1465.51,-4139.76
312756.5777,-11163.43,-809.24,-1569.75,-4216.29
312756.5787,-11239.58,-871.85,-1661.01,-4276.85
312756.5797,-11290.12,-905.61,-1704.31,-4305.32
312756.5807,-11302.42,-909.57,-1705.03,-4305.17
312756.5817,-11261.99,-871.71,-1655.29,-4261.78
312756.5827,-11165.62,-786.97,-1562.6,-4177.76
312756.5837,-11047.13,-680.16,-1450.73,-4073.1
312756.5847,-10934.07,-568.82,-1336.19,-3962.09
312756.5857,-10825.97,-475.6,-1222.75,-3859.33
312756.5867,-10710.48,-385.38,-1112.89,-3765.15
312756.5877,-10593.75,-298.5,-1012.56,-3675.89
312756.5887,-10516.69,-245.67,-948.19,-3619.81
312756.5897,-10481.17,-230.41,-927.97,-3603.98
312756.5907,-10479.64,-237.56,-947.05,-3618.24
312756.5917,-10544.21,-289.68,-1019.24,-3679.32
312756.5927,-10662.89,-382.52,-1121.38,-3780.79
312756.5937,-10775.04,-484.18,-1220.61,-3883.46
312756.5947,-10872.94,-577.88,-1321.65,-3981.16
312756.5957,-10972.12,-676.2,-1435.85,-4079.91
312756.5967,-11072.21,-765.85,-1511.53,-4171.61
312756.5977,-11142.02,-822.64,-1554.58,-4226.69
312756.5987,-11176.4,-851.35,-1591.02,-4252.05
312756.5997,-11196.28,-871.52,-1625.4,-4268.36
312756.6007,-11201.43,-870.9,-1637.89,-4266.07
312756.6017,-11176.64,-840.23,-1616.67,-4228.83
312756.6027,-11108.26,-772.14,-1552.49,-4153.82
312756.6037,-11010.89,-679.59,-1456.31,-4061.03
312756.6047,-10893.35,-570.54,-1333.52,-3951.36
312756.6057,-10788.97,-476.74,-1216.84,-3854.8
312756.6067,-10705.0,-393.2,-1125.67,-3775.45
312756.6077,-10608.01,-311.18,-1040.98,-3692.25
312756.6087,-10543.2,-261.16,-982.71,-3640.13
312756.6097,-10530.09,-248.48,-973.51,-3628.02
312756.6107,-10556.89,-265.07,-1000.02,-3652.67
312756.6117,-10609.68,-309.47,-1037.93,-3705.55
312756.6127,-10683.97,-380.52,-1090.77,-3778.32
312756.6137,-10772.66,-466.35,-1176.69,-3868.29
312756.6147,-10855.2,-552.18,-1258.56,-3952.22
312756.6157,-10953.38,-647.21,-1359.56,-4051.88
312756.6167,-11072.78,-754.98,-1499.56,-4161.31
312756.6177,-11147.02,-823.45,-1593.69,-4231.88
312756.6187,-11185.55,-861.45,-1639.46,-4271.56
312756.6197,-11224.6,-893.4,-1673.98,-4301.79
312756.6207,-11235.43,-895.31,-1687.24,-4301.64
312756.6217,-11186.79,-842.86,-1637.7,-4244.28
312756.6227,-11103.63,-760.7,-1550.63,-4156.92
312756.6237,-11006.02,-664.52,-1435.95,-4058.27
312756.6247,-10891.96,-558.19,-1319.46,-3951.03
312756.6257,-10788.06,-466.87,-1218.75,-3853.37
312756.6267,-10690.64,-379.71,-1114.13,-3757.57
312756.6277,-10601.71,-302.22,-1024.82,-3678.56
312756.6287,-10542.01,-252.77,-975.51,-3637.08
312756.6297,-10513.4,-228.83,-954.01,-3620.96
312756.6307,-10515.17,-233.94,-964.26,-3631.31
312756.6317,-10575.82,-287.29,-1025.77,-3687.48
312756.6327,-10672.48,-371.98,-1106.21,-3770.54
312756.6337,-10771.09,-463.2,-1188.14,-3862.05
312756.6347,-10877.66,-568.44,-1290.32,-3967.48
312756.6357,-10989.76,-675.63,-1414.59,-4076.82
312756.6367,-11104.73,-779.82,-1541.9,-4181.81
312756.6377,-11195.04,-864.08,-1634.07,-4268.79
312756.6387,-11246.06,-910.19,-1686.86,-4314.09
312756.6397,-11264.66,-916.2,-1704.79,-4319.76
312756.6407,-11253.69,-899.74,-1690.67,-4308.94
312756.6417,-11215.07,-858.31,-1651.14,-4267.69
312756.6427,-11161.28,-799.18,-1592.45,-4204.94
312756.6437,-11061.43,-704.62,-1483.87,-4100.99
312756.6447,-10930.25,-586.75,-1343.49,-3975.82
312756.6457,-10829.74,-493.96,-1251.98,-3879.02
312756.6467,-10724.31,-395.11,-1154.38,-3777.31
312756.6477,-10627.7,-307.56,-1067.64,-3688.1
312756.6487,-10573.77,-263.26,-1027.16,-3644.42
312756.6497,-10555.08,-254.73,-1024.25,-3641.22
312756.6507,-10559.94,-266.12,-1048.28,-3656.44
312756.6517,-10614.54,-318.67,-1111.89,-3712.13
312756.6527,-10702.42,-403.02,-1167.2,-3798.2
312756.6537,-10795.79,-500.06,-1223.33,-3896.28
312756.6547,-10898.07,-606.16,-1328.47,-4003.33
312756.6557,-11001.45,-702.43,-1424.46,-4098.37
312756.6567,-11075.26,-765.94,-1484.97,-4163.65
312756.6577,-11109.93,-806.0,-1512.38,-4196.5
312756.6587,-11125.85,-829.36,-1545.57,-4222.54
312756.6597,-11140.4,-843.19,-1583.05,-4244.66
312756.6607,-11147.83,-847.63,-1598.36,-4253.15
312756.6617,-11149.03,-835.09,-1592.02,-4233.89
312756.6627,-11097.1,-771.76,-1523.21,-4162.22
312756.6637,-11003.92,-675.39,-1433.13,-4062.8
312756.6647,-10893.92,-569.92,-1330.42,-3956.7
312756.6657,-10762.26,-452.57,-1200.2,-3839.4
312756.6667,-10639.76,-337.08,-1080.32,-3722.29
312756.6677,-10553.41,-250.91,-995.11,-3629.4
312756.6687,-10509.97,-211.05,-957.87,-3591.16
312756.6697,-10501.29,-210.57,-954.1,-3588.77
312756.6707,-10519.22,-240.18,-969.89,-3617.29
312756.6717,-10589.41,-317.91,-1035.64,-3695.63
312756.6727,-10695.79,-419.43,-1138.4,-3805.59
312756.6737,-10789.97,-502.78,-1224.47,-3895.57
312756.6747,-10859.78,-563.76,-1282.84,-3962.61
312756.6757,-10942.41,-637.44,-1362.85,-4043.96
312756.6767,-11057.81,-737.81,-1465.51,-4151.11
312756.6777,-11154.46,-824.02,-1555.59,-4240.23
312756.6787,-11229.75,-890.68,-1634.74,-4298.74
312756.6797,-11256.98,-920.82,-1702.79,-4320.34
312756.6807,-11223.89,-904.04,-1702.26,-4297.92
312756.6817,-11163.57,-853.87,-1642.51,-4243.57
312756.6827,-11121.08,-798.89,-1618.0,-4190.64
312756.6837,-11039.35,-707.01,-1541.47,-4097.46
312756.6847,-10908.8,-580.26,-1375.15,-3962.33
312756.6857,-10770.89,-447.42,-1191.95,-3826.48
312756.6867,-10644.63,-333.31,-1057.58,-3709.41
312756.6877,-10572.53,-267.84,-983.95,-3646.71
312756.6887,-10567.28,-258.87,-980.76,-3645.42
312756.6897,-10546.11,-247.1,-985.57,-3636.65
312756.6907,-10530.76,-237.46,-974.94,-3628.45
312756.6917,-10552.03,-268.36,-995.3,-3662.83
312756.6927,-10630.94,-341.7,-1067.59,-3742.79
312756.6937,-10737.61,-430.73,-1168.54,-3840.88
312756.6947,-10859.59,-530.58,-1289.56,-3952.84
312756.6957,-10985.47,-643.83,-1408.77,-4067.47
312756.6967,-11098.15,-750.35,-1512.86,-4170.47
312756.6977,-11188.65,-836.85,-1603.41,-4256.2
312756.6987,-11255.89,-892.83,-1661.92,-4305.7
312756.6997,-11282.06,-916.1,-1685.1,-4322.0
312756.7007,-11260.94,-907.71,-1679.61,-4308.18
312756.7017,-11197.66,-856.78,-1631.21,-4251.48
312756.7027,-11117.89,-780.53,-1553.68,-4169.61
312756.7037,-11022.38,-683.5,-1456.17,-4069.9
312756.7047,-10902.5,-573.16,-1339.86,-3959.23
312756.7057,-10780.15,-463.72,-1220.61,-3844.26
312756.7067,-10662.51,-360.92,-1112.7,-3737.02
312756.7077,-10555.22,-270.41,-1019.57,-3650.05
312756.7087,-10500.91,-234.08,-979.57,-3616.14
312756.7097,-10495.57,-239.28,-983.43,-3624.96
312756.7107,-10500.58,-248.34,-986.53,-3634.6
312756.7117,-10534.67,-279.14,-1011.23,-3669.69
312756.7127,-10614.21,-350.81,-1073.03,-3745.32
312756.7137,-10738.09,-463.82,-1178.07,-3865.24
312756.7147,-10864.55,-583.51,-1299.29,-3987.31
312756.7157,-10980.7,-683.5,-1414.87,-4091.22
312756.7167,-11105.49,-782.39,-1534.03,-4196.6
312756.7177,-11209.58,-868.32,-1623.39,-4275.75
312756.7187,-11259.27,-905.99,-1668.6,-4311.37
312756.7197,-11280.44,-918.44,-1685.14,-4321.38
312756.7207,-11285.21,-911.09,-1694.49,-4309.32
312756.7217,-11245.11,-866.37,-1669.6,-4262.88
312756.7227,-11153.51,-787.59,-1594.07,-4181.1
312756.7237,-11040.31,-689.65,-1504.99,-4084.78
312756.7247,-10917.0,-578.83,-1395.18,-3973.91
312756.7257,-10818.53,-488.38,-1278.26,-3874.73
312756.7267,-10734.85,-408.17,-1162.48,-3789.52
312756.7277,-10645.82,-332.83,-1046.13,-3710.32
312756.7287,-10581.35,-286.44,-975.56,-3659.44
312756.7297,-10551.17,-262.69,-956.49,-3640.22
312756.7307,-10534.19,-251.29,-953.39,-3637.17
312756.7317,-10546.11,-269.75,-976.13,-3662.54
312756.7327,-10602.43,-329.4,-1041.13,-3728.25
312756.7337,-10694.08,-418.19,-1144.74,-3822.37
312756.7347,-10815.91,-534.96,-1293.23,-3940.63
312756.7357,-10929.92,-639.87,-1431.8,-4051.78
312756.7367,-11037.59,-732.61,-1527.5,-4147.24
312756.7377,-11148.07,-817.63,-1614.09,-4238.27
312756.7387,-11236.91,-887.44,-1678.42,-4306.36
312756.7397,-11283.02,-917.24,-1691.39,-4328.06
312756.7407,-11272.0,-908.61,-1670.07,-4312.71
312756.7417,-11214.11,-857.88,-1612.52,-4252.34
312756.7427,-11131.57,-780.15,-1541.9,-4167.51
312756.7437,-11031.39,-685.17,-1463.46,-4067.61
312756.7447,-10902.55,-573.21,-1351.45,-3953.93
312756.7457,-10780.62,-469.92,-1237.44,-3848.22
312756.7467,-10680.15,-376.03,-1135.64,-3754.14
312756.7477,-10592.84,-291.2,-1032.11,-3672.89
312756.7487,-10543.16,-241.42,-962.93,-3624.96
312756.7497,-10527.47,-226.55,-952.29,-3613.23
312756.7507,-10541.15,-245.19,-982.28,-3635.74
312756.7517,-10587.26,-294.35,-1037.31,-3691.72
312756.7527,-10652.21,-359.82,-1109.7,-3758.48
312756.7537,-10734.75,-449.71,-1210.83,-3851.46
312756.7547,-10839.7,-562.72,-1327.28,-3964.62
312756.7557,-10978.08,-695.13,-1468.18,-4095.84
312756.7567,-11105.54,-807.62,-1586.96,-4208.8
312756.7577,-11215.02,-891.4,-1671.31,-4296.3
312756.7587,-11274.96,-929.5,-1673.03,-4331.78
312756.7597,-11279.63,-928.97,-1640.46,-4324.77
312756.7607,-11258.7,-900.32,-1623.3,-4292.58
312756.7617,-11193.8,-840.81,-1570.22,-4227.02
312756.7627,-11107.59,-768.28,-1493.07,-4144.96
312756.7637,-10995.77,-684.31,-1417.02,-4052.69
312756.7647,-10860.78,-575.78,-1310.78,-3939.1
312756.7657,-10754.49,-468.97,-1208.5,-3842.93
312756.7667,-10674.57,-382.95,-1131.53,-3762.2
312756.7677,-10581.54,-298.64,-1042.08,-3675.94
312756.7687,-10519.41,-244.47,-984.48,-3623.06
312756.7697,-10510.73,-229.36,-973.18,-3610.18
312756.7707,-10522.56,-239.94,-988.63,-3628.68
312756.7717,-10573.53,-288.3,-1035.79,-3680.75
312756.7727,-10645.87,-357.01,-1100.44,-3753.23
312756.7737,-10747.15,-450.42,-1198.96,-3852.08
312756.7747,-10879.61,-565.72,-1319.93,-3970.24
312756.7757,-10999.06,-677.92,-1429.84,-4088.02
312756.7767,-11098.15,-770.38,-1512.05,-4186.73
312756.7777,-11189.03,-848.29,-1593.97,-4260.97
312756.7787,-11260.37,-904.46,-1666.98,-4310.51
312756.7797,-11298.85,-926.16,-1695.49,-4325.2
312756.7807,-11291.27,-905.61,-1676.51,-4297.78
312756.7817,-11234.76,-846.91,-1622.15,-4230.64
312756.7827,-11134.82,-757.5,-1531.79,-4134.27
312756.7837,-11043.84,-671.67,-1438.43,-4047.01
312756.7847,-10963.58,-594.09,-1344.39,-3968.67
312756.7857,-10861.21,-508.98,-1248.46,-3883.65
312756.7867,-10720.06,-403.21,-1126.15,-3776.98
312756.7877,-10559.32,-285.29,-996.3,-3662.44
312756.7887,-10466.48,-216.29,-932.41,-3600.03
312756.7897,-10438.78,-192.12,-923.49,-3583.05
312756.7907,-10446.79,-203.47,-934.65,-3593.83
312756.7917,-10506.35,-264.5,-994.59,-3653.72
312756.7927,-10593.46,-351.86,-1087.43,-3746.65
312756.7937,-10705.38,-456.19,-1191.09,-3855.04
312756.7947,-10820.34,-568.44,-1296.62,-3964.66
312756.7957,-10935.16,-667.76,-1397.66,-4066.99
312756.7967,-11055.14,-762.08,-1508.86,-4164.41
312756.7977,-11157.9,-839.04,-1601.79,-4242.75
312756.7987,-11218.6,-883.63,-1653.34,-4287.58
312756.7997,-11242.01,-896.12,-1670.6,-4298.64
312756.8007,-11241.25,-888.4,-1666.5,-4287.67
312756.8017,-11204.82,-846.34,-1626.73,-4239.13
312756.8027,-11128.76,-773.62,-1549.05,-4162.74
312756.8037,-11028.2,-679.06,-1440.48,-4067.37
312756.8047,-10914.33,-580.74,-1324.65,-3961.04
312756.8057,-10806.13,-485.42,-1222.18,-3864.91
312756.8067,-10699.32,-389.24,-1117.04,-3770.11
312756.8077,-10615.3,-317.76,-1028.97,-3695.92
312756.8087,-10583.21,-292.02,-993.16,-3669.45
312756.8097,-10557.99,-273.7,-970.22,-3650.28
312756.8107,-10527.99,-254.82,-949.24,-3632.31
312756.8117,-10537.01,-270.03,-983.33,-3651.91
312756.8127,-10598.37,-333.6,-1082.52,-3721.29
312756.8137,-10691.64,-420.24,-1201.34,-3813.55
312756.8147,-10826.88,-540.69,-1348.07,-3944.16
312756.8157,-10983.9,-678.44,-1499.89,-4091.93
312756.8167,-11106.44,-789.64,-1610.47,-4202.08
312756.8177,-11180.78,-855.64,-1668.88,-4259.4
312756.8187,-11218.79,-887.01,-1679.28,-4284.19
312756.8197,-11237.05,-896.88,-1654.58,-4292.82
312756.8207,-11249.11,-895.4,-1648.04,-4293.49
312756.8217,-11210.06,-848.58,-1606.23,-4247.38
312756.8227,-11124.61,-772.14,-1527.74,-4167.8
312756.8237,-11002.97,-667.76,-1428.08,-4059.17
312756.8247,-10875.56,-555.28,-1317.36,-3942.73
312756.8257,-10780.67,-468.21,-1222.04,-3855.66
