TimeStamp,ECR,FCR,ECU,FCU,time_index
312812.3437,-55.69055633561837,-15.926678406817329,1.5780940783586983,-5.671344021832387,56.0
312812.3447,-62.039903815111856,-29.670693526742163,-7.436222543463074,-24.767712833616077,56.00099999998929
312812.3457,-67.65503912680501,-43.330040409052174,-17.157800569820374,-43.89795412361604,56.00199999997858
312812.3467,-72.30031479040673,-56.40142934021445,-27.26302791036398,-62.34855988771549,56.00299999996787
312812.3477,-75.77492169957185,-68.40224200679437,-37.4200707426094,-79.43367949403996,56.00399999995716
312812.3487,-77.91959852783116,-78.88791239638317,-47.30014433791322,-94.52019497566091,56.00499999994645
312812.3497,-78.62142053859735,-87.46750392876095,-56.58841741706561,-107.05011379591436,56.005999999993946
312812.3507,-77.8166111566036,-93.81694306441254,-64.99424502834982,-116.55948314345666,56.006999999983236
312812.3517,-75.49139875989388,-97.68947680385946,-72.26043774554792,-122.69320506393835,56.007999999972526
312812.3527,-71.68100662496025,-98.92303933430895,-78.17128923022348,-125.21532366018347,56.008999999961816
312812.3537,-66.46691595718353,-97.44433747363594,-82.55910331683326,-124.01455549091574,56.009999999951106
312812.3547,-59.972582087453105,-93.26959164655145,-85.30898950910007,-119.1050338171085,56.0109999999986
312812.3557,-52.35781477405429,-86.5019952747077,-86.36173549790087,-110.62242875891495,56.01199999998789
312812.3567,-43.812058009165305,-77.3260771995757,-85.71461937487436,-98.81578185162854,56.01299999997718
312812.3577,-34.546825416898706,-65.99926568800615,-83.42009341445093,-84.03554903864803,56.01399999996647
312812.3587,-24.7875660845642,-52.8410553094966,-79.58235451904069,-66.71847600870778,56.01499999995576
312812.3597,-14.765253171583883,-38.220266118853324,-74.35191053348127,-47.37003027904973,56.01599999994505
312812.3607,-4.7080032293287255,-22.54095473848417,-67.91835159800323,-26.545182937193953,56.01699999999255
312812.3617,5.166954136906191,-6.227585831015108,-60.50163493094529,-4.828367905504894,56.01799999998184
312812.3627,14.660631880513217,10.289902916242491,-52.34228230735949,17.18655261591966,56.01899999997113
312812.3637,23.59864792366796,26.59051129472633,-43.69096409511166,38.91552090097703,56.01999999996042
