TimeStamp,ECR,FCR,ECU,FCU,time_index
311879.8797,131.41423877876662,268.9301950341067,133.51690143038624,385.170434769191,56.0
311879.8807,165.69398780733385,302.48470960399334,162.0322583526622,424.7052341935335,56.00099999998929
311879.8817,195.73250826777377,329.0505386171674,186.37022454703686,454.99086823212576,56.00200000003679
311879.8827,220.76811854378744,347.92828086235926,205.95054982606382,475.25419738269824,56.00300000002608
311879.8837,240.1718081332847,358.6317702306323,220.32384837503042,484.9865160691994,56.00400000001537
311879.8847,253.4597745533154,360.89594311428255,229.17800758861208,483.9485858136435,56.00500000000466
311879.8857,260.30239244936644,354.6783189185899,232.34108941472178,472.1687881382851,56.005999999993946
311879.8867,260.529785854948,340.1545848751301,229.78109555706365,449.9352288389991,56.006999999983236
311879.8877,254.1342110181861,317.70892096296603,221.60300330984228,417.78268963132723,56.008000000030734
311879.8887,241.26945103326085,287.91978163233904,208.04346645808738,376.47530242875195,56.00900000002002
311879.8897,222.24738248591564,251.5418713556012,189.46352313924274,326.98572958545464,56.01000000000931
311879.8907,197.53181037502398,209.48501962492594,166.33957141218795,270.47149076617654,56.0109999999986
311879.8917,167.7295953739446,162.79059118080974,139.252777787434,208.24890846885242,56.01199999998789
311879.8927,133.57903276862623,112.60597519073276,108.87698951863187,141.76497613846544,56.01300000003539
311879.8937,95.9354001633595,60.15760008783896,75.96514292119846,72.56731081956784,56.01400000002468
311879.8947,55.75358391485284,6.722835345945042,41.33411025400085,2.272258405308768,56.01500000001397
311879.8957,14.06773111147606,-46.398918336785115,5.847916419507189,-67.46880998425645,56.01600000000326
311879.8967,-28.032041140242697,-97.91567297863709,-29.60071060036488,-135.00492825541818,56.01699999999255
311879.8977,-69.4257155401398,-146.57253686139376,-64.11041424382003,-198.72249256563984,56.01799999998184
311879.8987,-108.99188786194948,-191.1812852763251,-96.79274933635901,-257.0833628812075,56.01900000002934
311879.8997,-145.63818726251375,-230.64937310576238,-126.79487781149308,-308.66349399455214,56.02000000001863
311879.9007,-178.33285368680325,-264.00782675416394,-153.3229407527146,-352.1912228698997,56.021000000007916
311879.9017,-206.1365149674836,-290.4373267870827,-175.66545389036227,-386.5840831943518,56.021999999997206
311879.9027,-228.23302537592068,-309.29167549492996,-193.21591425005008,-410.98279521975394,56.022999999986496
311879.9037,-243.95809364769644,-320.1177547607995,-205.49367849535008,-424.7809201565987,56.02400000003399
311879.9047,-252.82436056341325,-322.67103769933476,-212.16209595206706,-427.6486011243455,56.02500000002328
311879.9057,-254.54159908523275,-316.92573848675494,-213.04286606798354,-419.5488584464126,56.02600000001257
311879.9067,-249.03081359705732,-303.07877993870767,-208.12565168876736,-400.74507861087255,56.02700000000186
311879.9077,-236.4312120098416,-281.54693273885044,-197.57212094888473,-371.798635410503,56.02799999999115
311879.9087,-217.09931070391082,-252.95673131947555,-181.7138100233836,-333.5559985911587,56.02900000003865
311879.9097,-191.59979474120502,-218.1270887778944,-161.04348742921977,-287.1251977393476,56.03000000002794
311879.9107,-160.68817404230728,-178.04489867497526,-136.20004178215973,-233.84208426531433,56.03100000001723
311879.9117,-125.28572331055548,-133.83430029873958,-107.9472863334545,-175.22743088132236,56.03200000000652
311879.9127,-86.44763784736132,-86.72066652023109,-77.14744789879946,-112.93647962360697,56.03299999999581
311879.9137,-45.32574549486801,-37.99071819213932,-44.7304551215552,-48.70304907745681,56.0339999999851
311879.9147,-3.1274542046904727,11.04955445270954,-11.660431776477637,15.719304445271531,56.035000000032596
311879.9157,38.92714334668022,59.11730134542327,21.09899146367912,78.61634396851454,56.036000000021886
311879.9167,79.6479637466588,104.99362409764889,52.61882931641844,138.36964120906205,56.037000000011176
311879.9177,117.91538971083756,147.56091906413627,82.03665280462607,193.50783876865856,56.038000000000466
311879.9187,152.71659631330772,185.83506592271527,108.58468432590219,242.75033112700436,56.038999999989755
311879.9197,183.17612001363125,218.99107567425622,131.612744797653,285.0414739941742,56.04000000003725
311879.9207,208.57941637769937,246.3812070776434,150.60505736344714,319.5740192207643,56.04100000002654
311879.9217,228.3886024525579,267.5450221000218,165.19031722517425,345.8011396759465,56.04200000001583
311879.9227,242.25007313439588,282.21134431850885,175.14487897302251,363.4371043824993,56.04300000000512
311879.9237,249.99417989293357,290.29257175045103,180.38935625564994,372.4473358742042,56.04399999999441
311879.9247,251.62762706960086,291.87224001814417,180.97933858470293,373.0291789612092,56.0449999999837
311879.9257,247.31964093060327,287.18709930113414,177.09127436206538,365.5851894933485,56.0460000000312
311879.9267,237.38327103863895,276.60523185330584,169.00482160451944,350.6910804326443,56.04700000002049
311879.9277,222.25337202266363,260.60187738071824,157.08311022149266,329.0606208219509,56.04800000000978
311879.9287,202.46287619987015,239.7346430262437,141.7523836110792,301.50976582094233,56.04899999999907
311879.9297,178.6189041808403,214.61965579589665,123.48239451427484,268.9221122463913,56.04999999998836
311879.9307,151.38008247456182,185.90998135265065,102.76873208538578,232.21744679677622,56.051000000035856
311879.9317,121.43616439916315,154.27730696269575,80.1179741866254,192.32471721467175,56.052000000025146
311879.9327,89.49071079791082,120.39749809960004,56.0362178400378,150.16025165858974,56.053000000014435
311879.9337,56.24721237642447,84.94022251080557,31.021172587849204,106.61152399856675,56.054000000003725
311879.9347,22.398659907220193,48.56242869592821,5.557638653679579,62.526257850784866,56.054999999993015
311879.9357,-11.379775157408371,11.905102402614972,-19.88413468426627,18.706220989525423,56.055999999982305
311879.9367,-44.43557024782646,-24.407564964102786,-44.84797809453218,-24.095282156392802,56.0570000000298
311879.9377,-76.14201218724456,-59.76765508484063,-68.89016465063068,-65.1734354381737,56.05800000001909
311879.9387,-105.90061234419265,-93.58278958554982,-91.57763244389714,-103.87075946811994,56.05900000000838
311879.9397,-133.14370036592288,-125.27629228528096,-112.48707191258156,-139.57604776465607,56.05999999999767
311879.9407,-157.33802160686224,-154.28921022350104,-131.20576135722126,-171.72449139072154,56.06099999998696
311879.9417,-177.98997746277382,-180.08491745929177,-147.33482601286272,-199.79982937556596,56.06200000003446
311879.9427,-194.65289393552573,-202.15671325993586,-160.49531992767712,-223.33902694384142,56.06300000002375
311879.9437,-206.93640632613563,-220.038469393887,-170.33721017884017,-241.93960989441064,56.06400000001304
311879.9447,-214.51773467555537,-233.31801177478536,-176.55100753529518,-255.26940655446157,56.06500000000233
311879.9457,-217.15432411471906,-241.6525725134539,-178.88146571924838,-263.0781027125304,56.06599999999162
311879.9467,-214.69706400586162,-244.78535056368324,-177.14249106264762,-265.20973016227447,56.06699999998091
311879.9477,-207.10310352384425,-242.56199927530878,-171.23219045845673,-261.61501018481636,56.068000000028405
311879.9487,-194.4471675929513,-234.94573737791615,-161.14685758624796,-252.36237568714333,56.069000000017695
311879.9497,-176.93025736609744,-222.02976795771838,-146.99266792365185,-237.64650681544427,56.070000000006985
311879.9507,-154.88469724923974,-204.04579019068984,-128.99392629366002,-217.79333201014651,56.070999999996275
311879.9517,-128.77466102398512,-181.36759358060164,-107.4968821578001,-193.26065764715057,56.071999999985565
311879.9527,-99.19156006885538,-154.5090176987288,-82.96838457128123,-164.63387439970896,56.07300000003306
311879.9537,-66.84398720729727,-124.11591767328879,-55.98897024762809,-132.616520746047,56.07400000002235
311879.9547,-32.54225523411675,-90.95216709364335,-27.24033845645342,-98.01583335330403,56.07500000001164
311879.9557,2.8220784194821764,-55.88012288384116,2.5124638678691,-61.7237492362519,56.07600000000093
311879.9567,38.30097870941482,-19.836338539528352,32.443474321586194,-24.69411661123108,56.07699999999022
311879.9577,72.91798693590769,16.196386416703014,61.69189117562788,12.082903823050628,56.07800000003772
311879.9587,105.69834431628739,51.21931525050565,89.39059038342474,47.60812468231192,56.07900000002701
311879.9597,135.69984071940797,84.2490171576126,114.69573786490851,80.90113364613545,56.0800000000163
311879.9607,162.04301005955335,114.34810769777448,136.8161041745366,111.02748228369718,56.08100000000559
311879.9617,183.93935231477462,140.65413820885462,155.040735968651,137.12425599334554,56.08199999999488
311879.9627,200.7164046396727,162.4054638580644,168.76377189348136,158.42320481717059,56.08299999998417
311879.9637,211.8386952826462,178.96316708210335,177.5053939962557,174.27084000953676,56.084000000031665
311879.9647,216.9238735585395,189.82840389872194,180.92815882437966,184.14513939608264,56.085000000020955
311879.9657,215.7535935210277,194.65484672376306,178.84823149566657,187.668729341787,56.086000000010245
311879.9667,208.27901407666576,193.2561907878204,171.24132722605842,184.61859891820117,56.086999999999534
311879.9677,194.62104151676866,185.60894673669264,158.24342596491942,174.9325342844066,56.087999999988824
311879.9687,175.0656628582452,171.85093944839093,140.14654860106705,158.7125272854481,56.08900000003632
311879.9697,150.0548862361698,152.27605944416348,117.39005464685874,136.22540917479753,56.09000000002561
311879.9707,120.17391038636778,127.32586353612845,90.54803453354299,107.90089427795435,56.0910000000149
311879.9717,86.13518816007692,97.57859892282552,60.31342421312749,74.32710356076649,56.09200000000419
311879.9727,48.76003460777395,63.73614101657347,27.479471233865887,36.24349532746419,56.09299999999348
311879.9737,8.9583696153827,26.60920758450633,-7.080859499813958,-5.469015044606865,56.09399999998277
311879.9747,-32.292906245798584,-12.898937377877406,-42.43702107640671,-49.80108535112689,56.09500000003027
