TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
312782.1617,-73.81,-16.714,-1007.049,1741.25,-2695.0,770.0,-1111.12,372.4,1820.96
312782.2117,-69.967,-16.836,-1007.049,1811.25,-2703.75,735.0,-1115.68,370.88,1828.56
312782.2617,-73.2,-13.481,-1006.805,1715.0,-2528.75,743.75,-1118.72,375.44,1834.64
312782.3117,-71.614,-13.786,-1006.134,1706.25,-2616.25,918.75,-1105.04,373.92,1840.72
312782.3617,-72.285,-19.093,-1005.219,1715.0,-2730.0,787.5,-1105.04,378.48,1833.12
312782.4117,-73.017,-14.64,-1008.452,1758.75,-2677.5,778.75,-1111.12,373.92,1834.64
312782.4617,-70.15,-15.494,-1005.097,1793.75,-2633.75,822.5,-1112.64,364.8,1825.52
312782.5117,-71.797,-13.847,-1003.816,1697.5,-2581.25,892.5,-1108.08,369.36,1839.2
312782.5617,-74.969,-15.982,-1006.195,1758.75,-2668.75,866.25,-1108.08,376.96,1831.6
312782.6117,-71.736,-15.311,-1005.341,1680.0,-2660.0,822.5,-1114.16,375.44,1820.96
312782.6617,-71.736,-14.945,-1005.28,1706.25,-2651.25,866.25,-1111.12,376.96,1836.16
312782.7117,-70.638,-15.311,-1006.012,1662.5,-2642.5,953.75,-1103.52,373.92,1836.16
312782.7617,-68.869,-14.64,-1002.596,1671.25,-2616.25,822.5,-1115.68,370.88,1828.56
312782.8117,-71.919,-16.348,-1006.805,1741.25,-2660.0,883.75,-1109.6,352.64,1842.24
312782.8617,-70.882,-14.518,-1008.757,1758.75,-2660.0,971.25,-1108.08,358.72,1836.16
312782.9117,-70.577,-16.409,-1008.025,1723.75,-2642.5,918.75,-1115.68,372.4,1828.56
312782.9617,-70.089,-15.86,-1004.67,1776.25,-2712.5,682.5,-1108.08,373.92,1828.56
312783.0117,-69.54,-15.982,-1005.463,1697.5,-2633.75,892.5,-1106.56,372.4,1811.84
312783.0617,-70.76,-15.982,-1006.988,1653.75,-2695.0,840.0,-1102.0,370.88,1831.6
312783.1117,-69.784,-16.775,-1004.792,1723.75,-2651.25,717.5,-1112.64,360.24,1852.88
312783.1617,-71.492,-15.006,-1005.158,1732.5,-2686.25,770.0,-1111.12,361.76,1827.04
312783.2117,-70.028,-14.945,-1007.659,1750.0,-2625.0,857.5,-1115.68,380.0,1840.72
312783.2617,-71.492,-12.505,-1007.232,1785.0,-2642.5,735.0,-1114.16,369.36,1822.48
312783.3117,-71.248,-16.897,-1004.487,1671.25,-2712.5,927.5,-1114.16,380.0,1842.24
312783.3617,-71.553,-15.982,-1006.378,1837.5,-2695.0,840.0,-1105.04,370.88,1828.56
312783.4117,-71.919,-14.274,-1004.304,1706.25,-2695.0,866.25,-1091.36,366.32,1820.96
312783.4617,-70.76,-16.714,-1005.707,1680.0,-2625.0,892.5,-1114.16,376.96,1834.64
312783.5117,-72.468,-16.409,-1005.89,1697.5,-2668.75,857.5,-1114.16,361.76,1833.12
312783.5617,-73.322,-14.762,-1006.622,1697.5,-2756.25,796.25,-1108.08,376.96,1837.68
312783.6117,-71.309,-15.738,-1008.147,1723.75,-2528.75,1093.75,-1109.6,373.92,1824.0
312783.6617,-72.712,-17.446,-1004.548,1785.0,-2616.25,840.0,-1111.12,376.96,1834.64
312783.7117,-73.505,-17.08,-1004.914,1715.0,-2721.25,910.0,-1109.6,372.4,1839.2
312783.7617,-70.76,-16.287,-1004.609,1732.5,-2625.0,883.75,-1109.6,366.32,1820.96
312783.8117,-70.943,-15.311,-1005.341,1758.75,-2703.75,875.0,-1102.0,366.32,1845.28
312783.8617,-71.675,-15.799,-1005.341,1601.25,-2493.75,813.75,-1103.52,376.96,1839.2
312783.9117,-71.736,-16.165,-1006.134,1732.5,-2642.5,822.5,-1117.2,380.0,1839.2
312783.9617,-68.625,-14.274,-1006.866,1741.25,-2686.25,778.75,-1106.56,361.76,1843.76
312784.0117,-71.37,-15.921,-1005.402,1697.5,-2712.5,770.0,-1120.24,358.72,1824.0
312784.0617,-69.906,-16.043,-1006.317,1741.25,-2668.75,831.25,-1100.48,376.96,1837.68
312784.1117,-71.309,-16.775,-1007.537,1680.0,-2677.5,805.0,-1108.08,363.28,1834.64
312784.1617,-70.089,-14.091,-1008.025,1793.75,-2633.75,761.25,-1100.48,363.28,1814.88
312784.2117,-69.967,-15.555,-1004.731,1767.5,-2791.25,822.5,-1114.16,354.16,1843.76
312784.2617,-72.224,-16.104,-1004.792,1732.5,-2668.75,936.25,-1118.72,366.32,1830.08
312784.3117,-70.699,-15.128,-1006.378,1706.25,-2677.5,831.25,-1115.68,369.36,1849.84
312784.3617,-73.993,-16.043,-1006.378,1881.25,-2747.5,918.75,-1111.12,376.96,1830.08
312784.4117,-71.309,-16.165,-1005.646,1715.0,-2616.25,813.75,-1097.44,363.28,1822.48
312784.4617,-72.468,-14.579,-1005.28,1697.5,-2756.25,831.25,-1106.56,381.52,1839.2
312784.5117,-70.943,-17.385,-1003.999,1758.75,-2791.25,848.75,-1118.72,366.32,1834.64
312784.5617,-69.784,-17.08,-1005.524,1697.5,-2616.25,813.75,-1115.68,370.88,1833.12
312784.6117,-71.797,-15.006,-1005.036,1680.0,-2695.0,857.5,-1111.12,367.84,1830.08
312784.6617,-71.736,-15.311,-1007.964,1688.75,-2712.5,813.75,-1117.2,378.48,1836.16
312784.7117,-71.919,-15.799,-1008.147,1767.5,-2721.25,840.0,-1115.68,369.36,1839.2
312784.7617,-69.418,-14.884,-1006.195,1645.0,-2555.0,805.0,-1114.16,367.84,1831.6
312784.8117,-70.882,-15.738,-1006.256,1627.5,-2598.75,735.0,-1112.64,363.28,1830.08
312784.8617,-72.041,-15.006,-1004.914,1575.0,-2581.25,752.5,-1120.24,373.92,1848.32
