TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
312419.1617,-62.83,41.175,-1006.805,1767.5,-2703.75,857.5,-170.24,366.32,2004.88
312419.2117,-63.196,42.334,-1006.073,1697.5,-2721.25,805.0,-158.08,380.0,2000.32
312419.2617,-63.013,39.955,-1005.829,1732.5,-2590.0,892.5,-177.84,375.44,2009.44
312419.3117,-59.963,44.286,-1008.513,1697.5,-2730.0,848.75,-158.08,366.32,2012.48
312419.3617,-62.037,41.602,-1008.025,1837.5,-2695.0,778.75,-174.8,380.0,2000.32
312419.4117,-61.488,40.626,-1005.463,1758.75,-2528.75,945.0,-170.24,378.48,1997.28
312419.4617,-60.512,42.761,-1004.853,1741.25,-2712.5,770.0,-164.16,381.52,2001.84
312419.5117,-63.074,39.589,-1005.829,1697.5,-2607.5,656.25,-156.56,384.56,1988.16
312419.5617,-63.013,41.907,-1005.951,1715.0,-2607.5,892.5,-174.8,363.28,2014.0
312419.6117,-62.769,41.297,-1004.243,1793.75,-2625.0,822.5,-153.52,378.48,2010.96
312419.6617,-64.477,42.517,-1006.134,1750.0,-2616.25,743.75,-164.16,369.36,2009.44
312419.7117,-63.501,40.931,-1003.389,1741.25,-2686.25,910.0,-164.16,378.48,2004.88
312419.7617,-65.758,40.565,-1005.341,1671.25,-2738.75,831.25,-165.68,375.44,2003.36
312419.8117,-63.196,39.772,-1005.341,1767.5,-2607.5,875.0,-171.76,383.04,1989.68
312419.8617,-63.318,40.687,-1005.28,1785.0,-2633.75,813.75,-174.8,373.92,1997.28
312419.9117,-61.976,41.602,-1006.073,1811.25,-2668.75,831.25,-165.68,381.52,2000.32
312419.9617,-63.867,42.029,-1006.744,1653.75,-2756.25,936.25,-162.64,370.88,2017.04
312420.0117,-62.403,40.626,-1007.232,1706.25,-2677.5,857.5,-159.6,380.0,2009.44
312420.0617,-61.488,42.273,-1007.781,1697.5,-2677.5,866.25,-174.8,380.0,2004.88
312420.1117,-63.684,39.894,-1007.049,1750.0,-2668.75,875.0,-167.2,383.04,1994.24
312420.1617,-60.878,38.674,-1006.073,1706.25,-2703.75,761.25,-161.12,375.44,2009.44
312420.2117,-61.793,41.907,-1003.755,1706.25,-2598.75,866.25,-164.16,370.88,1991.2
312420.2617,-63.013,41.724,-1007.598,1785.0,-2598.75,997.5,-177.84,383.04,2015.52
312420.3117,-62.159,38.552,-1005.951,1811.25,-2625.0,901.25,-173.28,401.28,2020.08
312420.3617,-63.806,43.249,-1006.744,1811.25,-2738.75,866.25,-171.76,375.44,2003.36
312420.4117,-64.355,42.09,-1007.293,1758.75,-2695.0,805.0,-170.24,373.92,2001.84
312420.4617,-63.379,38.308,-1007.964,1618.75,-2668.75,848.75,-168.72,378.48,1997.28
312420.5117,-62.769,42.761,-1005.646,1697.5,-2677.5,805.0,-162.64,378.48,2000.32
312420.5617,-62.403,40.443,-1005.646,1732.5,-2730.0,761.25,-173.28,381.52,1994.24
312420.6117,-61.732,40.016,-1006.622,1741.25,-2642.5,857.5,-155.04,370.88,2004.88
312420.6617,-63.318,40.016,-1003.206,1680.0,-2738.75,883.75,-180.88,375.44,2010.96
312420.7117,-61.244,38.064,-1007.049,1776.25,-2800.0,901.25,-170.24,380.0,2000.32
312420.7617,-61.061,41.724,-1007.293,1750.0,-2791.25,901.25,-167.2,392.16,2000.32
312420.8117,-60.756,39.223,-1005.28,1697.5,-2598.75,892.5,-183.92,376.96,2001.84
312420.8617,-60.756,41.236,-1005.28,1645.0,-2686.25,805.0,-180.88,369.36,2004.88
312420.9117,-64.416,40.748,-1004.67,1715.0,-2721.25,953.75,-177.84,360.24,2009.44
312420.9617,-61.732,39.467,-1003.328,1802.5,-2660.0,892.5,-168.72,373.92,1994.24
312421.0117,-61.854,42.09,-1005.585,1750.0,-2703.75,752.5,-155.04,369.36,2024.64
312421.0617,-64.904,37.881,-1006.439,1776.25,-2721.25,726.25,-174.8,373.92,2006.4
312421.1117,-62.159,40.016,-1004.792,1697.5,-2633.75,848.75,-164.16,375.44,1985.12
312421.1617,-62.769,38.003,-1007.293,1697.5,-2642.5,831.25,-165.68,384.56,1995.76
312421.2117,-60.756,42.578,-1004.426,1732.5,-2616.25,796.25,-180.88,370.88,2006.4
312421.2617,-60.085,40.748,-1004.487,1750.0,-2808.75,796.25,-165.68,383.04,2006.4
312421.3117,-62.098,41.48,-1003.572,1662.5,-2721.25,901.25,-174.8,372.4,1994.24
312421.3617,-63.013,39.955,-1004.426,1837.5,-2625.0,848.75,-167.2,367.84,1992.72
312421.4117,-61.305,40.016,-1006.622,1715.0,-2660.0,892.5,-164.16,380.0,1994.24
312421.4617,-62.769,39.65,-1008.818,1636.25,-2668.75,857.5,-179.36,375.44,2003.36
312421.5117,-63.989,41.846,-1005.463,1688.75,-2668.75,927.5,-155.04,378.48,1988.16
312421.5617,-61.61,41.053,-1006.622,1776.25,-2703.75,752.5,-174.8,373.92,1985.12
312421.6117,-62.098,41.419,-1005.646,1697.5,-2660.0,831.25,-161.12,375.44,1995.76
312421.6617,-61.488,40.931,-1005.829,1706.25,-2528.75,910.0,-167.2,383.04,2007.92
312421.7117,-63.013,42.212,-1004.243,1688.75,-2703.75,901.25,-177.84,372.4,2001.84
312421.7617,-63.562,40.26,-1004.975,1715.0,-2651.25,822.5,-168.72,386.08,2015.52
312421.8117,-62.342,41.724,-1007.049,1653.75,-2660.0,805.0,-165.68,395.2,2009.44
312421.8617,-63.379,40.199,-1006.866,1715.0,-2721.25,840.0,-165.68,380.0,2003.36
312421.9117,-59.475,42.151,-1005.951,1601.25,-2625.0,892.5,-162.64,381.52,1994.24
312421.9617,-62.098,40.687,-1006.073,1706.25,-2590.0,1041.25,-152.0,381.52,2009.44
312422.0117,-62.098,41.175,-1006.5,1741.25,-2625.0,848.75,-170.24,376.96,2012.48
312422.0617,-64.477,40.809,-1005.707,1723.75,-2598.75,726.25,-171.76,378.48,2001.84
312422.1117,-61.61,38.918,-1003.45,1715.0,-2616.25,892.5,-164.16,378.48,2001.84
312422.1617,-62.952,37.393,-1007.415,1741.25,-2703.75,778.75,-170.24,373.92,2004.88
312422.2117,-62.952,39.04,-1003.694,1793.75,-2607.5,778.75,-176.32,384.56,1994.24
312422.2617,-62.037,42.7,-1005.768,1697.5,-2590.0,910.0,-165.68,389.12,1994.24
312422.3117,-61.61,40.077,-1003.328,1732.5,-2721.25,840.0,-167.2,366.32,2023.12
312422.3617,-60.939,41.175,-1005.463,1723.75,-2668.75,796.25,-165.68,369.36,2004.88
312422.4117,-63.074,41.907,-1005.585,1758.75,-2668.75,901.25,-162.64,390.64,2006.4
312422.4617,-59.597,40.138,-1006.134,1723.75,-2668.75,892.5,-173.28,376.96,1997.28
312422.5117,-60.878,40.077,-1004.304,1837.5,-2668.75,770.0,-167.2,380.0,1995.76
312422.5617,-61.671,41.785,-1005.707,1811.25,-2651.25,743.75,-165.68,366.32,2000.32
312422.6117,-62.22,39.528,-1001.498,1750.0,-2756.25,910.0,-173.28,375.44,2017.04
312422.6617,-63.928,40.077,-1007.598,1636.25,-2703.75,770.0,-177.84,376.96,2003.36
312422.7117,-62.22,43.432,-1004.609,1653.75,-2476.25,918.75,-164.16,375.44,1995.76
312422.7617,-60.817,38.552,-1004.609,1758.75,-2651.25,848.75,-162.64,384.56,2009.44
312422.8117,-60.695,38.857,-1005.219,1697.5,-2660.0,796.25,-183.92,384.56,2009.44
312422.8617,-57.401,40.809,-1007.72,1758.75,-2660.0,936.25,-164.16,375.44,1988.16
312422.9117,-63.684,39.833,-1006.012,1741.25,-2668.75,936.25,-162.64,373.92,2000.32
312422.9617,-65.819,42.09,-1005.219,1767.5,-2616.25,918.75,-173.28,375.44,2007.92
312423.0117,-63.379,41.541,-1004.243,1688.75,-2765.0,805.0,-159.6,383.04,1982.08
312423.0617,-63.135,42.7,-1005.585,1750.0,-2528.75,857.5,-170.24,378.48,2012.48
312423.1117,-64.294,39.345,-1007.11,1855.0,-2712.5,805.0,-161.12,387.6,1997.28
312423.1617,-61.549,39.589,-1005.646,1680.0,-2572.5,883.75,-167.2,383.04,2015.52
312423.2117,-61.793,39.223,-1004.792,1688.75,-2730.0,857.5,-170.24,384.56,2003.36
312423.2617,-61.427,39.955,-1004.609,1688.75,-2677.5,918.75,-174.8,386.08,1997.28
312423.3117,-62.586,41.297,-1004.548,1863.75,-2677.5,822.5,-162.64,380.0,2003.36
312423.3617,-62.037,39.528,-1005.829,1715.0,-2642.5,883.75,-161.12,375.44,1997.28
312423.4117,-62.342,41.236,-1007.354,1767.5,-2721.25,831.25,-170.24,373.92,2012.48
312423.4617,-61.61,40.687,-1005.097,1706.25,-2782.5,875.0,-161.12,387.6,2007.92
312423.5117,-62.159,38.796,-1006.866,1723.75,-2642.5,971.25,-177.84,383.04,1997.28
312423.5617,-63.989,41.785,-1006.5,1758.75,-2590.0,796.25,-180.88,375.44,2003.36
312423.6117,-63.318,41.358,-1005.585,1767.5,-2642.5,883.75,-174.8,376.96,2012.48
312423.6617,-63.989,41.663,-1004.365,1723.75,-2677.5,927.5,-152.0,386.08,2018.56
312423.7117,-64.477,38.308,-1007.964,1715.0,-2660.0,805.0,-177.84,373.92,2007.92
312423.7617,-62.891,42.944,-1007.354,1680.0,-2686.25,848.75,-170.24,370.88,2014.0
312423.8117,-62.769,41.602,-1007.659,1828.75,-2598.75,848.75,-174.8,372.4,2010.96
312423.8617,-62.281,38.979,-1007.232,1828.75,-2651.25,945.0,-153.52,386.08,2012.48
312423.9117,-62.464,38.064,-1005.28,1758.75,-2712.5,787.5,-185.44,369.36,2009.44
312423.9617,-63.318,40.504,-1003.206,1662.5,-2721.25,813.75,-165.68,373.92,2015.52
312424.0117,-61.732,40.382,-1005.646,1741.25,-2598.75,1050.0,-174.8,383.04,2012.48
312424.0617,-61.427,41.846,-1003.938,1688.75,-2633.75,822.5,-180.88,383.04,2000.32
312424.1117,-62.342,40.626,-1005.524,1723.75,-2598.75,831.25,-168.72,380.0,1994.24
312424.1617,-61.549,41.236,-1007.293,1618.75,-2590.0,796.25,-170.24,383.04,2000.32
312424.2117,-62.891,39.833,-1001.01,1811.25,-2651.25,883.75,-161.12,375.44,2020.08
312424.2617,-61.183,40.687,-1005.219,1732.5,-2712.5,805.0,-167.2,378.48,1991.2
312424.3117,-63.074,42.883,-1006.988,1706.25,-2660.0,883.75,-174.8,380.0,1989.68
312424.3617,-63.684,41.236,-1005.158,1820.0,-2651.25,857.5,-162.64,383.04,2017.04
312424.4117,-63.074,41.419,-1007.964,1697.5,-2668.75,813.75,-168.72,372.4,2000.32
312424.4617,-63.501,41.297,-1005.341,1706.25,-2712.5,822.5,-156.56,373.92,2015.52
312424.5117,-61.61,40.992,-1004.426,1723.75,-2808.75,761.25,-164.16,378.48,1997.28
312424.5617,-61.183,40.199,-1006.073,1688.75,-2677.5,813.75,-167.2,383.04,2001.84
312424.6117,-63.013,40.626,-1007.476,1653.75,-2633.75,787.5,-162.64,366.32,2010.96
312424.6617,-62.952,39.162,-1006.073,1618.75,-2686.25,892.5,-167.2,380.0,2007.92
312424.7117,-61.793,40.809,-1007.903,1671.25,-2598.75,805.0,-167.2,378.48,2006.4
312424.7617,-63.44,40.138,-1006.073,1750.0,-2730.0,770.0,-170.24,390.64,2015.52
312424.8117,-62.891,40.748,-1004.792,1820.0,-2625.0,866.25,-176.32,386.08,1998.8
312424.8617,-64.599,40.87,-1005.524,1741.25,-2616.25,787.5,-167.2,387.6,1991.2
312424.9117,-63.806,40.687,-1005.219,1697.5,-2581.25,901.25,-188.48,360.24,2001.84
312424.9617,-62.159,39.955,-1006.561,1680.0,-2703.75,875.0,-165.68,375.44,1992.72
312425.0117,-63.135,41.297,-1006.988,1793.75,-2721.25,813.75,-174.8,367.84,2004.88
312425.0617,-64.721,38.003,-1006.744,1715.0,-2721.25,857.5,-174.8,372.4,2004.88
312425.1117,-62.769,39.65,-1007.659,1662.5,-2651.25,770.0,-171.76,387.6,1991.2
312425.1617,-62.281,41.724,-1006.988,1671.25,-2730.0,857.5,-167.2,376.96,1997.28
312425.2117,-63.013,41.602,-1005.402,1715.0,-2642.5,857.5,-170.24,376.96,1992.72
312425.2617,-61.61,39.467,-1006.439,1741.25,-2590.0,822.5,-176.32,376.96,1994.24
312425.3117,-61.549,41.907,-1007.903,1680.0,-2598.75,691.25,-171.76,376.96,2000.32
312425.3617,-61.122,37.454,-1005.097,1820.0,-2703.75,805.0,-173.28,380.0,2004.88
312425.4117,-63.928,41.358,-1006.439,1741.25,-2616.25,945.0,-165.68,361.76,2001.84
312425.4617,-61.793,38.979,-1006.317,1732.5,-2738.75,700.0,-159.6,383.04,1980.56
312425.5117,-63.318,43.859,-1005.829,1715.0,-2616.25,927.5,-159.6,378.48,2001.84
312425.5617,-60.817,41.297,-1004.548,1706.25,-2756.25,980.0,-182.4,373.92,2007.92
312425.6117,-63.684,41.968,-1008.33,1715.0,-2651.25,770.0,-171.76,383.04,2006.4
312425.6617,-61.671,41.236,-1006.805,1688.75,-2555.0,848.75,-174.8,387.6,1989.68
312425.7117,-60.634,39.406,-1005.768,1688.75,-2668.75,901.25,-179.36,373.92,1997.28
312425.7617,-65.88,40.077,-1006.256,1767.5,-2642.5,796.25,-167.2,384.56,2000.32
312425.8117,-61.0,39.345,-1006.988,1592.5,-2703.75,831.25,-161.12,383.04,2014.0
312425.8617,-63.379,41.48,-1008.757,1741.25,-2703.75,735.0,-174.8,367.84,2007.92
312425.9117,-58.499,39.406,-1005.585,1715.0,-2607.5,840.0,-167.2,383.04,1988.16
312425.9617,-60.268,40.992,-1003.755,1680.0,-2633.75,910.0,-168.72,375.44,1995.76
312426.0117,-62.098,38.552,-1005.158,1767.5,-2712.5,831.25,-165.68,373.92,2007.92
312426.0617,-61.183,41.419,-1004.853,1706.25,-2598.75,936.25,-162.64,384.56,2003.36
312426.1117,-61.671,42.395,-1004.731,1715.0,-2642.5,848.75,-162.64,375.44,1983.6
312426.1617,-62.403,39.772,-1006.439,1776.25,-2712.5,953.75,-171.76,387.6,2009.44
312426.2117,-61.549,42.273,-1004.609,1645.0,-2633.75,901.25,-168.72,370.88,1994.24
312426.2617,-62.342,42.761,-1003.755,1750.0,-2572.5,875.0,-167.2,381.52,2007.92
312426.3117,-58.499,39.284,-1006.866,1723.75,-2660.0,752.5,-162.64,372.4,2010.96
312426.3617,-62.708,39.833,-1008.391,1715.0,-2712.5,988.75,-171.76,380.0,2000.32
312426.4117,-61.549,40.931,-1006.134,1741.25,-2686.25,945.0,-171.76,380.0,2007.92
312426.4617,-61.976,42.212,-1006.5,1767.5,-2721.25,936.25,-180.88,373.92,2000.32
312426.5117,-62.525,39.162,-1003.267,1741.25,-2607.5,840.0,-165.68,380.0,2003.36
312426.5617,-63.074,40.687,-1004.914,1767.5,-2633.75,945.0,-174.8,383.04,2007.92
312426.6117,-64.599,39.101,-1003.572,1820.0,-2555.0,901.25,-161.12,373.92,1994.24
312426.6617,-61.183,42.578,-1004.731,1688.75,-2625.0,822.5,-156.56,383.04,2017.04
312426.7117,-62.769,40.992,-1006.5,1758.75,-2651.25,796.25,-170.24,381.52,2001.84
312426.7617,-62.281,40.321,-1003.877,1697.5,-2625.0,980.0,-164.16,376.96,2010.96
312426.8117,-60.573,39.406,-1006.378,1715.0,-2730.0,831.25,-156.56,373.92,1995.76
312426.8617,-61.915,41.846,-1007.354,1776.25,-2616.25,971.25,-159.6,376.96,1998.8
312426.9117,-63.013,40.199,-1004.609,1715.0,-2563.75,857.5,-165.68,376.96,2009.44
312426.9617,-61.244,40.687,-1007.11,1732.5,-2703.75,787.5,-174.8,375.44,2009.44
312427.0117,-62.83,38.735,-1006.378,1680.0,-2598.75,848.75,-159.6,380.0,1991.2
312427.0617,-60.939,41.541,-1007.537,1732.5,-2563.75,875.0,-164.16,372.4,2001.84
312427.1117,-64.782,42.456,-1006.012,1793.75,-2660.0,840.0,-156.56,381.52,2001.84
312427.1617,-62.342,38.125,-1007.11,1618.75,-2712.5,735.0,-152.0,373.92,2001.84
312427.2117,-63.989,41.175,-1005.036,1680.0,-2642.5,953.75,-167.2,381.52,2003.36
312427.2617,-62.464,40.87,-1009.428,1723.75,-2625.0,883.75,-173.28,367.84,1985.12
312427.3117,-61.183,39.223,-1006.439,1732.5,-2625.0,883.75,-162.64,386.08,1994.24
312427.3617,-63.562,40.992,-1003.938,1828.75,-2677.5,796.25,-165.68,372.4,2014.0
312427.4117,-63.379,41.541,-1006.927,1785.0,-2703.75,787.5,-164.16,376.96,2010.96
312427.4617,-60.756,41.846,-1007.781,1688.75,-2616.25,813.75,-167.2,361.76,2012.48
312427.5117,-63.379,41.175,-1005.951,1653.75,-2782.5,691.25,-173.28,376.96,2007.92
312427.5617,-62.22,40.321,-1005.707,1758.75,-2598.75,883.75,-153.52,378.48,2001.84
312427.6117,-63.806,41.358,-1007.476,1741.25,-2712.5,901.25,-164.16,384.56,1989.68
312427.6617,-63.928,40.565,-1005.524,1767.5,-2791.25,918.75,-167.2,387.6,2001.84
312427.7117,-62.891,40.565,-1006.744,1846.25,-2703.75,857.5,-162.64,376.96,1998.8
312427.7617,-61.61,40.321,-1004.426,1732.5,-2668.75,971.25,-170.24,383.04,1988.16
312427.8117,-64.782,39.589,-1004.06,1645.0,-2695.0,752.5,-167.2,364.8,1994.24
312427.8617,-61.366,43.249,-1007.293,1723.75,-2625.0,918.75,-170.24,372.4,2004.88
312427.9117,-61.671,38.125,-1005.402,1776.25,-2730.0,892.5,-170.24,376.96,1997.28
312427.9617,-61.366,41.114,-1006.5,1706.25,-2686.25,787.5,-167.2,386.08,1995.76
312428.0117,-64.965,40.26,-1007.72,1636.25,-2625.0,971.25,-176.32,381.52,1985.12
312428.0617,-59.17,39.345,-1006.134,1688.75,-2563.75,892.5,-167.2,363.28,2004.88
312428.1117,-61.122,39.528,-1004.304,1767.5,-2642.5,822.5,-174.8,380.0,1995.76
312428.1617,-62.708,39.894,-1005.768,1820.0,-2695.0,936.25,-176.32,393.68,1991.2
312428.2117,-60.817,42.334,-1007.232,1653.75,-2660.0,822.5,-162.64,380.0,2004.88
312428.2617,-62.342,41.297,-1003.633,1715.0,-2607.5,875.0,-155.04,370.88,2000.32
312428.3117,-62.647,41.175,-1005.219,1697.5,-2703.75,735.0,-168.72,370.88,2004.88
312428.3617,-63.379,42.395,-1005.158,1706.25,-2703.75,805.0,-173.28,380.0,2007.92
312428.4117,-65.27,40.992,-1005.402,1732.5,-2607.5,813.75,-168.72,383.04,2000.32
312428.4617,-59.719,40.809,-1006.195,1750.0,-2642.5,927.5,-171.76,372.4,2007.92
312428.5117,-59.536,41.419,-1003.633,1671.25,-2642.5,682.5,-167.2,384.56,2017.04
312428.5617,-64.111,40.443,-1006.561,1653.75,-2598.75,822.5,-168.72,387.6,1992.72
312428.6117,-63.013,41.968,-1006.378,1697.5,-2668.75,787.5,-173.28,373.92,2009.44
312428.6617,-61.244,40.077,-1005.951,1758.75,-2677.5,840.0,-183.92,383.04,1988.16
312428.7117,-61.305,41.114,-1004.609,1715.0,-2590.0,866.25,-174.8,380.0,2021.6
312428.7617,-62.769,41.785,-1003.633,1680.0,-2651.25,857.5,-155.04,381.52,2018.56
312428.8117,-62.159,41.175,-1006.073,1715.0,-2695.0,735.0,-167.2,375.44,1991.2
312428.8617,-61.244,41.785,-1007.598,1688.75,-2660.0,813.75,-162.64,389.12,2004.88
312428.9117,-62.525,40.382,-1006.256,1662.5,-2642.5,805.0,-162.64,375.44,1988.16
312428.9617,-63.074,42.029,-1005.829,1758.75,-2747.5,875.0,-167.2,372.4,2003.36
312429.0117,-62.098,40.321,-1010.587,1741.25,-2695.0,840.0,-162.64,380.0,2017.04
312429.0617,-63.318,42.761,-1006.744,1750.0,-2590.0,796.25,-164.16,372.4,2007.92
312429.1117,-61.427,39.345,-1009.367,1715.0,-2633.75,770.0,-171.76,378.48,2006.4
312429.1617,-62.159,40.87,-1005.707,1750.0,-2546.25,971.25,-167.2,383.04,1998.8
312429.2117,-64.294,41.541,-1004.792,1820.0,-2660.0,796.25,-171.76,375.44,1986.64
312429.2617,-65.331,40.565,-1008.025,1776.25,-2651.25,857.5,-159.6,373.92,1992.72
312429.3117,-62.342,41.053,-1008.086,1793.75,-2738.75,892.5,-167.2,373.92,1986.64
312429.3617,-62.647,38.247,-1004.304,1688.75,-2633.75,945.0,-171.76,369.36,2012.48
312429.4117,-64.233,41.541,-1004.121,1662.5,-2695.0,778.75,-150.48,384.56,2020.08
312429.4617,-65.941,40.077,-1006.195,1697.5,-2590.0,1006.25,-165.68,383.04,2000.32
312429.5117,-63.501,41.175,-1006.378,1758.75,-2633.75,901.25,-165.68,366.32,2014.0
312429.5617,-62.769,42.212,-1006.256,1706.25,-2642.5,840.0,-170.24,373.92,2001.84
312429.6117,-64.721,40.931,-1005.829,1732.5,-2721.25,857.5,-167.2,376.96,2007.92
