TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
311830.4617,-67.832,28.853,-1005.341,1706.25,-2695.0,743.75,-650.56,100.32,2076.32
311830.5117,-68.625,30.073,-1009.977,1671.25,-2660.0,822.5,-656.64,89.68,2094.56
311830.5617,-69.784,27.145,-1008.635,1688.75,-2581.25,962.5,-662.72,89.68,2064.16
311830.6117,-69.967,29.036,-1005.28,1785.0,-2572.5,840.0,-653.6,101.84,2082.4
311830.6617,-69.967,30.012,-1006.439,1846.25,-2668.75,883.75,-658.16,100.32,2090.0
311830.7117,-67.893,30.683,-1008.147,1627.5,-2703.75,848.75,-652.08,92.72,2076.32
311830.7617,-69.418,25.925,-1007.842,1645.0,-2555.0,770.0,-661.2,94.24,2091.52
311830.8117,-68.442,29.28,-1007.11,1697.5,-2633.75,813.75,-662.72,103.36,2073.28
311830.8617,-66.978,29.707,-1008.757,1750.0,-2633.75,875.0,-653.6,98.8,2090.0
311830.9117,-70.15,28.487,-1006.439,1776.25,-2607.5,953.75,-650.56,88.16,2068.72
311830.9617,-69.601,30.561,-1007.293,1776.25,-2607.5,936.25,-658.16,97.28,2068.72
311831.0117,-68.198,29.158,-1005.951,1750.0,-2686.25,875.0,-639.92,91.2,2082.4
311831.0617,-69.052,29.89,-1008.696,1767.5,-2738.75,822.5,-659.68,104.88,2083.92
311831.1117,-68.32,31.171,-1007.171,1653.75,-2660.0,813.75,-655.12,92.72,2080.88
311831.1617,-67.71,28.914,-1008.147,1706.25,-2581.25,831.25,-649.04,97.28,2088.48
311831.2117,-68.564,29.463,-1006.866,1741.25,-2651.25,840.0,-665.76,98.8,2106.72
311831.2617,-69.174,30.195,-1008.696,1697.5,-2660.0,761.25,-652.08,97.28,2096.08
311831.3117,-70.455,30.256,-1007.598,1706.25,-2607.5,980.0,-658.16,103.36,2079.36
311831.3617,-66.612,27.877,-1008.269,1636.25,-2555.0,945.0,-658.16,104.88,2083.92
311831.4117,-68.259,28.365,-1006.256,1706.25,-2598.75,831.25,-649.04,91.2,2093.04
311831.4617,-69.113,28.487,-1007.415,1723.75,-2598.75,892.5,-652.08,86.64,2079.36
311831.5117,-68.32,27.572,-1008.147,1627.5,-2747.5,717.5,-653.6,101.84,2079.36
311831.5617,-69.662,30.927,-1008.269,1732.5,-2616.25,840.0,-655.12,92.72,2071.76
311831.6117,-68.137,28.365,-1008.269,1767.5,-2730.0,936.25,-656.64,98.8,2071.76
311831.6617,-70.089,28.06,-1007.293,1758.75,-2651.25,866.25,-644.48,95.76,2073.28
311831.7117,-69.479,30.134,-1005.524,1618.75,-2590.0,831.25,-653.6,94.24,2079.36
311831.7617,-67.649,30.744,-1007.232,1776.25,-2642.5,822.5,-661.2,89.68,2088.48
311831.8117,-67.405,31.049,-1006.5,1697.5,-2537.5,980.0,-653.6,106.4,2080.88
311831.8617,-70.821,28.243,-1009.123,1680.0,-2668.75,857.5,-641.44,94.24,2088.48
311831.9117,-69.296,29.158,-1007.293,1723.75,-2633.75,840.0,-662.72,104.88,2086.96
311831.9617,-70.028,27.45,-1007.354,1793.75,-2677.5,875.0,-649.04,104.88,2086.96
311832.0117,-70.394,29.097,-1006.073,1723.75,-2738.75,875.0,-646.0,94.24,2088.48
311832.0617,-67.344,29.463,-1004.853,1732.5,-2616.25,700.0,-656.64,103.36,2091.52
311832.1117,-68.32,29.829,-1008.208,1715.0,-2721.25,822.5,-652.08,89.68,2067.2
311832.1617,-68.808,30.134,-1007.903,1715.0,-2625.0,910.0,-650.56,94.24,2083.92
311832.2117,-67.71,29.341,-1006.866,1706.25,-2598.75,805.0,-646.0,89.68,2086.96
311832.2617,-68.869,27.145,-1005.707,1723.75,-2633.75,831.25,-661.2,100.32,2080.88
311832.3117,-68.015,29.402,-1004.731,1706.25,-2651.25,892.5,-652.08,98.8,2085.44
311832.3617,-68.991,27.084,-1005.28,1785.0,-2607.5,883.75,-652.08,97.28,2079.36
311832.4117,-69.967,29.646,-1008.208,1811.25,-2721.25,848.75,-656.64,89.68,2099.12
311832.4617,-69.601,30.744,-1008.513,1785.0,-2607.5,796.25,-659.68,95.76,2076.32
311832.5117,-73.261,29.585,-1005.463,1811.25,-2695.0,936.25,-646.0,98.8,2090.0
311832.5617,-68.076,29.646,-1006.317,1750.0,-2721.25,805.0,-665.76,92.72,2073.28
311832.6117,-69.723,28.304,-1005.646,1671.25,-2616.25,822.5,-649.04,100.32,2077.84
311832.6617,-68.686,29.646,-1007.537,1750.0,-2625.0,857.5,-652.08,91.2,2091.52
311832.7117,-70.089,30.5,-1006.378,1793.75,-2695.0,691.25,-647.52,103.36,2082.4
311832.7617,-69.601,28.487,-1006.378,1758.75,-2642.5,848.75,-656.64,109.44,2094.56
311832.8117,-70.455,29.463,-1008.696,1636.25,-2642.5,883.75,-656.64,107.92,2083.92
311832.8617,-71.492,30.012,-1006.744,1706.25,-2520.0,787.5,-661.2,98.8,2076.32
311832.9117,-68.93,30.378,-1006.317,1680.0,-2607.5,857.5,-656.64,89.68,2076.32
311832.9617,-68.015,29.768,-1005.585,1802.5,-2703.75,656.25,-647.52,112.48,2094.56
311833.0117,-68.076,29.829,-1006.683,1688.75,-2651.25,621.25,-641.44,100.32,2085.44
311833.0617,-68.808,30.073,-1006.195,1776.25,-2747.5,857.5,-661.2,97.28,2091.52
311833.1117,-66.429,28.304,-1008.818,1741.25,-2642.5,848.75,-656.64,101.84,2085.44
311833.1617,-68.137,31.72,-1008.452,1881.25,-2607.5,848.75,-656.64,103.36,2077.84
311833.2117,-66.429,29.219,-1005.768,1706.25,-2668.75,787.5,-641.44,92.72,2074.8
311833.2617,-68.503,31.171,-1006.073,1785.0,-2747.5,840.0,-668.8,97.28,2083.92
311833.3117,-68.32,29.341,-1007.476,1715.0,-2616.25,892.5,-656.64,91.2,2070.24
311833.3617,-66.49,29.036,-1006.866,1828.75,-2598.75,770.0,-641.44,98.8,2068.72
311833.4117,-69.54,28.121,-1006.378,1723.75,-2590.0,857.5,-658.16,89.68,2086.96
311833.4617,-69.113,28.548,-1007.11,1610.0,-2616.25,918.75,-646.0,92.72,2079.36
311833.5117,-71.553,29.219,-1006.561,1881.25,-2695.0,813.75,-652.08,95.76,2085.44
311833.5617,-68.93,29.463,-1006.5,1741.25,-2563.75,866.25,-647.52,114.0,2094.56
311833.6117,-71.675,30.134,-1006.744,1758.75,-2642.5,883.75,-653.6,98.8,2077.84
311833.6617,-68.564,29.28,-1006.439,1758.75,-2616.25,787.5,-655.12,100.32,2082.4
311833.7117,-71.004,29.707,-1010.16,1723.75,-2633.75,813.75,-661.2,100.32,2073.28
311833.7617,-71.187,28.548,-1007.232,1881.25,-2651.25,962.5,-652.08,98.8,2079.36
311833.8117,-70.577,27.206,-1008.94,1671.25,-2590.0,857.5,-653.6,109.44,2088.48
311833.8617,-69.296,29.036,-1006.256,1715.0,-2572.5,857.5,-652.08,103.36,2073.28
311833.9117,-69.845,28.67,-1007.415,1776.25,-2660.0,796.25,-664.24,103.36,2074.8
311833.9617,-69.113,29.768,-1006.378,1706.25,-2660.0,840.0,-658.16,98.8,2093.04
311834.0117,-70.15,31.11,-1008.33,1715.0,-2633.75,796.25,-649.04,88.16,2073.28
311834.0617,-67.527,30.317,-1004.426,1750.0,-2677.5,927.5,-658.16,98.8,2071.76
311834.1117,-67.466,27.328,-1010.77,1758.75,-2625.0,831.25,-652.08,103.36,2097.6
311834.1617,-69.235,29.097,-1005.829,1706.25,-2703.75,857.5,-658.16,103.36,2090.0
311834.2117,-71.126,28.548,-1007.232,1758.75,-2537.5,1015.0,-652.08,100.32,2086.96
311834.2617,-71.187,27.694,-1007.171,1715.0,-2616.25,857.5,-656.64,92.72,2082.4
311834.3117,-68.93,31.903,-1006.195,1741.25,-2703.75,752.5,-655.12,98.8,2091.52
311834.3617,-68.137,26.474,-1005.28,1758.75,-2668.75,953.75,-661.2,85.12,2086.96
311834.4117,-68.564,30.5,-1008.696,1715.0,-2730.0,866.25,-649.04,106.4,2085.44
311834.4617,-68.137,29.463,-1008.757,1662.5,-2546.25,875.0,-653.6,91.2,2094.56
311834.5117,-68.442,31.11,-1007.598,1680.0,-2563.75,831.25,-650.56,101.84,2065.68
311834.5617,-70.882,29.585,-1006.805,1723.75,-2695.0,918.75,-656.64,92.72,2086.96
311834.6117,-69.662,27.633,-1010.465,1758.75,-2572.5,822.5,-649.04,91.2,2093.04
311834.6617,-69.967,29.646,-1009.733,1828.75,-2712.5,918.75,-664.24,95.76,2091.52
311834.7117,-66.185,28.548,-1006.927,1776.25,-2660.0,866.25,-650.56,94.24,2102.16
311834.7617,-68.808,27.877,-1007.293,1750.0,-2607.5,883.75,-649.04,98.8,2073.28
311834.8117,-70.211,29.585,-1006.195,1697.5,-2721.25,796.25,-653.6,98.8,2083.92
311834.8617,-68.747,30.683,-1006.561,1715.0,-2572.5,883.75,-650.56,89.68,2090.0
311834.9117,-68.686,29.89,-1008.269,1688.75,-2555.0,918.75,-646.0,107.92,2082.4
311834.9617,-69.113,30.012,-1007.415,1653.75,-2633.75,665.0,-650.56,100.32,2088.48
311835.0117,-70.638,30.134,-1008.025,1741.25,-2695.0,822.5,-659.68,92.72,2090.0
311835.0617,-68.259,29.707,-1009.001,1750.0,-2598.75,778.75,-647.52,94.24,2094.56
311835.1117,-68.991,29.036,-1005.036,1688.75,-2695.0,875.0,-647.52,91.2,2083.92
311835.1617,-68.808,29.219,-1006.683,1776.25,-2572.5,936.25,-652.08,88.16,2082.4
311835.2117,-68.564,29.951,-1006.5,1732.5,-2651.25,840.0,-647.52,98.8,2096.08
311835.2617,-68.198,29.768,-1007.781,1688.75,-2668.75,743.75,-646.0,94.24,2082.4
311835.3117,-69.662,28.853,-1009.428,1706.25,-2651.25,918.75,-659.68,95.76,2083.92
311835.3617,-69.296,28.365,-1009.794,1697.5,-2738.75,743.75,-658.16,92.72,2088.48
311835.4117,-68.808,31.598,-1007.293,1706.25,-2677.5,822.5,-652.08,103.36,2082.4
311835.4617,-70.028,30.134,-1006.012,1741.25,-2712.5,743.75,-641.44,91.2,2097.6
311835.5117,-68.93,30.439,-1007.11,1767.5,-2651.25,848.75,-636.88,100.32,2082.4
311835.5617,-70.333,28.975,-1005.768,1697.5,-2633.75,840.0,-652.08,100.32,2082.4
311835.6117,-69.784,28.914,-1007.964,1723.75,-2721.25,770.0,-655.12,92.72,2080.88
311835.6617,-70.333,29.951,-1005.158,1802.5,-2712.5,831.25,-650.56,86.64,2079.36
311835.7117,-69.784,29.158,-1009.306,1732.5,-2581.25,980.0,-649.04,92.72,2083.92
311835.7617,-70.333,28.975,-1004.792,1706.25,-2590.0,813.75,-653.6,89.68,2090.0
311835.8117,-70.028,27.206,-1007.354,1750.0,-2572.5,910.0,-671.84,98.8,2080.88
311835.8617,-68.198,28.548,-1007.842,1776.25,-2607.5,857.5,-662.72,97.28,2083.92
311835.9117,-67.344,29.036,-1006.317,1697.5,-2660.0,770.0,-665.76,88.16,2097.6
311835.9617,-68.93,29.402,-1005.463,1610.0,-2633.75,840.0,-649.04,83.6,2077.84
311836.0117,-68.381,30.012,-1007.842,1715.0,-2555.0,831.25,-650.56,98.8,2080.88
311836.0617,-70.577,27.389,-1008.696,1750.0,-2616.25,901.25,-647.52,88.16,2077.84
311836.1117,-70.943,29.097,-1005.707,1706.25,-2651.25,822.5,-649.04,98.8,2096.08
311836.1617,-65.636,29.951,-1007.964,1741.25,-2721.25,857.5,-652.08,97.28,2073.28
311836.2117,-68.442,28.975,-1007.537,1680.0,-2598.75,901.25,-655.12,98.8,2090.0
311836.2617,-68.747,28.853,-1006.683,1793.75,-2703.75,857.5,-661.2,94.24,2086.96
311836.3117,-68.869,27.511,-1008.513,1662.5,-2642.5,848.75,-658.16,91.2,2070.24
311836.3617,-68.625,29.097,-1008.391,1723.75,-2572.5,857.5,-646.0,98.8,2086.96
311836.4117,-68.93,30.134,-1007.476,1767.5,-2633.75,638.75,-652.08,92.72,2083.92
311836.4617,-68.93,29.707,-1004.609,1715.0,-2721.25,805.0,-652.08,83.6,2083.92
311836.5117,-68.137,28.853,-1009.062,1767.5,-2668.75,770.0,-650.56,88.16,2091.52
311836.5617,-69.601,29.524,-1005.585,1706.25,-2625.0,813.75,-635.36,91.2,2088.48
311836.6117,-67.649,29.402,-1009.611,1750.0,-2633.75,936.25,-656.64,100.32,2090.0
311836.6617,-70.882,31.049,-1008.391,1680.0,-2712.5,787.5,-650.56,89.68,2088.48
311836.7117,-70.455,30.317,-1004.853,1820.0,-2686.25,708.75,-649.04,92.72,2079.36
311836.7617,-70.76,30.622,-1006.012,1662.5,-2563.75,988.75,-653.6,94.24,2082.4
311836.8117,-68.442,30.5,-1008.208,1741.25,-2668.75,603.75,-655.12,95.76,2085.44
311836.8617,-70.699,30.561,-1005.829,1855.0,-2537.5,927.5,-650.56,98.8,2085.44
311836.9117,-68.808,30.622,-1011.136,1636.25,-2660.0,770.0,-642.96,100.32,2067.2
311836.9617,-67.832,30.012,-1007.598,1846.25,-2633.75,848.75,-662.72,92.72,2083.92
311837.0117,-68.991,30.378,-1008.391,1653.75,-2590.0,1015.0,-646.0,107.92,2086.96
311837.0617,-67.283,31.964,-1006.195,1732.5,-2651.25,883.75,-659.68,106.4,2080.88
311837.1117,-68.198,28.182,-1008.269,1723.75,-2590.0,813.75,-652.08,103.36,2096.08
311837.1617,-69.418,30.927,-1004.426,1732.5,-2537.5,866.25,-653.6,88.16,2080.88
311837.2117,-70.089,28.182,-1005.829,1671.25,-2633.75,796.25,-641.44,101.84,2085.44
311837.2617,-70.211,29.524,-1005.585,1776.25,-2730.0,848.75,-652.08,98.8,2071.76
311837.3117,-70.028,28.243,-1006.927,1680.0,-2677.5,840.0,-658.16,98.8,2088.48
311837.3617,-68.625,28.975,-1004.609,1680.0,-2660.0,778.75,-639.92,98.8,2083.92
311837.4117,-70.638,30.073,-1006.561,1758.75,-2703.75,936.25,-647.52,82.08,2080.88
311837.4617,-67.954,29.402,-1006.256,1715.0,-2598.75,822.5,-659.68,91.2,2079.36
311837.5117,-67.344,29.524,-1007.11,1653.75,-2668.75,822.5,-662.72,95.76,2090.0
311837.5617,-72.712,31.11,-1004.975,1662.5,-2660.0,848.75,-653.6,97.28,2083.92
311837.6117,-69.174,28.731,-1007.354,1793.75,-2598.75,901.25,-661.2,101.84,2071.76
311837.6617,-71.004,28.182,-1006.805,1715.0,-2625.0,866.25,-641.44,82.08,2077.84
311837.7117,-68.747,29.585,-1006.805,1688.75,-2677.5,848.75,-655.12,101.84,2076.32
311837.7617,-68.137,29.707,-1006.317,1688.75,-2616.25,813.75,-656.64,97.28,2114.32
