TimeStamp,ECR,FCR,ECU,FCU
312243.1217,-11417.87,-1069.21,-2308.32,-5369.04
312243.1227,-11292.65,-960.49,-2175.57,-5249.6
312243.1237,-11184.46,-863.55,-2068.76,-5138.78
312243.1247,-11092.81,-779.63,-1976.68,-5043.75
312243.1257,-11047.89,-734.57,-1937.48,-5007.08
312243.1267,-11043.41,-728.46,-1935.58,-5003.02
312243.1277,-11080.12,-765.28,-1967.05,-5030.54
312243.1287,-11165.91,-850.87,-2048.59,-5108.64
312243.1297,-11283.69,-974.32,-2161.46,-5226.23
312243.1307,-11417.72,-1109.98,-2288.06,-5359.36
312243.1317,-11560.39,-1241.83,-2430.87,-5505.18
312243.1327,-11696.15,-1360.51,-2569.53,-5642.46
312243.1337,-11820.27,-1467.51,-2698.99,-5760.86
312243.1347,-11909.15,-1547.58,-2788.69,-5848.93
312243.1357,-11936.52,-1572.18,-2818.44,-5877.83
312243.1367,-11921.03,-1546.29,-2812.2,-5861.57
312243.1377,-11892.89,-1509.52,-2785.87,-5828.43
312243.1387,-11820.17,-1439.43,-2713.78,-5756.09
312243.1397,-11710.93,-1337.58,-2605.15,-5645.32
312243.1407,-11573.46,-1212.36,-2462.67,-5507.04
312243.1417,-11421.78,-1069.83,-2304.84,-5352.12
312243.1427,-11286.64,-931.22,-2161.6,-5209.68
312243.1437,-11175.73,-827.17,-2049.3,-5096.58
312243.1447,-11083.94,-754.07,-1958.61,-5004.12
312243.1457,-11050.13,-741.05,-1923.66,-4974.51
312243.1467,-11064.15,-766.9,-1938.01,-4992.87
312243.1477,-11092.47,-800.47,-1969.86,-5031.73
312243.1487,-11164.52,-873.18,-2050.83,-5114.94
312243.1497,-11287.93,-979.33,-2181.72,-5233.38
312243.1507,-11417.01,-1091.48,-2309.04,-5358.12
312243.1517,-11549.66,-1212.55,-2440.83,-5491.54
312243.1527,-11680.32,-1330.71,-2575.3,-5637.03
312243.1537,-11791.04,-1440.24,-2687.5,-5762.2
312243.1547,-11872.2,-1514.15,-2769.42,-5844.21
312243.1557,-11908.25,-1542.28,-2806.76,-5870.2
312243.1567,-11904.53,-1530.74,-2803.56,-5859.42
312243.1577,-11879.35,-1498.08,-2774.48,-5831.34
312243.1587,-11808.87,-1423.41,-2699.23,-5754.71
312243.1597,-11697.53,-1317.98,-2588.18,-5637.36
312243.1607,-11567.69,-1203.58,-2460.43,-5506.71
312243.1617,-11437.23,-1087.14,-2324.49,-5370.47
312243.1627,-11315.3,-979.42,-2199.22,-5246.35
312243.1637,-11204.72,-887.49,-2084.97,-5136.82
312243.1647,-11114.22,-809.96,-1994.47,-5046.46
312243.1657,-11073.11,-773.76,-1951.17,-5002.45
312243.1667,-11074.5,-772.43,-1951.03,-5001.45
312243.1677,-11097.96,-791.26,-1974.87,-5025.91
312243.1687,-11172.15,-861.93,-2048.68,-5100.97
312243.1697,-11284.92,-966.17,-2155.02,-5219.36
312243.1707,-11418.15,-1087.38,-2294.87,-5360.41
312243.1717,-11567.12,-1224.85,-2459.1,-5516.1
312243.1727,-11693.96,-1342.2,-2591.13,-5649.42
312243.1737,-11787.85,-1430.85,-2685.07,-5753.85
312243.1747,-11867.1,-1504.52,-2763.8,-5834.34
312243.1757,-11908.1,-1535.51,-2801.61,-5867.29
312243.1767,-11904.77,-1527.83,-2791.36,-5858.8
312243.1777,-11874.96,-1492.36,-2756.36,-5825.57
312243.1787,-11798.19,-1416.3,-2681.49,-5748.18
312243.1797,-11679.36,-1306.1,-2571.77,-5633.74
312243.1807,-11542.27,-1180.22,-2441.84,-5496.65
312243.1817,-11398.89,-1049.09,-2301.03,-5353.21
312243.1827,-11266.85,-930.17,-2165.27,-5218.51
312243.1837,-11156.13,-832.22,-2054.31,-5105.88
312243.1847,-11069.35,-753.36,-1965.76,-5015.99
312243.1857,-11041.83,-731.18,-1934.62,-4983.85
312243.1867,-11055.28,-746.2,-1947.21,-4998.92
312243.1877,-11092.43,-783.25,-1981.07,-5036.12
312243.1887,-11168.24,-858.97,-2051.21,-5112.98
312243.1897,-11279.01,-969.7,-2159.69,-5229.19
312243.1907,-11411.33,-1098.06,-2291.39,-5363.8
312243.1917,-11556.01,-1224.57,-2437.4,-5505.37
312243.1927,-11686.42,-1336.53,-2568.72,-5635.02
312243.1937,-11802.63,-1436.52,-2682.26,-5749.27
312243.1947,-11892.89,-1513.43,-2771.62,-5841.07
312243.1957,-11934.23,-1545.38,-2813.1,-5882.07
312243.1967,-11936.86,-1544.81,-2820.64,-5885.55
312243.1977,-11917.88,-1524.02,-2800.04,-5863.29
312243.1987,-11855.32,-1462.65,-2731.85,-5793.1
312243.1997,-11750.37,-1369.24,-2625.04,-5682.42
312243.2007,-11614.42,-1248.69,-2495.15,-5545.62
312243.2017,-11467.74,-1120.28,-2350.81,-5399.47
312243.2027,-11336.66,-1004.51,-2217.63,-5268.0
312243.2037,-11211.64,-885.92,-2095.56,-5148.36
312243.2047,-11084.94,-762.03,-1979.69,-5032.97
312243.2057,-11016.94,-715.21,-1909.35,-4972.55
312243.2067,-11017.13,-731.04,-1907.06,-4974.7
312243.2077,-11058.57,-767.56,-1955.6,-5013.13
312243.2087,-11150.41,-856.21,-2047.49,-5106.55
312243.2097,-11262.47,-967.46,-2153.49,-5223.37
312243.2107,-11392.07,-1086.81,-2276.95,-5355.36
312243.2117,-11542.46,-1222.71,-2421.86,-5501.6
312243.2127,-11681.42,-1340.82,-2556.42,-5632.35
312243.2137,-11802.67,-1440.43,-2671.1,-5744.03
312243.2147,-11902.14,-1531.6,-2768.85,-5843.26
312243.2157,-11952.26,-1577.09,-2817.2,-5891.85
312243.2167,-11949.3,-1560.02,-2819.97,-5888.32
312243.2177,-11915.45,-1512.29,-2795.17,-5855.85
312243.2187,-11835.29,-1440.86,-2725.17,-5781.99
312243.2197,-11702.49,-1320.65,-2600.05,-5654.91
312243.2207,-11544.9,-1175.74,-2450.56,-5496.41
312243.2217,-11387.06,-1034.12,-2293.68,-5336.33
312243.2227,-11264.56,-928.21,-2167.08,-5207.06
312243.2237,-11170.77,-847.15,-2070.52,-5108.21
312243.2247,-11080.7,-765.18,-1981.21,-5017.57
312243.2257,-11035.63,-726.89,-1934.72,-4971.89
312243.2267,-11034.59,-732.42,-1928.14,-4974.41
312243.2277,-11066.68,-769.33,-1958.56,-5011.75
312243.2287,-11153.17,-848.34,-2037.72,-5102.54
312243.2297,-11273.67,-960.87,-2155.83,-5226.42
312243.2307,-11415.34,-1093.72,-2292.06,-5364.51
312243.2317,-11568.6,-1230.57,-2439.74,-5514.57
312243.2327,-11707.59,-1355.27,-2582.6,-5657.48
312243.2337,-11828.57,-1467.61,-2705.67,-5778.65
312243.2347,-11931.13,-1559.83,-2804.71,-5864.57
312243.2357,-11979.63,-1601.08,-2850.96,-5898.52
312243.2367,-11975.05,-1595.12,-2845.86,-5891.37
312243.2377,-11936.71,-1549.29,-2811.05,-5859.18
312243.2387,-11843.06,-1451.68,-2720.21,-5770.64
312243.2397,-11708.07,-1331.14,-2590.7,-5640.94
312243.2407,-11555.34,-1197.77,-2446.56,-5496.22
312243.2417,-11401.42,-1055.43,-2295.11,-5343.53
312243.2427,-11260.08,-928.55,-2153.73,-5203.2
312243.2437,-11146.83,-825.98,-2041.34,-5090.38
312243.2447,-11055.76,-749.35,-1948.21,-4997.68
312243.2457,-11014.65,-722.69,-1904.15,-4958.11
312243.2467,-11031.3,-740.15,-1919.94,-4976.42
312243.2477,-11080.93,-784.83,-1963.66,-5023.0
312243.2487,-11165.19,-864.46,-2047.44,-5108.07
312243.2497,-11276.39,-974.32,-2158.74,-5225.23
312243.2507,-11400.46,-1096.82,-2284.62,-5355.93
312243.2517,-11538.51,-1225.61,-2420.95,-5495.88
312243.2527,-11681.75,-1348.07,-2566.05,-5634.55
312243.2537,-11814.69,-1457.83,-2706.77,-5761.91
312243.2547,-11919.45,-1546.38,-2811.58,-5863.48
312243.2557,-11965.71,-1583.05,-2850.53,-5905.58
312243.2567,-11964.13,-1573.71,-2841.0,-5900.57
312243.2577,-11924.89,-1533.56,-2806.62,-5865.05
312243.2587,-11842.35,-1449.54,-2722.69,-5787.75
312243.2597,-11716.13,-1329.95,-2598.43,-5663.49
312243.2607,-11571.93,-1198.48,-2457.86,-5515.77
312243.2617,-11427.12,-1070.59,-2311.04,-5363.18
312243.2627,-11291.46,-953.1,-2180.2,-5230.0
312243.2637,-11173.82,-848.82,-2065.23,-5113.79
312243.2647,-11075.93,-768.33,-1970.48,-5014.13
312243.2657,-11031.68,-739.62,-1927.9,-4967.4
312243.2667,-11038.59,-746.01,-1932.34,-4971.84
312243.2677,-11078.26,-777.48,-1968.1,-5011.46
312243.2687,-11157.85,-853.16,-2047.01,-5097.34
312243.2697,-11271.57,-963.78,-2160.6,-5223.23
312243.2707,-11405.04,-1095.25,-2287.91,-5362.32
312243.2717,-11551.95,-1234.05,-2429.29,-5506.28
312243.2727,-11689.24,-1358.46,-2560.76,-5644.42
312243.2737,-11811.4,-1465.42,-2679.87,-5764.63
312243.2747,-11910.3,-1552.44,-2781.44,-5859.38
312243.2757,-11954.26,-1588.73,-2837.23,-5900.62
312243.2767,-11949.06,-1569.13,-2833.51,-5894.04
312243.2777,-11906.2,-1527.64,-2788.88,-5848.84
312243.2787,-11817.93,-1443.67,-2698.76,-5760.48
312243.2797,-11706.4,-1331.76,-2587.27,-5645.94
312243.2807,-11592.91,-1216.98,-2473.59,-5524.21
312243.2817,-11460.73,-1093.34,-2336.6,-5388.59
312243.2827,-11333.32,-974.42,-2209.47,-5261.09
312243.2837,-11213.16,-871.47,-2091.55,-5144.22
312243.2847,-11101.58,-771.76,-1983.6,-5036.07
312243.2857,-11044.55,-723.79,-1937.1,-4980.99
312243.2867,-11033.58,-717.16,-1928.71,-4971.6
312243.2877,-11056.42,-742.86,-1947.59,-4995.82
312243.2887,-11143.54,-822.35,-2032.33,-5084.32
312243.2897,-11256.36,-946.81,-2144.67,-5200.67
312243.2907,-11383.63,-1090.24,-2271.75,-5336.76
312243.2917,-11532.88,-1226.0,-2423.48,-5491.88
312243.2927,-11680.6,-1351.07,-2572.87,-5636.41
312243.2937,-11814.5,-1463.94,-2693.13,-5765.53
312243.2947,-11910.73,-1544.67,-2780.2,-5859.71
312243.2957,-11949.45,-1572.42,-2823.16,-5895.42
312243.2967,-11937.91,-1561.45,-2822.83,-5888.03
312243.2977,-11888.89,-1520.44,-2778.86,-5844.16
312243.2987,-11803.2,-1436.19,-2695.89,-5752.04
312243.2997,-11690.76,-1324.27,-2587.6,-5635.36
312243.3007,-11559.06,-1205.02,-2462.58,-5506.61
312243.3017,-11415.82,-1080.04,-2317.52,-5367.38
312243.3027,-11287.5,-964.74,-2187.49,-5242.54
312243.3037,-11170.96,-854.83,-2067.57,-5126.43
312243.3047,-11069.39,-762.56,-1962.85,-5025.77
312243.3057,-11029.39,-732.42,-1916.79,-4981.14
312243.3067,-11029.77,-735.24,-1914.69,-4979.28
312243.3077,-11065.44,-770.14,-1949.02,-5016.52
312243.3087,-11153.08,-849.39,-2030.71,-5101.25
312243.3097,-11265.23,-951.34,-2143.24,-5211.35
312243.3107,-11404.23,-1078.46,-2287.91,-5352.88
312243.3117,-11555.24,-1213.03,-2439.4,-5507.42
312243.3127,-11692.33,-1340.72,-2578.83,-5652.14
312243.3137,-11820.89,-1454.26,-2704.48,-5780.75
312243.3147,-11918.36,-1535.94,-2793.98,-5873.54
312243.3157,-11959.46,-1570.27,-2831.98,-5912.4
312243.3167,-11961.51,-1573.04,-2839.85,-5909.97
312243.3177,-11935.24,-1548.58,-2814.48,-5874.59
312243.3187,-11852.03,-1470.09,-2729.27,-5782.84
312243.3197,-11716.8,-1350.12,-2595.38,-5646.23
312243.3207,-11561.2,-1210.59,-2444.6,-5494.79
312243.3217,-11399.22,-1059.87,-2288.25,-5343.63
312243.3227,-11272.81,-932.03,-2165.7,-5221.89
312243.3237,-11177.06,-836.56,-2075.29,-5118.61
312243.3247,-11083.6,-761.8,-1990.37,-5022.1
312243.3257,-11035.16,-723.55,-1940.82,-4971.93
312243.3267,-11028.82,-722.69,-1930.52,-4971.08
312243.3277,-11057.0,-761.13,-1957.99,-5009.84
312243.3287,-11139.39,-843.86,-2037.33,-5093.62
312243.3297,-11261.94,-958.73,-2150.01,-5211.4
312243.3307,-11404.71,-1087.81,-2284.24,-5353.59
312243.3317,-11556.44,-1222.56,-2430.25,-5501.8
312243.3327,-11701.68,-1353.22,-2571.63,-5642.84
312243.3337,-11833.76,-1475.76,-2701.81,-5773.02
312243.3347,-11937.14,-1567.22,-2803.42,-5872.15
312243.3357,-11977.2,-1603.17,-2845.43,-5913.45
312243.3367,-11982.39,-1607.56,-2854.63,-5920.94
312243.3377,-11971.9,-1594.73,-2844.38,-5902.34
312243.3387,-11912.16,-1529.55,-2784.25,-5835.06
312243.3397,-11786.27,-1393.89,-2658.8,-5706.12
312243.3407,-11617.38,-1227.67,-2490.04,-5538.37
312243.3417,-11446.24,-1070.07,-2327.3,-5372.57
312243.3427,-11307.48,-943.66,-2195.69,-5236.01
312243.3437,-11187.27,-833.18,-2078.01,-5115.08
312243.3447,-11085.61,-739.43,-1973.96,-5015.09
312243.3457,-11041.93,-716.4,-1933.53,-4969.93
312243.3467,-11046.74,-740.05,-1939.01,-4972.03
312243.3477,-11066.25,-776.29,-1959.09,-4998.78
312243.3487,-11118.75,-843.81,-2010.11,-5068.49
312243.3497,-11223.94,-948.1,-2112.01,-5188.66
312243.3507,-11366.42,-1076.89,-2252.48,-5338.48
312243.3517,-11527.64,-1221.13,-2408.46,-5501.41
312243.3527,-11683.99,-1354.6,-2559.47,-5653.67
312243.3537,-11811.5,-1463.94,-2690.32,-5771.21
312243.3547,-11901.09,-1540.99,-2781.11,-5847.65
312243.3557,-11942.1,-1570.8,-2823.64,-5877.69
312243.3567,-11944.06,-1559.31,-2825.07,-5873.68
312243.3577,-11910.63,-1514.15,-2794.41,-5843.78
312243.3587,-11823.75,-1425.79,-2710.53,-5760.58
312243.3597,-11705.4,-1320.46,-2591.8,-5639.74
312243.3607,-11562.4,-1198.48,-2454.47,-5500.79
312243.3617,-11412.81,-1065.3,-2309.04,-5356.74
312243.3627,-11285.54,-948.57,-2178.62,-5220.8
312243.3637,-11170.53,-845.96,-2061.7,-5106.16
312243.3647,-11067.39,-758.41,-1954.84,-5006.98
312243.3657,-11022.33,-723.7,-1903.39,-4962.73
312243.3667,-11024.09,-732.47,-1906.82,-4966.69
312243.3677,-11053.37,-763.8,-1937.68,-4999.54
312243.3687,-11127.04,-837.18,-2015.64,-5082.46
312243.3697,-11241.39,-943.47,-2132.7,-5201.2
312243.3707,-11383.73,-1073.41,-2274.23,-5339.38
312243.3717,-11543.75,-1216.51,-2427.1,-5496.12
312243.3727,-11694.81,-1346.25,-2569.15,-5639.74
312243.3737,-11824.18,-1461.51,-2694.37,-5764.29
312243.3747,-11930.66,-1550.05,-2799.85,-5867.67
312243.3757,-11985.64,-1587.44,-2855.3,-5916.21
312243.3767,-11984.02,-1583.43,-2859.64,-5914.36
312243.3777,-11952.35,-1549.91,-2830.31,-5878.64
312243.3787,-11868.76,-1466.85,-2749.87,-5794.14
312243.3797,-11736.35,-1347.4,-2621.17,-5667.73
312243.3807,-11583.66,-1212.55,-2472.21,-5521.11
312243.3817,-11438.18,-1079.27,-2321.77,-5374.53
312243.3827,-11302.76,-959.68,-2189.59,-5243.06
312243.3837,-11177.4,-852.68,-2069.62,-5118.99
312243.3847,-11068.54,-756.69,-1959.18,-5013.28
312243.3857,-11029.82,-721.69,-1910.83,-4972.55
312243.3867,-11033.92,-736.81,-1911.4,-4974.08
312243.3877,-11059.52,-770.76,-1940.11,-5004.12
312243.3887,-11132.34,-840.52,-2014.02,-5076.74
312243.3897,-11248.78,-952.24,-2126.55,-5189.28
312243.3907,-11395.27,-1089.62,-2272.61,-5338.43
312243.3917,-11545.28,-1228.0,-2423.24,-5496.12
312243.3927,-11689.28,-1356.17,-2567.53,-5642.94
312243.3937,-11815.98,-1464.65,-2692.6,-5767.78
312243.3947,-11906.48,-1543.0,-2783.2,-5860.9
312243.3957,-11946.01,-1573.52,-2823.78,-5901.62
312243.3967,-11958.22,-1575.28,-2838.42,-5909.4
312243.3977,-11941.63,-1552.92,-2827.93,-5889.61
312243.3987,-11862.85,-1474.81,-2755.45,-5810.21
312243.3997,-11741.35,-1354.98,-2631.62,-5683.47
312243.4007,-11595.49,-1212.69,-2482.99,-5533.08
312243.4017,-11436.99,-1065.25,-2326.3,-5374.24
312243.4027,-11294.99,-942.28,-2181.2,-5225.09
312243.4037,-11178.21,-837.76,-2059.27,-5102.21
312243.4047,-11072.35,-754.79,-1954.75,-4995.87
312243.4057,-11021.33,-723.17,-1902.44,-4944.13
312243.4067,-11020.66,-729.08,-1898.29,-4945.52
312243.4077,-11049.46,-758.22,-1927.76,-4980.33
312243.4087,-11136.34,-837.76,-2022.31,-5070.11
312243.4097,-11266.28,-961.83,-2160.74,-5201.72
312243.4107,-11416.53,-1101.64,-2306.65,-5356.6
312243.4117,-11575.56,-1248.12,-2455.71,-5517.2
312243.4127,-11720.47,-1379.78,-2595.42,-5659.06
312243.4137,-11842.78,-1493.17,-2717.45,-5787.47
312243.4147,-11944.01,-1580.29,-2815.06,-5884.41
312243.4157,-11978.77,-1609.28,-2847.81,-5922.41
312243.4167,-11968.71,-1593.16,-2839.99,-5916.55
312243.4177,-11935.76,-1553.92,-2816.63,-5879.93
312243.4187,-11850.64,-1471.14,-2735.23,-5793.19
312243.4197,-11728.53,-1353.26,-2616.31,-5669.31
312243.4207,-11582.19,-1211.02,-2466.82,-5518.63
312243.4217,-11421.97,-1066.21,-2307.22,-5358.36
312243.4227,-11282.92,-938.22,-2166.61,-5216.46
312243.4237,-11159.56,-820.83,-2045.68,-5089.0
312243.4247,-11062.96,-732.85,-1950.65,-4990.53
312243.4257,-11034.2,-712.25,-1923.51,-4957.96
312243.4267,-11041.55,-727.84,-1927.38,-4964.07
312243.4277,-11070.82,-765.04,-1945.35,-4993.63
312243.4287,-11143.64,-843.53,-2014.16,-5071.02
312243.4297,-11250.69,-946.14,-2123.07,-5184.75
312243.4307,-11388.3,-1072.74,-2259.78,-5327.99
312243.4317,-11545.09,-1215.51,-2415.99,-5489.21
312243.4327,-11691.14,-1345.68,-2563.38,-5636.88
312243.4337,-11822.13,-1457.98,-2697.42,-5772.16
312243.4347,-11934.23,-1557.92,-2815.77,-5890.37
312243.4357,-11984.59,-1598.88,-2864.46,-5942.58
312243.4367,-11983.59,-1596.88,-2867.17,-5946.02
312243.4377,-11960.65,-1576.38,-2852.77,-5918.65
312243.4387,-11886.12,-1500.85,-2786.35,-5829.29
312243.4397,-11764.48,-1381.73,-2663.99,-5698.3
312243.4407,-11612.56,-1235.53,-2507.16,-5540.37
312243.4417,-11447.24,-1079.85,-2342.32,-5371.52
312243.4427,-11294.56,-943.95,-2195.22,-5216.69
312243.4437,-11165.57,-830.65,-2057.22,-5085.23
312243.4447,-11056.28,-737.86,-1932.62,-4981.23
312243.4457,-11006.4,-697.47,-1877.55,-4933.02
312243.4467,-11005.74,-700.71,-1881.93,-4936.36
312243.4477,-11038.3,-737.0,-1918.65,-4968.83
312243.4487,-11120.37,-824.17,-1994.85,-5046.18
312243.4497,-11244.68,-943.99,-2118.54,-5171.97
312243.4507,-11394.36,-1079.99,-2264.93,-5327.99
312243.4517,-11548.81,-1225.52,-2418.23,-5492.74
312243.4527,-11700.11,-1368.09,-2569.77,-5650.09
312243.4537,-11843.97,-1494.98,-2714.68,-5792.9
