TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
313379.9617,-68.93,-12.322,-1007.903,1671.25,-2546.25,778.75,-1349.76,-887.68,1340.64
313380.0117,-67.161,-16.348,-1003.328,1776.25,-2686.25,831.25,-1349.76,-887.68,1340.64
313380.0617,-67.71,-13.725,-1007.903,1706.25,-2616.25,883.75,-1345.2,-883.12,1333.04
313380.1117,-68.381,-13.847,-1007.293,1723.75,-2572.5,778.75,-1333.04,-889.2,1336.08
313380.1617,-68.686,-13.359,-1003.755,1785.0,-2642.5,875.0,-1336.08,-881.6,1339.12
313380.2117,-65.575,-13.664,-1005.463,1767.5,-2765.0,831.25,-1340.64,-889.2,1339.12
313380.2617,-67.771,-13.786,-1005.707,1697.5,-2607.5,831.25,-1339.12,-890.72,1337.6
313380.3117,-68.076,-14.274,-1006.073,1750.0,-2677.5,813.75,-1345.2,-884.64,1330.0
313380.3617,-68.32,-14.396,-1008.452,1706.25,-2651.25,901.25,-1342.16,-884.64,1331.52
313380.4117,-68.198,-14.884,-1007.903,1610.0,-2555.0,857.5,-1337.6,-895.28,1346.72
313380.4617,-69.906,-14.091,-1007.72,1793.75,-2625.0,918.75,-1336.08,-889.2,1336.08
313380.5117,-67.771,-15.921,-1003.877,1846.25,-2660.0,778.75,-1345.2,-884.64,1336.08
313380.5617,-65.941,-14.762,-1008.513,1706.25,-2747.5,927.5,-1336.08,-883.12,1345.2
313380.6117,-70.272,-14.762,-1004.487,1793.75,-2668.75,840.0,-1340.64,-886.16,1346.72
313380.6617,-67.954,-14.884,-1008.269,1645.0,-2712.5,761.25,-1343.68,-878.56,1348.24
313380.7117,-70.455,-16.531,-1000.888,1732.5,-2651.25,848.75,-1352.8,-881.6,1333.04
313380.7617,-70.089,-12.81,-1008.452,1636.25,-2625.0,813.75,-1334.56,-889.2,1343.68
313380.8117,-68.32,-13.237,-1007.354,1785.0,-2633.75,936.25,-1339.12,-886.16,1330.0
313380.8617,-68.32,-15.006,-1005.524,1750.0,-2660.0,945.0,-1336.08,-889.2,1328.48
313380.9117,-68.93,-16.714,-1007.293,1758.75,-2668.75,796.25,-1328.48,-878.56,1334.56
313380.9617,-67.893,-14.396,-1006.195,1688.75,-2668.75,840.0,-1336.08,-886.16,1328.48
313381.0117,-68.625,-15.86,-1006.378,1662.5,-2633.75,813.75,-1342.16,-884.64,1337.6
313381.0617,-66.368,-15.494,-1004.67,1715.0,-2747.5,778.75,-1339.12,-889.2,1339.12
313381.1117,-67.344,-12.932,-1008.757,1688.75,-2721.25,901.25,-1346.72,-887.68,1343.68
313381.1617,-66.673,-12.505,-1005.89,1723.75,-2642.5,848.75,-1336.08,-878.56,1337.6
313381.2117,-67.405,-14.152,-1007.476,1785.0,-2642.5,910.0,-1354.32,-886.16,1328.48
313381.2617,-66.49,-17.446,-1006.5,1802.5,-2607.5,822.5,-1343.68,-881.6,1346.72
313381.3117,-66.307,-14.274,-1004.609,1680.0,-2668.75,700.0,-1348.24,-892.24,1326.96
313381.3617,-68.381,-14.518,-1005.707,1732.5,-2677.5,875.0,-1326.96,-881.6,1334.56
313381.4117,-68.686,-14.091,-1007.598,1767.5,-2616.25,883.75,-1349.76,-881.6,1328.48
313381.4617,-68.991,-12.932,-1007.293,1715.0,-2861.25,638.75,-1334.56,-878.56,1343.68
313381.5117,-66.246,-14.701,-1005.28,1758.75,-2703.75,752.5,-1348.24,-887.68,1351.28
313381.5617,-69.052,-17.202,-1006.744,1680.0,-2616.25,857.5,-1336.08,-887.68,1345.2
313381.6117,-69.54,-13.42,-1005.341,1697.5,-2563.75,761.25,-1342.16,-889.2,1337.6
313381.6617,-69.784,-14.884,-1006.073,1793.75,-2633.75,927.5,-1343.68,-886.16,1343.68
313381.7117,-68.381,-13.42,-1007.72,1715.0,-2642.5,752.5,-1337.6,-889.2,1328.48
313381.7617,-66.124,-15.128,-1007.72,1820.0,-2703.75,691.25,-1345.2,-872.48,1349.76
313381.8117,-67.649,-13.847,-1007.11,1855.0,-2590.0,796.25,-1349.76,-889.2,1342.16
313381.8617,-68.259,-15.189,-1005.585,1758.75,-2712.5,805.0,-1361.92,-883.12,1330.0
313381.9117,-66.429,-14.823,-1006.805,1653.75,-2598.75,831.25,-1333.04,-886.16,1352.8
313381.9617,-69.052,-14.213,-1005.158,1828.75,-2633.75,953.75,-1336.08,-878.56,1349.76
313382.0117,-67.466,-13.786,-1007.232,1680.0,-2773.75,840.0,-1351.28,-898.32,1340.64
313382.0617,-68.625,-14.884,-1008.391,1601.25,-2633.75,901.25,-1343.68,-887.68,1337.6
313382.1117,-69.357,-15.067,-1003.45,1688.75,-2668.75,875.0,-1346.72,-884.64,1326.96
313382.1617,-66.002,-15.067,-1009.489,1802.5,-2660.0,796.25,-1340.64,-887.68,1342.16
313382.2117,-67.466,-12.993,-1003.694,1688.75,-2660.0,857.5,-1343.68,-886.16,1334.56
313382.2617,-67.161,-15.799,-1004.426,1706.25,-2677.5,953.75,-1320.88,-884.64,1337.6
313382.3117,-69.296,-15.494,-1003.938,1680.0,-2607.5,857.5,-1333.04,-884.64,1340.64
313382.3617,-67.954,-14.64,-1003.206,1741.25,-2695.0,883.75,-1339.12,-881.6,1325.44
313382.4117,-68.93,-13.42,-1005.036,1723.75,-2607.5,805.0,-1342.16,-889.2,1334.56
313382.4617,-66.856,-15.494,-1006.256,1758.75,-2686.25,848.75,-1337.6,-892.24,1334.56
313382.5117,-71.126,-15.616,-1009.55,1697.5,-2668.75,840.0,-1339.12,-890.72,1330.0
313382.5617,-67.832,-13.969,-1003.633,1750.0,-2677.5,883.75,-1349.76,-892.24,1342.16
313382.6117,-66.856,-16.653,-1006.927,1741.25,-2660.0,735.0,-1337.6,-887.68,1330.0
313382.6617,-66.795,-13.847,-1005.036,1723.75,-2703.75,848.75,-1349.76,-881.6,1328.48
313382.7117,-69.723,-15.189,-1003.572,1688.75,-2695.0,857.5,-1352.8,-886.16,1330.0
313382.7617,-69.479,-13.542,-1006.256,1767.5,-2703.75,848.75,-1340.64,-881.6,1331.52
313382.8117,-68.747,-17.446,-1004.609,1662.5,-2677.5,918.75,-1339.12,-892.24,1340.64
313382.8617,-68.686,-13.664,-1007.537,1680.0,-2660.0,840.0,-1348.24,-896.8,1326.96
313382.9117,-66.917,-14.945,-1003.206,1793.75,-2712.5,875.0,-1336.08,-886.16,1343.68
313382.9617,-65.514,-13.298,-1004.548,1610.0,-2686.25,778.75,-1336.08,-867.92,1342.16
313383.0117,-66.063,-12.932,-1004.548,1671.25,-2651.25,866.25,-1326.96,-884.64,1325.44
313383.0617,-69.296,-15.494,-1005.585,1820.0,-2607.5,910.0,-1342.16,-889.2,1346.72
313383.1117,-68.808,-14.701,-1006.439,1767.5,-2677.5,805.0,-1337.6,-886.16,1342.16
313383.1617,-67.771,-15.372,-1009.123,1723.75,-2590.0,857.5,-1331.52,-880.08,1342.16
313383.2117,-69.479,-14.274,-1003.633,1706.25,-2633.75,787.5,-1328.48,-874.0,1342.16
313383.2617,-69.235,-15.067,-1006.805,1723.75,-2686.25,883.75,-1340.64,-886.16,1340.64
313383.3117,-70.516,-12.444,-1004.243,1732.5,-2616.25,927.5,-1355.84,-880.08,1336.08
313383.3617,-68.503,-14.274,-1004.121,1671.25,-2537.5,866.25,-1342.16,-892.24,1340.64
313383.4117,-67.649,-12.749,-1003.572,1723.75,-2660.0,831.25,-1333.04,-887.68,1333.04
313383.4617,-68.747,-13.847,-1003.084,1662.5,-2686.25,796.25,-1334.56,-898.32,1348.24
313383.5117,-65.392,-13.969,-1010.648,1540.0,-2747.5,673.75,-1336.08,-887.68,1351.28
313383.5617,-66.307,-14.457,-1004.67,1688.75,-2668.75,901.25,-1343.68,-884.64,1328.48
313383.6117,-65.514,-14.457,-1006.866,1688.75,-2616.25,796.25,-1343.68,-898.32,1330.0
313383.6617,-67.161,-16.836,-1005.158,1688.75,-2712.5,735.0,-1336.08,-878.56,1337.6
313383.7117,-66.978,-14.335,-1007.049,1723.75,-2668.75,901.25,-1348.24,-893.76,1340.64
313383.7617,-68.93,-16.104,-1006.195,1723.75,-2642.5,910.0,-1339.12,-893.76,1331.52
313383.8117,-68.747,-15.006,-1006.378,1723.75,-2703.75,831.25,-1334.56,-890.72,1339.12
313383.8617,-68.015,-14.152,-1007.72,1706.25,-2695.0,1023.75,-1352.8,-883.12,1348.24
313383.9117,-69.052,-15.067,-1007.11,1680.0,-2607.5,840.0,-1354.32,-874.0,1340.64
313383.9617,-69.54,-15.555,-1003.816,1732.5,-2686.25,866.25,-1337.6,-886.16,1333.04
313384.0117,-68.381,-14.213,-1007.659,1785.0,-2686.25,848.75,-1330.0,-895.28,1333.04
313384.0617,-67.954,-16.836,-1005.28,1732.5,-2721.25,743.75,-1340.64,-895.28,1337.6
313384.1117,-68.442,-16.348,-1007.537,1785.0,-2660.0,822.5,-1346.72,-884.64,1349.76
313384.1617,-64.172,-13.664,-1003.755,1680.0,-2642.5,848.75,-1351.28,-890.72,1331.52
313384.2117,-68.503,-16.104,-1007.293,1697.5,-2651.25,752.5,-1322.4,-890.72,1331.52
313384.2617,-69.967,-13.908,-1006.317,1723.75,-2668.75,883.75,-1342.16,-874.0,1345.2
313384.3117,-67.283,-12.383,-1006.195,1741.25,-2668.75,822.5,-1337.6,-886.16,1348.24
313384.3617,-68.015,-15.128,-1004.487,1776.25,-2590.0,1015.0,-1328.48,-887.68,1346.72
313384.4117,-68.381,-14.762,-1003.328,1723.75,-2607.5,857.5,-1337.6,-889.2,1333.04
313384.4617,-66.673,-15.86,-1006.988,1688.75,-2590.0,805.0,-1342.16,-883.12,1339.12
313384.5117,-66.856,-15.982,-1006.927,1793.75,-2651.25,927.5,-1331.52,-886.16,1342.16
313384.5617,-68.747,-15.677,-1004.182,1645.0,-2563.75,778.75,-1351.28,-878.56,1322.4
313384.6117,-65.88,-14.213,-1006.317,1697.5,-2738.75,901.25,-1326.96,-880.08,1354.32
313384.6617,-67.649,-14.884,-1003.816,1715.0,-2572.5,770.0,-1343.68,-890.72,1342.16
313384.7117,-67.344,-14.579,-1004.365,1662.5,-2625.0,840.0,-1331.52,-880.08,1345.2
313384.7617,-68.503,-13.542,-1004.792,1881.25,-2695.0,866.25,-1343.68,-884.64,1361.92
313384.8117,-68.869,-14.884,-1004.731,1750.0,-2703.75,778.75,-1345.2,-884.64,1326.96
313384.8617,-67.832,-12.993,-1007.72,1715.0,-2660.0,883.75,-1326.96,-883.12,1336.08
313384.9117,-69.296,-15.25,-1008.94,1767.5,-2642.5,866.25,-1323.92,-889.2,1337.6
313384.9617,-67.222,-14.091,-1004.304,1723.75,-2633.75,840.0,-1339.12,-890.72,1342.16
313385.0117,-66.612,-13.237,-1005.219,1706.25,-2730.0,735.0,-1348.24,-881.6,1333.04
313385.0617,-67.405,-13.908,-1005.463,1688.75,-2712.5,831.25,-1334.56,-883.12,1348.24
313385.1117,-67.039,-16.043,-1007.72,1680.0,-2730.0,752.5,-1342.16,-881.6,1349.76
313385.1617,-68.564,-13.725,-1005.951,1697.5,-2660.0,1032.5,-1357.36,-887.68,1325.44
313385.2117,-67.588,-13.054,-1005.341,1662.5,-2581.25,910.0,-1328.48,-875.52,1331.52
313385.2617,-71.553,-13.725,-1005.341,1653.75,-2651.25,787.5,-1337.6,-886.16,1337.6
313385.3117,-69.784,-16.714,-1007.659,1793.75,-2633.75,866.25,-1351.28,-881.6,1351.28
313385.3617,-69.113,-13.115,-1008.269,1723.75,-2695.0,857.5,-1351.28,-889.2,1346.72
313385.4117,-70.394,-13.42,-1006.805,1610.0,-2738.75,848.75,-1330.0,-887.68,1328.48
313385.4617,-69.54,-14.396,-1007.049,1732.5,-2642.5,866.25,-1346.72,-878.56,1326.96
313385.5117,-67.771,-14.213,-1003.511,1715.0,-2590.0,883.75,-1339.12,-883.12,1354.32
313385.5617,-65.697,-14.213,-1005.951,1750.0,-2598.75,857.5,-1351.28,-887.68,1320.88
313385.6117,-67.405,-15.067,-1004.121,1680.0,-2598.75,813.75,-1339.12,-886.16,1345.2
313385.6617,-69.357,-14.701,-1004.731,1706.25,-2721.25,787.5,-1339.12,-886.16,1343.68
313385.7117,-69.54,-15.799,-1002.413,1723.75,-2677.5,918.75,-1348.24,-880.08,1348.24
313385.7617,-71.065,-12.322,-1005.89,1680.0,-2616.25,796.25,-1342.16,-892.24,1339.12
313385.8117,-67.405,-13.115,-1006.012,1653.75,-2712.5,735.0,-1337.6,-881.6,1339.12
313385.8617,-68.259,-14.823,-1005.402,1688.75,-2616.25,918.75,-1337.6,-889.2,1330.0
