TimeStamp,ECR,FCR,ECU,FCU,time_index
312304.4547,198.62408016089898,158.52359099641086,187.59090933561316,156.3223503046107,61.47100000001956
312304.4557,152.20930082720483,119.09290116338339,142.4905271619922,116.28956073387116,61.47200000000885
312304.4567,105.03108956887915,79.25066782930331,96.63314577454831,75.96253016083081,61.47299999999814
312304.4577,57.86227221709495,39.63676955036669,50.74930492707336,35.968219810077024,61.474000000045635
312304.4587,11.459994222302083,0.8723713221507018,5.558921406117397,-3.0889537848446453,61.475000000034925
312304.4597,-33.45067272854593,-36.45246151258696,-38.24421378232291,-40.63800629098718,61.476000000024214
312304.4607,-76.19244651568665,-71.79058199992036,-80.00750302452799,-76.1517405027894,61.477000000013504
312304.4617,-116.15057131034754,-104.64885837893372,-119.13386142414443,-109.15651168149961,61.478000000002794
312304.4627,-152.78626692656638,-134.598369529621,-155.09496492185227,-139.24130341492122,61.478999999992084
312304.4637,-185.64856933571147,-161.28348372642245,-187.44309066689055,-166.06595550931507,61.48000000003958
312304.4647,-214.38422602147486,-184.4295649844321,-215.82119958399238,-189.36831965903264,61.48100000002887
312304.4657,-238.7453001507456,-203.8490150294022,-239.9709035902115,-208.97005634403416,61.48200000001816
312304.4667,-258.5941410517799,-219.44533629231404,-259.737965587029,-224.78073911904852,61.48300000000745
312304.4677,-273.9054033254188,-231.2149014962136,-275.0750064635244,-236.79991120082084,61.48399999999674
312304.4687,-284.76484989940064,-239.24614589083245,-286.04114610903906,-245.11675308128937,61.48500000004424
312304.4697,-291.3647597933715,-243.71596367907242,-292.7983888201781,-249.90707456548066,61.48600000003353
312304.4707,-293.9958801065637,-244.88319158562444,-295.60467825843295,-251.42744164973493,61.48700000002282
312304.4717,-293.0360104588338,-243.07919648100705,-294.80369020331585,-250.0063846919115,61.48800000001211
312304.4727,-288.93547923948375,-238.6957428270279,-290.811595688366,-246.03280121427036,61.4890000000014
312304.4737,-282.19995311708016,-232.1704879614361,-284.1012019779273,-239.94185195542892,61.48999999999069
312304.4747,-273.37119994799923,-223.9706245360069,-275.18405067108114,-232.19883673942851,61.491000000038184
312304.4757,-263.0065844656872,-214.57534389199492,-264.5912058205418,-223.28170987532602,61.492000000027474
312304.4767,-251.6581998825398,-204.45791600754956,-252.85358504416754,-213.663035627867,61.493000000016764
312304.4777,-239.85261243140195,-194.0682568482381,-240.48275943965604,-203.79227709592047,61.494000000006054
312304.4787,-228.0722088920364,-183.8168717943551,-227.95316306283218,-194.07934440829686,61.49499999999534
312304.4797,-216.73908298785477,-174.0610182456475,-215.68660363104019,-184.8802932511838,61.49600000004284
