TimeStamp,ECR,FCR,ECU,FCU
312420.7107,-11422.97,-881.0,-2183.72,-4800.94
312420.7117,-11261.46,-716.83,-2036.86,-4646.78
312420.7127,-11095.91,-556.18,-1878.02,-4489.85
312420.7137,-10927.49,-393.58,-1700.69,-4330.49
312420.7147,-10833.84,-296.74,-1598.45,-4236.94
312420.7157,-10820.49,-280.24,-1592.06,-4222.01
312420.7167,-10827.3,-290.2,-1608.71,-4226.88
312420.7177,-10866.74,-336.22,-1650.91,-4264.93
312420.7187,-10971.07,-448.85,-1756.19,-4368.45
312420.7197,-11121.27,-599.67,-1892.28,-4513.5
312420.7207,-11291.31,-763.89,-2024.22,-4670.1
312420.7217,-11445.86,-921.54,-2159.41,-4811.57
312420.7227,-11592.82,-1066.16,-2300.36,-4946.52
312420.7237,-11752.27,-1214.93,-2449.66,-5093.38
312420.7247,-11852.93,-1307.3,-2541.64,-5187.8
312420.7257,-11863.09,-1318.31,-2543.64,-5200.63
312420.7267,-11850.69,-1309.49,-2546.41,-5194.28
312420.7277,-11807.92,-1269.91,-2525.43,-5154.85
312420.7287,-11696.96,-1168.44,-2425.96,-5051.8
312420.7297,-11545.95,-1026.11,-2289.68,-4914.62
312420.7307,-11360.98,-839.09,-2116.73,-4743.1
312420.7317,-11186.12,-666.52,-1947.02,-4583.07
312420.7327,-11056.33,-541.88,-1825.05,-4465.25
312420.7337,-10912.52,-410.7,-1688.72,-4337.74
312420.7347,-10782.58,-301.84,-1559.26,-4224.3
312420.7357,-10748.01,-269.94,-1526.69,-4192.45
312420.7367,-10781.91,-293.59,-1553.63,-4216.05
312420.7377,-10842.37,-349.66,-1596.45,-4266.93
312420.7387,-10951.71,-453.09,-1693.34,-4365.25
312420.7397,-11090.28,-586.89,-1826.62,-4491.28
312420.7407,-11223.08,-727.03,-1957.46,-4622.89
312420.7417,-11381.63,-886.49,-2119.64,-4773.86
312420.7427,-11528.21,-1032.92,-2271.51,-4917.86
312420.7437,-11650.37,-1151.32,-2397.97,-5032.87
312420.7447,-11751.41,-1242.11,-2513.36,-5123.19
312420.7457,-11832.81,-1306.82,-2611.64,-5192.95
312420.7467,-11873.06,-1335.1,-2647.02,-5226.95
312420.7477,-11811.4,-1278.97,-2582.31,-5174.69
312420.7487,-11672.4,-1148.94,-2447.89,-5051.66
312420.7497,-11540.37,-1014.09,-2323.44,-4924.58
312420.7507,-11401.89,-868.42,-2185.77,-4785.4
312420.7517,-11243.54,-712.59,-2026.75,-4632.28
312420.7527,-11088.04,-567.72,-1856.18,-4487.52
312420.7537,-10949.61,-441.69,-1708.41,-4361.96
312420.7547,-10847.9,-348.38,-1608.8,-4271.36
312420.7557,-10806.9,-303.98,-1551.91,-4223.16
312420.7567,-10803.99,-304.37,-1538.61,-4211.57
312420.7577,-10839.65,-348.76,-1573.56,-4248.0
312420.7587,-10921.77,-437.31,-1659.54,-4332.4
312420.7597,-11039.12,-552.56,-1789.05,-4442.98
312420.7607,-11209.73,-711.87,-1965.62,-4602.15
312420.7617,-11375.24,-872.85,-2125.12,-4758.31
312420.7627,-11513.57,-1009.75,-2262.31,-4893.64
312420.7637,-11655.71,-1145.65,-2406.45,-5029.15
312420.7647,-11791.09,-1268.2,-2542.45,-5153.94
312420.7657,-11867.43,-1331.76,-2617.07,-5225.28
312420.7667,-11881.11,-1339.96,-2630.42,-5241.35
312420.7677,-11839.01,-1293.71,-2586.08,-5201.2
312420.7687,-11737.82,-1186.32,-2473.83,-5090.86
312420.7697,-11601.88,-1051.43,-2334.17,-4955.96
312420.7707,-11441.09,-888.82,-2177.29,-4802.08
312420.7717,-11265.52,-722.98,-2011.82,-4637.34
312420.7727,-11106.64,-573.21,-1855.95,-4485.46
312420.7737,-10968.35,-436.74,-1711.27,-4349.52
312420.7747,-10868.22,-348.14,-1610.33,-4254.72
312420.7757,-10828.31,-320.48,-1575.99,-4221.68
312420.7767,-10823.3,-324.06,-1581.81,-4223.59
312420.7777,-10866.83,-369.36,-1634.17,-4269.7
312420.7787,-10968.5,-468.59,-1733.49,-4366.97
312420.7797,-11095.72,-593.04,-1855.8,-4489.66
312420.7807,-11242.1,-732.47,-1999.81,-4630.09
312420.7817,-11398.7,-887.58,-2154.83,-4780.48
312420.7827,-11549.57,-1032.83,-2304.55,-4925.01
312420.7837,-11692.76,-1167.97,-2445.03,-5063.11
312420.7847,-11805.25,-1277.07,-2554.37,-5171.97
312420.7857,-11837.1,-1314.5,-2592.37,-5209.73
312420.7867,-11831.09,-1314.5,-2608.35,-5215.22
312420.7877,-11811.97,-1284.93,-2594.04,-5191.52
312420.7887,-11718.32,-1180.36,-2491.43,-5093.19
312420.7897,-11590.58,-1043.37,-2344.51,-4960.73
312420.7907,-11434.03,-883.87,-2168.27,-4800.89
312420.7917,-11270.38,-715.92,-1997.66,-4633.38
312420.7927,-11138.58,-578.5,-1862.62,-4492.14
312420.7937,-11010.93,-453.76,-1739.6,-4359.53
312420.7947,-10899.07,-352.29,-1632.4,-4253.01
312420.7957,-10840.32,-307.85,-1575.18,-4204.99
312420.7967,-10819.82,-299.93,-1558.02,-4190.87
312420.7977,-10850.53,-343.13,-1597.98,-4231.64
312420.7987,-10949.85,-454.24,-1710.8,-4344.08
312420.7997,-11073.54,-592.09,-1845.07,-4482.84
312420.8007,-11226.61,-747.11,-1995.61,-4643.54
312420.8017,-11394.26,-908.8,-2143.57,-4807.28
312420.8027,-11554.77,-1058.05,-2292.39,-4954.53
312420.8037,-11696.39,-1193.95,-2439.69,-5087.47
312420.8047,-11804.06,-1292.09,-2560.76,-5188.51
312420.8057,-11851.03,-1327.8,-2618.65,-5230.76
312420.8067,-11858.61,-1328.66,-2614.07,-5233.0
312420.8077,-11823.51,-1285.89,-2567.82,-5191.99
312420.8087,-11726.71,-1185.51,-2470.11,-5094.91
312420.8097,-11593.25,-1044.99,-2337.98,-4959.15
312420.8107,-11430.93,-877.52,-2174.09,-4795.5
312420.8117,-11265.57,-712.01,-2010.44,-4635.91
312420.8127,-11116.55,-568.15,-1864.29,-4488.8
312420.8137,-10977.7,-431.06,-1727.77,-4350.62
312420.8147,-10870.46,-329.69,-1624.63,-4245.19
312420.8157,-10828.69,-296.88,-1579.57,-4211.43
312420.8167,-10816.86,-299.31,-1571.94,-4209.57
312420.8177,-10847.19,-348.57,-1606.46,-4249.86
312420.8187,-10933.26,-450.8,-1684.48,-4343.94
312420.8197,-11062.34,-586.32,-1811.22,-4473.93
312420.8207,-11233.47,-750.88,-1989.27,-4632.38
312420.8217,-11410.81,-918.1,-2155.35,-4796.89
312420.8227,-11568.83,-1067.21,-2297.88,-4944.37
312420.8237,-11720.09,-1207.83,-2441.36,-5081.65
312420.8247,-11823.18,-1306.82,-2547.22,-5181.12
312420.8257,-11867.62,-1350.12,-2599.14,-5226.28
312420.8267,-11887.03,-1357.17,-2622.18,-5241.25
312420.8277,-11849.17,-1307.11,-2578.16,-5203.06
312420.8287,-11742.4,-1194.81,-2464.01,-5097.77
312420.8297,-11595.11,-1055.19,-2324.82,-4962.97
312420.8307,-11433.65,-898.31,-2172.18,-4810.38
312420.8317,-11262.08,-725.36,-1997.47,-4638.72
312420.8327,-11079.46,-556.37,-1813.36,-4467.34
312420.8337,-10920.72,-412.51,-1670.22,-4319.72
312420.8347,-10818.39,-314.57,-1588.77,-4221.06
312420.8357,-10779.0,-276.37,-1558.4,-4179.91
312420.8367,-10773.85,-272.94,-1554.06,-4177.9
312420.8377,-10827.45,-325.68,-1599.65,-4224.68
312420.8387,-10945.75,-446.75,-1711.89,-4340.08
312420.8397,-11095.24,-597.91,-1856.42,-4486.61
312420.8407,-11252.12,-754.21,-2002.14,-4640.63
312420.8417,-11407.09,-910.66,-2154.78,-4794.31
312420.8427,-11542.85,-1052.43,-2318.67,-4932.36
312420.8437,-11664.44,-1176.02,-2468.16,-5058.38
312420.8447,-11760.33,-1273.39,-2573.06,-5160.57
312420.8457,-11813.98,-1323.75,-2633.91,-5215.5
312420.8467,-11819.22,-1316.55,-2624.37,-5213.79
312420.8477,-11791.99,-1268.39,-2553.18,-5171.87
312420.8487,-11707.74,-1174.88,-2452.9,-5079.41
312420.8497,-11576.94,-1044.18,-2326.58,-4946.52
312420.8507,-11427.98,-891.59,-2151.58,-4796.17
312420.8517,-11262.47,-726.89,-1966.05,-4633.95
312420.8527,-11091.33,-564.29,-1809.26,-4475.12
312420.8537,-10944.51,-419.47,-1680.8,-4330.73
312420.8547,-10833.93,-311.23,-1578.52,-4219.91
312420.8557,-10792.11,-274.52,-1544.43,-4181.96
312420.8567,-10829.26,-307.56,-1580.29,-4209.28
312420.8577,-10917.14,-389.77,-1663.07,-4284.14
312420.8587,-11049.46,-510.41,-1798.01,-4398.06
312420.8597,-11171.96,-624.61,-1900.39,-4504.63
312420.8607,-11325.6,-770.66,-2039.05,-4645.68
312420.8617,-11508.99,-948.95,-2251.15,-4824.93
312420.8627,-11651.95,-1100.4,-2422.09,-4978.23
312420.8637,-11746.03,-1207.4,-2523.9,-5088.62
312420.8647,-11796.81,-1264.19,-2561.38,-5156.66
312420.8657,-11835.58,-1303.2,-2591.42,-5206.44
312420.8667,-11829.95,-1299.52,-2571.68,-5209.83
312420.8677,-11768.87,-1242.78,-2503.01,-5158.38
312420.8687,-11672.69,-1159.38,-2400.02,-5074.55
312420.8697,-11562.16,-1052.05,-2305.17,-4966.21
312420.8707,-11424.78,-897.98,-2175.67,-4820.73
312420.8717,-11260.65,-726.37,-1999.09,-4650.78
312420.8727,-11081.55,-554.99,-1801.06,-4472.07
312420.8737,-10922.43,-404.64,-1632.79,-4318.67
312420.8747,-10836.84,-323.68,-1548.58,-4232.26
312420.8757,-10799.6,-303.41,-1523.49,-4202.56
312420.8767,-10773.52,-299.74,-1511.1,-4191.21
312420.8777,-10784.34,-340.03,-1546.62,-4224.97
312420.8787,-10887.43,-446.84,-1667.36,-4333.26
312420.8797,-11052.37,-588.04,-1825.19,-4480.22
312420.8807,-11240.05,-757.03,-1991.61,-4646.78
312420.8817,-11434.89,-934.36,-2168.46,-4818.25
312420.8827,-11591.67,-1078.03,-2303.79,-4957.96
312420.8837,-11718.13,-1200.01,-2425.72,-5078.41
312420.8847,-11815.74,-1295.09,-2532.43,-5176.64
312420.8857,-11856.89,-1332.86,-2602.2,-5224.71
312420.8867,-11861.13,-1338.29,-2645.21,-5240.92
312420.8877,-11810.4,-1288.22,-2623.03,-5196.81
312420.8887,-11681.99,-1170.25,-2509.21,-5079.37
312420.8897,-11526.92,-1024.53,-2345.51,-4926.73
312420.8907,-11388.26,-891.88,-2189.54,-4781.2
312420.8917,-11248.73,-748.25,-2034.38,-4641.87
312420.8927,-11076.64,-578.12,-1819.56,-4479.93
312420.8937,-10900.69,-412.23,-1602.13,-4317.09
312420.8947,-10785.49,-303.75,-1489.11,-4204.99
312420.8957,-10749.63,-277.66,-1469.76,-4172.52
312420.8967,-10755.4,-292.16,-1495.31,-4183.44
312420.8977,-10807.09,-346.52,-1554.78,-4232.6
312420.8987,-10909.65,-448.51,-1661.83,-4331.45
312420.8997,-11039.74,-571.78,-1811.08,-4462.29
312420.9007,-11184.46,-713.68,-1961.14,-4602.24
312420.9017,-11337.85,-863.17,-2107.72,-4750.59
312420.9027,-11497.12,-1016.09,-2269.94,-4903.13
312420.9037,-11656.95,-1160.81,-2420.9,-5051.9
312420.9047,-11787.23,-1272.87,-2537.3,-5164.1
312420.9057,-11855.7,-1323.56,-2597.38,-5218.36
312420.9067,-11870.1,-1326.42,-2609.11,-5225.85
312420.9077,-11826.95,-1278.69,-2572.3,-5182.6
312420.9087,-11713.08,-1163.34,-2461.72,-5075.22
312420.9097,-11573.94,-1020.91,-2323.91,-4942.04
312420.9107,-11415.77,-863.08,-2163.84,-4785.59
312420.9117,-11250.35,-702.0,-1988.65,-4622.17
312420.9127,-11101.15,-560.09,-1846.74,-4480.6
312420.9137,-10961.34,-431.25,-1715.66,-4346.13
312420.9147,-10848.14,-340.94,-1601.08,-4244.95
312420.9157,-10799.98,-303.75,-1549.05,-4204.32
312420.9167,-10790.16,-304.17,-1542.62,-4199.79
312420.9177,-10840.66,-363.3,-1601.03,-4254.91
312420.9187,-10960.15,-479.08,-1712.23,-4364.68
312420.9197,-11095.14,-611.78,-1835.82,-4498.24
312420.9207,-11237.67,-753.78,-1978.54,-4639.01
312420.9217,-11379.77,-895.02,-2121.31,-4776.91
312420.9227,-11520.82,-1031.83,-2265.74,-4911.28
312420.9237,-11650.95,-1165.01,-2408.55,-5046.18
312420.9247,-11772.2,-1279.74,-2544.88,-5165.1
312420.9257,-11835.53,-1328.47,-2610.02,-5223.08
312420.9267,-11851.36,-1336.05,-2624.13,-5235.62
312420.9277,-11811.07,-1283.6,-2579.93,-5186.99
312420.9287,-11705.16,-1169.4,-2465.68,-5076.27
312420.9297,-11550.76,-1015.23,-2304.79,-4921.06
312420.9307,-11388.64,-855.26,-2137.42,-4763.79
312420.9317,-11256.03,-722.74,-2015.69,-4631.66
312420.9327,-11131.05,-595.38,-1902.63,-4505.97
312420.9337,-10993.34,-459.96,-1764.92,-4371.98
312420.9347,-10878.99,-352.95,-1646.76,-4261.02
312420.9357,-10827.26,-304.03,-1581.43,-4207.42
312420.9367,-10809.76,-285.72,-1560.07,-4188.49
312420.9377,-10858.35,-334.55,-1616.72,-4239.04
312420.9387,-10993.2,-466.16,-1732.06,-4365.3
312420.9397,-11128.67,-603.44,-1858.9,-4497.05
312420.9407,-11266.57,-753.21,-2003.67,-4641.3
312420.9417,-11427.5,-914.91,-2169.42,-4804.99
312420.9427,-11585.62,-1068.69,-2337.12,-4961.92
312420.9437,-11720.85,-1200.25,-2479.84,-5095.24
312420.9447,-11813.45,-1295.04,-2567.48,-5183.22
312420.9457,-11852.36,-1329.23,-2605.01,-5216.55
312420.9467,-11853.41,-1322.17,-2609.68,-5212.55
312420.9477,-11814.69,-1275.68,-2561.28,-5166.39
312420.9487,-11712.31,-1171.59,-2432.63,-5060.91
312420.9497,-11558.39,-1029.21,-2272.8,-4918.53
312420.9507,-11371.76,-854.78,-2093.84,-4741.57
312420.9517,-11205.67,-696.95,-1947.5,-4588.03
312420.9527,-11089.18,-579.36,-1873.11,-4480.12
312420.9537,-10946.61,-451.76,-1740.79,-4357.91
312420.9547,-10795.21,-326.59,-1563.22,-4233.93
312420.9557,-10709.72,-259.59,-1458.12,-4163.46
312420.9567,-10737.28,-283.67,-1485.78,-4179.38
312420.9577,-10833.69,-369.26,-1589.63,-4260.3
312420.9587,-10956.86,-492.48,-1722.38,-4380.99
312420.9597,-11087.13,-627.85,-1853.94,-4511.69
312420.9607,-11242.15,-773.76,-2009.06,-4651.21
312420.9617,-11420.06,-938.7,-2187.63,-4812.43
312420.9627,-11560.87,-1077.41,-2325.39,-4948.47
312420.9637,-11670.83,-1182.51,-2418.57,-5055.52
312420.9647,-11777.35,-1273.73,-2515.41,-5155.9
312420.9657,-11849.45,-1323.94,-2595.95,-5215.6
312420.9667,-11875.96,-1334.05,-2625.61,-5231.91
312420.9677,-11835.77,-1281.5,-2600.43,-5189.37
312420.9687,-11709.98,-1162.29,-2488.71,-5074.55
312420.9697,-11568.5,-1033.21,-2361.73,-4953.72
312420.9707,-11414.1,-880.0,-2192.88,-4809.14
312420.9717,-11250.45,-712.97,-2001.52,-4639.44
312420.9727,-11111.26,-574.54,-1843.26,-4493.52
312420.9737,-10973.12,-440.69,-1707.36,-4350.71
312420.9747,-10883.09,-351.86,-1613.66,-4253.05
312420.9757,-10866.93,-331.69,-1583.77,-4225.59
312420.9767,-10856.63,-330.59,-1580.86,-4223.87
312420.9777,-10888.1,-367.07,-1605.37,-4255.49
312420.9787,-10970.69,-459.29,-1680.71,-4340.41
312420.9797,-11070.54,-572.78,-1794.15,-4447.79
312420.9807,-11207.11,-716.35,-1946.5,-4586.98
312420.9817,-11374.67,-886.06,-2117.78,-4757.74
312420.9827,-11541.18,-1053.62,-2289.72,-4928.06
312420.9837,-11678.41,-1196.72,-2441.36,-5073.74
312420.9847,-11778.17,-1292.61,-2551.22,-5175.16
312420.9857,-11816.65,-1322.51,-2594.38,-5214.26
312420.9867,-11826.09,-1316.5,-2588.42,-5215.84
312420.9877,-11785.03,-1267.72,-2537.63,-5170.63
312420.9887,-11670.83,-1157.47,-2421.67,-5060.1
312420.9897,-11530.16,-1018.43,-2280.04,-4920.58
312420.9907,-11377.86,-865.17,-2127.79,-4766.32
312420.9917,-11225.18,-714.4,-1975.44,-4614.74
312420.9927,-11083.46,-577.35,-1828.86,-4477.84
312420.9937,-10944.56,-447.23,-1681.09,-4339.7
312420.9947,-10841.08,-349.47,-1575.52,-4234.98
312420.9957,-10799.74,-310.56,-1539.76,-4194.5
312420.9967,-10790.83,-301.55,-1534.37,-4183.2
312420.9977,-10834.65,-350.86,-1581.86,-4229.64
312420.9987,-10960.58,-477.22,-1714.23,-4352.14
312420.9997,-11116.36,-623.75,-1878.07,-4503.68
312421.0007,-11290.12,-788.83,-2049.35,-4669.86
312421.0017,-11467.74,-959.02,-2211.52,-4839.09
312421.0027,-11634.21,-1114.94,-2369.4,-4999.92
312421.0037,-11783.7,-1256.08,-2524.47,-5150.84
312421.0047,-11894.75,-1357.65,-2632.33,-5260.99
312421.0057,-11922.22,-1378.87,-2653.07,-5284.6
312421.0067,-11890.6,-1336.48,-2629.42,-5244.59
312421.0077,-11774.35,-1223.14,-2520.37,-5130.91
312421.0087,-11620.52,-1086.19,-2375.89,-4990.53
312421.0097,-11488.77,-967.26,-2261.73,-4873.37
312421.0107,-11327.79,-821.21,-2117.01,-4726.98
312421.0117,-11137.63,-653.6,-1922.66,-4553.6
312421.0127,-10992.05,-500.15,-1745.41,-4402.88
312421.0137,-10872.41,-369.98,-1610.66,-4272.22
312421.0147,-10797.22,-303.32,-1548.39,-4200.13
312421.0157,-10775.85,-295.73,-1538.8,-4183.53
312421.0167,-10772.52,-305.18,-1546.14,-4183.2
312421.0177,-10803.03,-341.56,-1575.33,-4219.58
312421.0187,-10897.11,-440.22,-1657.06,-4318.05
312421.0197,-11037.59,-574.21,-1785.95,-4453.14
312421.0207,-11236.24,-758.5,-1977.49,-4634.19
312421.0217,-11432.6,-940.23,-2172.76,-4816.58
312421.0227,-11594.73,-1086.57,-2336.88,-4969.22
312421.0237,-11738.25,-1221.04,-2482.27,-5107.45
312421.0247,-11823.89,-1307.2,-2580.07,-5200.48
312421.0257,-11855.08,-1332.76,-2627.56,-5235.62
312421.0267,-11872.72,-1327.18,-2653.89,-5244.92
312421.0277,-11843.21,-1274.82,-2608.87,-5202.72
312421.0287,-11748.65,-1160.43,-2489.95,-5093.19
312421.0297,-11619.66,-1024.82,-2346.56,-4953.86
312421.0307,-11462.74,-872.56,-2184.25,-4800.37
312421.0317,-11305.05,-722.36,-2025.6,-4646.21
312421.0327,-11155.51,-579.6,-1869.77,-4496.53
312421.0337,-10996.87,-438.59,-1715.9,-4350.9
312421.0347,-10871.51,-339.79,-1589.63,-4241.23
312421.0357,-10827.83,-317.76,-1553.34,-4210.9
312421.0367,-10830.64,-340.65,-1565.55,-4227.73
312421.0377,-10854.39,-386.81,-1595.78,-4266.12
312421.0387,-10919.81,-477.36,-1664.11,-4345.42
312421.0397,-11042.45,-614.64,-1800.63,-4473.5
312421.0407,-11199.05,-782.49,-1980.88,-4636.48
312421.0417,-11350.59,-932.79,-2142.76,-4791.45
312421.0427,-11503.32,-1064.87,-2309.08,-4932.59
312421.0437,-11672.78,-1201.49,-2480.27,-5075.26
312421.0447,-11773.64,-1283.17,-2577.4,-5164.19
312421.0457,-11783.03,-1289.03,-2585.75,-5180.07
312421.0467,-11766.01,-1267.05,-2531.29,-5166.53
312421.0477,-11733.96,-1225.9,-2453.42,-5131.2
312421.0487,-11650.9,-1140.45,-2400.21,-5051.18
312421.0497,-11522.01,-1009.94,-2287.96,-4922.25
312421.0507,-11364.18,-857.31,-2133.61,-4765.13
312421.0517,-11199.28,-701.48,-1984.31,-4604.91
312421.0527,-11050.23,-558.04,-1849.51,-4458.62
312421.0537,-10906.51,-420.09,-1713.56,-4317.95
312421.0547,-10810.19,-327.83,-1599.12,-4221.01
312421.0557,-10772.66,-297.36,-1544.43,-4182.67
312421.0567,-10774.09,-304.65,-1543.09,-4185.63
312421.0577,-10836.94,-370.22,-1596.78,-4251.58
312421.0587,-10932.64,-473.36,-1697.83,-4353.71
312421.0597,-11062.58,-605.63,-1840.5,-4490.19
312421.0607,-11226.18,-760.65,-1996.95,-4647.21
312421.0617,-11409.81,-928.69,-2148.58,-4810.33
312421.0627,-11574.17,-1078.61,-2290.54,-4956.91
312421.0637,-11721.95,-1218.27,-2439.64,-5097.58
312421.0647,-11840.77,-1319.93,-2577.45,-5208.02
312421.0657,-11872.82,-1340.44,-2625.66,-5233.34
312421.0667,-11869.38,-1326.37,-2622.89,-5221.13
312421.0677,-11823.94,-1274.49,-2570.1,-5175.73
312421.0687,-11712.17,-1164.53,-2454.19,-5069.54
312421.0697,-11564.3,-1022.67,-2300.55,-4926.49
312421.0707,-11405.9,-874.81,-2139.85,-4775.33
312421.0717,-11227.32,-707.39,-1953.32,-4608.2
312421.0727,-11050.51,-544.36,-1771.16,-4442.88
312421.0737,-10897.35,-407.98,-1620.1,-4302.03
312421.0747,-10803.65,-322.91,-1540.14,-4215.43
312421.0757,-10774.8,-295.11,-1529.36,-4186.92
312421.0767,-10794.07,-312.76,-1563.07,-4201.37
312421.0777,-10849.57,-367.83,-1626.16,-4253.34
312421.0787,-10937.02,-457.72,-1721.67,-4344.99
312421.0797,-11075.21,-590.37,-1870.3,-4477.26
312421.0807,-11251.59,-758.36,-2046.35,-4643.49
312421.0817,-11417.44,-923.73,-2203.27,-4807.28
312421.0827,-11572.79,-1069.74,-2345.8,-4953.91
312421.0837,-11717.61,-1203.82,-2485.94,-5090.33
312421.0847,-11820.75,-1298.86,-2585.22,-5187.94
312421.0857,-11867.33,-1341.3,-2609.11,-5233.15
312421.0867,-11862.71,-1320.41,-2577.16,-5216.55
312421.0877,-11802.77,-1247.17,-2529.96,-5150.51
312421.0887,-11701.78,-1135.3,-2440.02,-5048.32
312421.0897,-11584.47,-1012.28,-2320.24,-4930.83
312421.0907,-11449.1,-870.61,-2163.6,-4789.83
312421.0917,-11288.64,-716.3,-1998.62,-4631.71
312421.0927,-11133.2,-579.31,-1846.03,-4488.9
312421.0937,-10978.32,-449.28,-1694.87,-4351.66
312421.0947,-10859.3,-346.99,-1586.15,-4244.38
312421.0957,-10809.95,-316.43,-1543.47,-4206.71
312421.0967,-10794.69,-315.81,-1532.75,-4198.6
312421.0977,-10838.94,-365.45,-1587.44,-4241.47
312421.0987,-10954.33,-488.0,-1711.75,-4358.82
312421.0997,-11096.67,-625.47,-1851.61,-4495.72
312421.1007,-11225.03,-745.49,-1966.24,-4614.45
312421.1017,-11360.22,-873.95,-2095.32,-4749.68
312421.1027,-11503.51,-1019.05,-2252.01,-4900.89
312421.1037,-11646.03,-1158.29,-2405.02,-5044.46
312421.1047,-11756.66,-1257.37,-2513.36,-5146.03
312421.1057,-11807.49,-1296.71,-2559.61,-5190.23
312421.1067,-11818.36,-1308.16,-2581.41,-5206.06
312421.1077,-11776.88,-1273.2,-2545.17,-5169.73
312421.1087,-11680.7,-1175.26,-2452.71,-5073.88
312421.1097,-11569.55,-1056.81,-2346.47,-4962.54
312421.1107,-11428.55,-913.48,-2204.85,-4822.45
312421.1117,-11238.91,-724.36,-2025.22,-4635.24
312421.1127,-11052.23,-539.54,-1852.8,-4454.14
312421.1137,-10916.33,-408.46,-1705.74,-4320.1
312421.1147,-10834.5,-329.35,-1607.51,-4236.13
312421.1157,-10805.32,-298.93,-1566.89,-4202.27
312421.1167,-10817.34,-308.37,-1561.02,-4207.9
312421.1177,-10877.23,-369.98,-1615.19,-4268.79
312421.1187,-10976.65,-474.5,-1717.66,-4369.4
312421.1197,-11113.41,-610.73,-1860.33,-4505.21
312421.1207,-11289.55,-775.62,-2044.06,-4672.86
312421.1217,-11462.74,-944.81,-2198.17,-4831.65
312421.1227,-11606.65,-1094.15,-2324.68,-4972.08
312421.1237,-11734.92,-1222.66,-2455.38,-5103.64
312421.1247,-11813.59,-1297.57,-2540.64,-5186.89
312421.1257,-11833.67,-1318.65,-2551.56,-5209.26
312421.1267,-11821.22,-1309.68,-2550.94,-5204.49
312421.1277,-11774.68,-1268.24,-2531.62,-5166.77
312421.1287,-11693.38,-1178.69,-2467.39,-5082.08
312421.1297,-11569.22,-1043.7,-2341.84,-4951.14
312421.1307,-11408.19,-883.63,-2179.43,-4791.4
312421.1317,-11251.5,-727.99,-2012.92,-4634.09
312421.1327,-11114.17,-594.19,-1860.86,-4490.42
312421.1337,-10989.48,-468.59,-1732.92,-4362.39
312421.1347,-10886.34,-372.12,-1627.78,-4261.07
312421.1357,-10817.1,-322.2,-1566.12,-4205.99
312421.1367,-10796.02,-308.75,-1549.43,-4189.54
312421.1377,-10850.81,-356.53,-1600.22,-4239.75
312421.1387,-10962.54,-456.67,-1713.04,-4344.08
312421.1397,-11099.48,-589.56,-1863.34,-4476.88
312421.1407,-11264.85,-748.01,-2033.19,-4634.48
312421.1417,-11438.32,-914.29,-2214.96,-4805.57
312421.1427,-11595.01,-1075.84,-2375.79,-4966.31
312421.1437,-11734.53,-1221.94,-2503.54,-5113.6
312421.1447,-11841.25,-1321.36,-2584.79,-5212.98
312421.1457,-11869.48,-1356.65,-2591.9,-5243.59
312421.1467,-11867.1,-1359.56,-2571.2,-5244.97
312421.1477,-11827.57,-1313.5,-2527.48,-5202.2
312421.1487,-11725.81,-1203.58,-2427.86,-5095.77
312421.1497,-11568.83,-1052.9,-2276.52,-4946.57
312421.1507,-11357.4,-858.26,-2060.65,-4748.39
312421.1517,-11163.0,-677.44,-1888.94,-4570.06
312421.1527,-11027.62,-548.6,-1785.71,-4442.02
312421.1537,-10929.82,-445.94,-1693.2,-4337.22
312421.1547,-10813.57,-333.07,-1584.48,-4223.68
312421.1557,-10726.26,-270.65,-1525.45,-4152.87
312421.1567,-10713.77,-271.65,-1518.73,-4148.53
312421.1577,-10776.95,-328.73,-1577.9,-4203.18
312421.1587,-10911.99,-446.27,-1702.26,-4322.72
312421.1597,-11061.1,-586.37,-1836.16,-4466.15
312421.1607,-11240.15,-765.94,-1999.81,-4641.34
312421.1617,-11430.07,-950.86,-2168.37,-4825.93
312421.1627,-11605.93,-1109.08,-2323.91,-4986.38
312421.1637,-11755.8,-1246.93,-2475.41,-5125.9
312421.1647,-11843.87,-1333.09,-2564.48,-5213.4
312421.1657,-11870.86,-1357.03,-2605.53,-5241.3
312421.1667,-11857.56,-1339.86,-2602.48,-5225.09
312421.1677,-11772.63,-1251.51,-2512.41,-5141.45
312421.1687,-11611.75,-1090.48,-2384.04,-4987.53
312421.1697,-11467.79,-940.18,-2265.36,-4843.9
312421.1707,-11309.82,-787.12,-2078.01,-4694.08
312421.1717,-11184.07,-666.57,-1923.66,-4574.73
312421.1727,-11061.67,-549.36,-1793.91,-4455.66
312421.1737,-10925.06,-420.33,-1666.98,-4318.29
312421.1747,-10824.25,-325.97,-1576.14,-4219.44
312421.1757,-10789.16,-297.83,-1543.05,-4185.63
312421.1767,-10796.98,-308.42,-1551.39,-4193.4
312421.1777,-10854.01,-367.45,-1606.18,-4252.01
312421.1787,-10962.25,-479.27,-1712.7,-4359.06
312421.1797,-11099.39,-622.37,-1848.98,-4497.81
312421.1807,-11262.66,-782.82,-2016.59,-4663.94
312421.1817,-11435.08,-951.62,-2192.02,-4832.94
312421.1827,-11586.29,-1101.3,-2345.13,-4983.04
312421.1837,-11724.57,-1229.57,-2483.27,-5118.42
312421.1847,-11810.97,-1306.92,-2574.92,-5202.96
