TimeStamp,ECR,FCR,ECU,FCU,time_index
312426.7197,9.942874928505152,10.993326966370143,13.69688921636978,13.688649396678276,11.0
312426.7207,8.739431266629209,11.5001834068738,13.010202987363721,13.998422124361875,11.00099999998929
312426.7217,7.636761726099389,12.018745972534976,12.378426990922932,14.285284263000948,11.00199999997858
312426.7227,6.715240840898903,12.589314749464693,11.876837653690782,14.592770982105586,11.00299999996787
312426.7237,6.032509080984293,13.23470792576242,11.55949309919587,14.94711318348758,11.00399999995716
312426.7247,5.619424109085578,13.957007419404889,11.454864466458224,15.3539017671296,11.005000000004657
312426.7257,5.478484260228927,14.736500026089358,11.56391096626749,15.796984803546007,11.005999999993946
312426.7267,5.584853758202637,15.5329362499712,11.860770825689805,16.239725382198525,11.006999999983236
312426.7277,5.88987456810146,16.289000367433832,12.295992205564229,16.628514037350012,11.007999999972526
312426.7287,6.326715569524657,16.93566645005325,12.801987190280439,16.89820514524477,11.008999999961816
312426.7297,6.817608498304252,17.398927452596265,13.30018121254661,16.978953577392176,11.010000000009313
312426.7307,7.281971295158427,17.607246431379775,13.709170030077143,16.80378519135562,11.010999999998603
312426.7317,7.6446375399417255,17.499004038240134,13.953101975386401,16.316156555000052,11.011999999987893
312426.7327,7.84340352560429,17.02921202069486,13.969483652792825,15.47675346567518,11.012999999977183
312426.7337,7.835173000147528,16.174829063406847,13.715664337679307,14.268845127746689,11.013999999966472
312426.7347,7.600117136124357,14.938146529062655,13.173382443217317,12.701644948764018,11.014999999955762
312426.7357,7.143460654238114,13.347894813709312,12.350944135890119,10.811316953952781,11.01600000000326
312426.7367,6.4947356030194685,11.45793839520154,11.282831466501133,8.659490687151973,11.01699999999255
312426.7377,5.704589845917867,9.34365818305825,10.026783337922863,6.329385550575846,11.01799999998184
312426.7387,4.839474138979929,7.096341168415851,8.658633611484921,3.9198748242318295,11.018999999971129
312426.7397,3.9747369416868055,4.816088222674251,7.265403559484026,1.5380179253049329,11.019999999960419
312426.7407,3.1868099863394033,2.603892783632931,5.93731037192478,-0.7092623614035175,11.021000000007916
312426.7417,2.545255303631216,0.5536224462116401,4.759453919963331,-2.723597251960944,11.021999999997206
312426.7427,2.1054574371291985,-1.2553554254134809,3.803971089558379,-4.422912350560617,11.022999999986496
312426.7437,1.9026817726447118,-2.7642247834945786,3.1233984625159095,-5.747781924506403,11.023999999975786
312426.7447,1.9480873896695927,-3.93889605976543,2.745864983591192,-6.665817913122288,11.024999999965075
312426.7457,2.2270934750966016,-4.771931899322005,2.672558351291485,-7.173699428669793,11.026000000012573
312426.7467,2.7002704689281414,-5.282064114301312,2.877689667123661,-7.296670471922041,11.027000000001863
312426.7477,3.3066827793943645,-5.511370955263451,3.310941738282766,-7.085571178811421,11.027999999991152
312426.7487,3.969372711199149,-5.520404480792982,3.9021505314091574,-6.611698260689717,11.028999999980442
312426.7497,4.602468069381523,-5.381749496300877,4.567759354771911,-5.959991293413248,11.029999999969732
312426.7507,5.11923867077047,-5.1726398962704065,5.218421487019221,-5.221193958062819,11.030999999959022
312426.7517,5.440334798249608,-4.967341604340178,5.767024666753895,-4.483728814263221,11.03200000000652
312426.7527,5.501422252524592,-4.830025955093507,6.136379529495035,-3.826042422250248,11.032999999995809
312426.7537,5.259485740602994,-4.808802285802895,6.265856188480378,-3.3101232805449907,11.033999999985099
312426.7547,4.697199262115882,-4.931459456799454,6.116364000766506,-2.9767738080035135,11.034999999974389
312426.7557,3.824946568979981,-5.2032949277966996,5.673237768298261,-2.8430416262584632,11.035999999963678
312426.7567,2.6802988235152134,-5.607203815123765,4.946802296574204,-2.9020020997043288,11.037000000011176
312426.7577,1.3249986288432927,-6.1059793064847,3.970615624088829,-3.1248544174080624,11.038000000000466
312426.7587,-0.1602636683133533,-6.646561531596014,2.7976167959697347,-3.4650699004207812,11.038999999989755
312426.7597,-1.682786853464082,-7.16578533619162,1.4946046536185829,-3.8641354384626827,11.039999999979045
312426.7607,-3.1458537736168073,-7.597036450806577,0.13563020304566636,-4.258285938402668,11.040999999968335
312426.7617,-4.457032002393844,-7.877143806070947,-1.2050183420079619,-4.5855316884710415,11.041999999957625
312426.7627,-5.536003272084465,-7.95282088865409,-2.459530860617944,-4.792267858331347,11.043000000005122
312426.7637,-6.321194721914845,-7.786022128998498,-3.572327005697286,-4.838805392120773,11.043999999994412
312426.7647,-6.774604603959611,-7.357695750348935,-4.5042894441014365,-4.703279784700369,11.044999999983702
312426.7657,-6.884392437924242,-6.669580551039755,-5.235087774359286,-4.383564738634484,11.045999999972992
312426.7667,-6.665021330363842,-5.743894039045188,-5.763404243545285,-3.897024339912109,11.046999999962281
312426.7677,-6.154977016469489,-4.620973177048153,-6.105091973736175,-3.2781594933065867,11.048000000009779
