TimeStamp,ECR,FCR,ECU,FCU
313372.9677,-10408.97,-1198.48,-825.26,-4160.74
313372.9687,-9845.21,-645.02,-266.84,-3668.4
313372.9697,-9314.87,-125.93,255.39,-3216.41
313372.9707,-8825.02,355.1,729.37,-2800.23
313372.9717,-8496.24,684.31,1037.41,-2527.86
313372.9727,-8369.97,813.87,1158.14,-2439.21
313372.9737,-8379.7,802.66,1147.46,-2467.11
313372.9747,-8597.61,591.66,934.31,-2674.15
313372.9757,-9012.08,194.03,521.47,-3055.53
313372.9767,-9537.03,-310.09,0.95,-3530.31
313372.9777,-10124.49,-882.58,-573.73,-4046.92
313372.9787,-10700.75,-1447.06,-1136.02,-4547.36
313372.9797,-11220.69,-1950.55,-1645.18,-4997.78
313372.9807,-11676.65,-2394.2,-2095.75,-5389.02
313372.9817,-11981.2,-2688.93,-2391.53,-5636.41
313372.9827,-12096.55,-2805.23,-2503.97,-5711.37
313372.9837,-12066.51,-2778.48,-2473.64,-5663.54
313372.9847,-11857.13,-2572.63,-2267.07,-5458.12
313372.9857,-11459.16,-2190.02,-1870.73,-5086.14
313372.9867,-10942.27,-1697.68,-1360.89,-4617.5
313372.9877,-10371.54,-1139.26,-806.19,-4112.05
313372.9887,-9797.91,-581.55,-244.47,-3612.33
313372.9897,-9272.05,-68.28,274.09,-3165.44
313372.9907,-8792.45,405.74,750.83,-2762.08
313372.9917,-8470.25,725.94,1065.78,-2503.92
313372.9927,-8363.2,840.62,1170.21,-2430.3
313372.9937,-8394.43,807.33,1136.92,-2479.17
313372.9947,-8603.38,603.49,925.73,-2682.07
313372.9957,-9014.27,212.48,518.04,-3057.0
313372.9967,-9540.65,-300.36,-3.05,-3521.97
313372.9977,-10119.44,-867.84,-576.11,-4028.03
313372.9987,-10695.7,-1427.84,-1140.93,-4527.86
313372.9997,-11221.36,-1935.34,-1649.67,-4977.61
313373.0007,-11684.75,-2389.48,-2104.19,-5372.62
313373.0017,-11994.08,-2699.76,-2406.79,-5632.35
313373.0027,-12106.99,-2819.59,-2506.49,-5719.33
313373.0037,-12073.23,-2795.27,-2470.06,-5674.7
313373.0047,-11858.04,-2595.71,-2261.97,-5469.9
313373.0057,-11461.35,-2217.05,-1867.87,-5110.07
313373.0067,-10953.14,-1727.58,-1373.48,-4658.7
313373.0077,-10387.85,-1179.46,-824.02,-4162.03
313373.0087,-9817.94,-626.56,-266.41,-3668.31
313373.0097,-9291.32,-103.38,257.4,-3211.5
313373.0107,-8794.88,381.37,747.11,-2782.87
313373.0117,-8450.18,712.01,1080.47,-2497.29
313373.0127,-8334.69,832.22,1193.43,-2418.38
313373.0137,-8380.03,806.95,1147.75,-2476.17
313373.0147,-8603.91,597.29,920.87,-2693.56
313373.0157,-9011.22,203.37,513.74,-3067.83
313373.0167,-9531.36,-295.73,-1.53,-3529.22
313373.0177,-10108.76,-851.58,-569.06,-4031.52
313373.0187,-10684.78,-1410.2,-1132.68,-4524.57
313373.0197,-11200.33,-1924.71,-1637.32,-4966.74
313373.0207,-11665.39,-2381.33,-2089.45,-5359.36
313373.0217,-11978.72,-2693.51,-2395.25,-5614.33
313373.0227,-12088.82,-2814.96,-2502.49,-5693.67
313373.0237,-12058.83,-2789.88,-2472.64,-5650.23
313373.0247,-11854.13,-2588.46,-2270.41,-5452.01
313373.0257,-11462.5,-2207.09,-1885.27,-5092.72
313373.0267,-10959.63,-1715.99,-1386.26,-4638.67
313373.0277,-10393.72,-1167.11,-822.5,-4142.14
313373.0287,-9818.36,-608.3,-254.58,-3644.47
313373.0297,-9283.35,-83.26,272.89,-3185.46
313373.0307,-8791.5,401.45,755.45,-2766.23
313373.0317,-8457.85,724.27,1075.79,-2498.1
313373.0327,-8339.6,843.33,1185.47,-2420.81
313373.0337,-8369.54,820.02,1153.99,-2467.06
313373.0347,-8582.07,614.45,939.89,-2675.68
313373.0357,-8997.11,213.1,531.82,-3055.67
313373.0367,-9523.68,-301.22,16.16,-3525.45
313373.0377,-10108.66,-869.61,-557.42,-4038.24
313373.0387,-10690.21,-1434.61,-1131.11,-4546.26
313373.0397,-11219.65,-1952.36,-1650.0,-4996.01
313373.0407,-11691.62,-2412.41,-2114.63,-5388.69
313373.0417,-12012.2,-2724.55,-2421.24,-5642.46
313373.0427,-12127.83,-2841.76,-2525.47,-5718.18
313373.0437,-12091.83,-2811.43,-2484.99,-5668.59
313373.0447,-11874.92,-2603.96,-2267.22,-5460.5
313373.0457,-11484.1,-2222.11,-1884.75,-5097.34
313373.0467,-10985.85,-1737.45,-1402.43,-4647.88
313373.0477,-10412.5,-1184.99,-844.43,-4146.86
313373.0487,-9822.61,-616.84,-256.3,-3639.51
313373.0497,-9289.08,-98.04,272.08,-3183.6
313373.0507,-8801.46,385.57,750.21,-2773.52
313373.0517,-8470.15,717.97,1071.02,-2511.07
313373.0527,-8348.23,842.38,1189.18,-2430.63
313373.0537,-8367.3,826.98,1166.3,-2472.21
313373.0547,-8571.1,626.85,961.49,-2671.19
313373.0557,-8983.18,225.26,551.41,-3050.14
313373.0567,-9527.3,-301.55,10.49,-3537.89
313373.0577,-10132.36,-885.3,-590.28,-4069.09
313373.0587,-10720.68,-1458.88,-1170.83,-4573.35
313373.0597,-11237.67,-1966.43,-1678.51,-5008.03
313373.0607,-11685.04,-2403.69,-2112.15,-5377.25
313373.0617,-11994.22,-2708.05,-2409.84,-5627.25
313373.0627,-12120.73,-2833.13,-2523.18,-5713.18
313373.0637,-12100.51,-2814.91,-2499.53,-5676.99
313373.0647,-11891.8,-2615.26,-2291.3,-5472.23
313373.0657,-11498.17,-2233.7,-1898.58,-5108.45
313373.0667,-10984.99,-1736.93,-1389.6,-4650.64
313373.0677,-10400.87,-1174.97,-814.77,-4140.66
313373.0687,-9820.75,-611.97,-251.82,-3641.99
313373.0697,-9282.88,-88.26,268.46,-3184.75
313373.0707,-8786.77,397.92,758.46,-2766.99
313373.0717,-8456.99,725.79,1085.47,-2500.01
313373.0727,-8339.93,851.58,1200.01,-2413.37
313373.0737,-8364.63,836.8,1174.5,-2455.71
313373.0747,-8568.53,638.63,969.98,-2661.32
313373.0757,-8982.23,233.6,557.95,-3044.75
313373.0767,-9530.5,-302.17,19.5,-3532.08
313373.0777,-10129.74,-886.77,-575.88,-4059.84
313373.0787,-10724.83,-1460.41,-1169.35,-4577.97
313373.0797,-11256.79,-1976.92,-1694.63,-5032.83
313373.0807,-11719.42,-2435.06,-2158.79,-5421.88
313373.0817,-12035.23,-2752.45,-2474.5,-5676.41
313373.0827,-12158.25,-2886.87,-2579.69,-5768.4
313373.0837,-12127.07,-2858.83,-2530.72,-5724.24
313373.0847,-11906.91,-2650.4,-2312.04,-5519.01
313373.0857,-11505.89,-2257.92,-1910.78,-5148.89
313373.0867,-10983.04,-1741.6,-1397.47,-4676.77
313373.0877,-10399.72,-1170.92,-818.82,-4156.83
313373.0887,-9808.35,-597.76,-232.84,-3639.46
313373.0897,-9262.18,-62.56,290.54,-3165.53
313373.0907,-8756.45,433.45,785.78,-2734.76
313373.0917,-8407.07,772.52,1123.33,-2449.99
313373.0927,-8273.46,900.51,1249.69,-2352.67
313373.0937,-8297.3,881.39,1225.04,-2394.01
313373.0947,-8526.14,674.87,997.5,-2616.5
313373.0957,-8956.24,259.59,572.25,-3017.04
313373.0967,-9506.56,-276.85,27.56,-3510.52
313373.0977,-10118.49,-871.99,-577.64,-4046.97
313373.0987,-10721.16,-1453.88,-1169.92,-4567.48
313373.0997,-11266.38,-1981.59,-1702.88,-5029.11
313373.1007,-11749.27,-2455.0,-2172.33,-5430.08
313373.1017,-12072.33,-2775.34,-2482.61,-5690.72
313373.1027,-12195.49,-2896.64,-2600.96,-5773.21
313373.1037,-12170.98,-2876.28,-2575.02,-5725.67
313373.1047,-11955.45,-2674.06,-2359.49,-5514.72
313373.1057,-11544.23,-2283.53,-1951.17,-5141.12
313373.1067,-11010.27,-1765.44,-1424.27,-4666.85
313373.1077,-10407.21,-1173.11,-830.51,-4135.66
313373.1087,-9797.19,-580.22,-232.32,-3610.99
313373.1097,-9235.1,-35.72,321.44,-3130.53
313373.1107,-8721.16,462.91,825.83,-2702.62
313373.1117,-8377.6,798.42,1162.96,-2431.44
313373.1127,-8248.76,923.78,1293.56,-2349.47
313373.1137,-8276.46,899.93,1263.52,-2397.82
313373.1147,-8513.74,679.21,1027.97,-2625.51
313373.1157,-8960.53,254.39,575.21,-3030.35
313373.1167,-9528.35,-293.35,8.82,-3534.56
313373.1177,-10151.34,-903.56,-602.48,-4082.49
313373.1187,-10761.6,-1503.18,-1201.11,-4612.83
313373.1197,-11322.31,-2042.58,-1753.85,-5084.13
313373.1207,-11827.23,-2524.23,-2249.29,-5503.61
313373.1217,-12148.86,-2842.09,-2560.38,-5765.34
313373.1227,-12260.06,-2959.68,-2667.95,-5842.5
313373.1237,-12229.44,-2937.27,-2634.38,-5793.62
313373.1247,-12013.44,-2734.04,-2416.37,-5582.19
313373.1257,-11596.59,-2332.35,-2004.0,-5200.24
313373.1267,-11048.8,-1806.07,-1460.89,-4712.49
313373.1277,-10425.76,-1200.63,-845.29,-4160.93
313373.1287,-9799.05,-586.18,-228.36,-3612.71
313373.1297,-9213.88,-22.46,351.24,-3111.79
313373.1307,-8681.97,490.67,873.95,-2664.61
313373.1317,-8337.69,832.32,1209.07,-2387.24
313373.1327,-8224.11,950.91,1320.65,-2312.28
313373.1337,-8262.68,918.53,1281.07,-2372.12
313373.1347,-8491.95,703.95,1049.61,-2598.67
313373.1357,-8917.09,297.74,623.37,-2989.01
313373.1367,-9486.87,-257.64,59.46,-3494.41
313373.1377,-10151.24,-903.08,-596.0,-4074.81
313373.1387,-10811.38,-1541.61,-1244.64,-4642.39
313373.1397,-11396.5,-2109.91,-1823.0,-5138.68
313373.1407,-11906.82,-2605.53,-2329.45,-5567.27
313373.1417,-12234.93,-2927.35,-2659.27,-5836.11
313373.1427,-12342.45,-3042.32,-2762.65,-5907.73
313373.1437,-12303.69,-3012.23,-2715.68,-5849.93
313373.1447,-12079.14,-2795.94,-2485.56,-5633.5
313373.1457,-11659.24,-2389.72,-2066.71,-5251.36
313373.1467,-11108.3,-1855.9,-1521.59,-4758.17
313373.1477,-10475.73,-1243.78,-894.5,-4200.36
313373.1487,-9831.29,-617.08,-256.68,-3636.74
313373.1497,-9232.71,-37.38,340.41,-3124.05
313373.1507,-8687.59,496.48,885.25,-2671.81
313373.1517,-8329.06,848.82,1227.38,-2387.33
313373.1527,-8208.47,974.7,1328.37,-2309.94
313373.1537,-8247.09,942.18,1287.37,-2369.45
313373.1547,-8487.56,708.77,1053.14,-2600.86
313373.1557,-8936.26,278.14,606.73,-3008.89
313373.1567,-9516.24,-280.24,25.08,-3520.92
313373.1577,-10162.78,-905.66,-617.79,-4084.16
313373.1587,-10809.47,-1541.66,-1247.93,-4641.77
313373.1597,-11412.53,-2136.71,-1837.06,-5161.57
313373.1607,-11948.11,-2653.55,-2366.69,-5614.85
313373.1617,-12302.5,-3000.69,-2711.82,-5902.72
313373.1627,-12429.57,-3128.62,-2832.41,-5983.21
313373.1637,-12398.58,-3097.87,-2798.18,-5927.42
313373.1647,-12177.28,-2884.82,-2570.63,-5706.17
313373.1657,-11752.7,-2478.17,-2150.58,-5311.97
313373.1667,-11187.03,-1945.83,-1600.36,-4809.86
313373.1677,-10544.4,-1326.28,-971.08,-4251.05
313373.1687,-9896.23,-686.22,-323.82,-3690.53
313373.1697,-9292.94,-93.46,276.37,-3173.54
313373.1707,-8736.09,453.95,823.64,-2703.76
313373.1717,-8360.67,818.82,1183.08,-2402.35
313373.1727,-8226.49,950.81,1309.78,-2312.8
313373.1737,-8258.2,927.73,1279.64,-2361.73
313373.1747,-8483.7,713.01,1054.95,-2580.64
313373.1757,-8922.05,292.44,619.27,-2979.66
313373.1767,-9509.09,-273.32,38.43,-3503.75
313373.1777,-10176.04,-919.25,-621.51,-4089.93
313373.1787,-10845.23,-1570.08,-1283.36,-4668.71
313373.1797,-11447.62,-2167.75,-1880.88,-5189.47
313373.1807,-11984.16,-2697.99,-2404.12,-5644.51
313373.1817,-12346.65,-3056.38,-2757.07,-5935.62
313373.1827,-12481.45,-3196.43,-2888.82,-6026.36
313373.1837,-12451.22,-3173.54,-2853.68,-5969.33
313373.1847,-12228.73,-2954.39,-2626.37,-5744.65
313373.1857,-11808.73,-2543.55,-2204.51,-5355.84
313373.1867,-11241.01,-1996.04,-1648.62,-4846.62
313373.1877,-10573.48,-1348.07,-991.15,-4264.69
313373.1887,-9913.64,-696.42,-333.36,-3695.54
313373.1897,-9310.96,-104.76,263.36,-3178.93
313373.1907,-8741.33,443.7,821.4,-2701.0
313373.1917,-8358.34,816.44,1195.67,-2395.44
313373.1927,-8224.49,956.68,1322.41,-2308.42
313373.1937,-8255.53,934.93,1288.13,-2358.29
313373.1947,-8482.98,721.65,1055.15,-2579.93
313373.1957,-8919.1,299.45,614.4,-2979.95
313373.1967,-9511.33,-269.7,21.98,-3508.19
313373.1977,-10181.33,-923.01,-641.92,-4097.22
313373.1987,-10844.09,-1579.33,-1288.84,-4666.52
313373.1997,-11442.14,-2167.42,-1875.97,-5174.92
313373.2007,-11970.57,-2684.45,-2391.1,-5616.09
313373.2017,-12326.53,-3033.73,-2734.76,-5903.63
313373.2027,-12454.32,-3164.01,-2859.55,-5994.51
313373.2037,-12432.39,-3146.12,-2832.65,-5955.08
313373.2047,-12215.04,-2934.03,-2612.07,-5738.64
313373.2057,-11785.13,-2509.69,-2185.68,-5343.72
313373.2067,-11210.01,-1941.16,-1618.1,-4827.31
313373.2077,-10554.51,-1303.39,-966.84,-4245.57
313373.2087,-9886.31,-661.47,-305.75,-3663.4
313373.2097,-9264.66,-51.21,303.46,-3129.43
313373.2107,-8696.32,505.5,859.4,-2648.78
313373.2117,-8321.33,868.75,1223.42,-2338.46
313373.2127,-8185.96,1006.75,1352.93,-2247.62
313373.2137,-8213.47,982.24,1319.22,-2300.64
313373.2147,-8453.37,751.78,1074.98,-2537.2
313373.2157,-8904.74,316.1,626.04,-2954.53
313373.2167,-9493.88,-251.87,44.58,-3479.58
313373.2177,-10160.07,-899.17,-609.02,-4062.7
313373.2187,-10819.15,-1545.86,-1255.61,-4637.19
313373.2197,-11417.44,-2134.7,-1840.31,-5155.23
313373.2207,-11947.63,-2657.37,-2362.54,-5604.94
313373.2217,-12308.65,-3009.75,-2717.16,-5893.99
313373.2227,-12450.08,-3145.55,-2853.87,-5987.5
313373.2237,-12417.99,-3124.81,-2820.87,-5936.58
313373.2247,-12176.8,-2897.45,-2581.41,-5702.35
313373.2257,-11724.14,-2465.01,-2132.37,-5293.08
313373.2267,-11148.36,-1908.4,-1558.69,-4782.3
313373.2277,-10496.47,-1272.92,-914.48,-4210.04
313373.2287,-9832.29,-626.28,-261.69,-3635.69
313373.2297,-9203.39,-16.64,362.59,-3103.54
313373.2307,-8620.93,548.55,938.51,-2614.4
313373.2317,-8245.9,920.25,1304.25,-2309.61
313373.2327,-8126.59,1050.04,1408.86,-2231.17
313373.2337,-8164.79,1014.8,1363.75,-2292.68
313373.2347,-8403.83,781.77,1126.86,-2522.52
313373.2357,-8856.63,348.04,677.16,-2928.69
313373.2367,-9446.81,-222.49,91.98,-3455.35
313373.2377,-10115.72,-869.18,-571.25,-4039.67
313373.2387,-10784.39,-1512.43,-1231.29,-4617.74
313373.2397,-11387.4,-2101.18,-1823.57,-5131.44
313373.2407,-11920.64,-2628.04,-2342.22,-5576.56
313373.2417,-12271.83,-2975.75,-2681.54,-5859.8
313373.2427,-12406.3,-3108.45,-2811.15,-5950.64
313373.2437,-12381.65,-3088.05,-2782.77,-5905.49
313373.2447,-12151.72,-2866.94,-2549.84,-5678.89
313373.2457,-11712.46,-2443.6,-2112.06,-5275.3
313373.2467,-11137.39,-1885.7,-1542.76,-4760.12
313373.2477,-10484.08,-1246.69,-897.84,-4185.3
313373.2487,-9817.17,-590.75,-239.94,-3607.94
313373.2497,-9192.37,18.98,375.46,-3071.5
313373.2507,-8619.45,573.68,939.18,-2583.69
313373.2517,-8239.37,943.18,1306.01,-2277.47
313373.2527,-8104.61,1076.84,1431.27,-2192.31
313373.2537,-8141.71,1049.42,1390.89,-2256.44
313373.2547,-8391.43,817.2,1141.64,-2498.72
313373.2557,-8852.34,374.56,688.17,-2924.73
313373.2567,-9445.29,-206.28,106.53,-3461.22
313373.2577,-10109.85,-857.31,-547.6,-4051.3
313373.2587,-10779.81,-1509.0,-1207.16,-4631.14
313373.2597,-11396.79,-2111.53,-1811.31,-5155.85
313373.2607,-11925.84,-2637.2,-2326.68,-5601.36
313373.2617,-12285.04,-2979.28,-2676.06,-5884.46
313373.2627,-12421.18,-3124.33,-2811.29,-5967.19
313373.2637,-12364.72,-3102.26,-2757.45,-5889.7
313373.2647,-12112.09,-2860.4,-2512.69,-5649.66
313373.2657,-11669.78,-2413.56,-2076.34,-5245.78
313373.2667,-11094.67,-1849.13,-1505.9,-4734.61
313373.2677,-10448.08,-1217.79,-866.37,-4164.93
313373.2687,-9781.31,-560.33,-216.44,-3584.62
313373.2697,-9150.55,63.28,391.91,-3043.03
313373.2707,-8572.39,626.71,955.53,-2552.6
313373.2717,-8196.07,990.49,1324.32,-2249.81
313373.2727,-8069.71,1110.74,1457.26,-2166.13
313373.2737,-8108.9,1075.41,1427.51,-2220.25
313373.2747,-8362.2,836.42,1176.79,-2459.48
313373.2757,-8823.59,393.3,717.21,-2878.24
313373.2767,-9419.54,-187.35,125.84,-3414.2
313373.2777,-10100.89,-849.63,-547.22,-4015.78
313373.2787,-10784.48,-1512.15,-1219.8,-4611.3
313373.2797,-11400.18,-2113.15,-1824.38,-5134.54
313373.2807,-11937.19,-2644.11,-2350.38,-5582.76
